epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,1649.78,1.16366,0.78127,1.12484,0.81046,0.57838,0.65746,0.37368,1.13702,0.89402,1.15562,0.00145696,0.00145696,0.00145696
23,1724.07,1.18765,0.79223,1.13266,0.85174,0.56181,0.651,0.36963,1.24185,0.85438,1.19696,0.00144696,0.00144696,0.00144696
24,1798.36,1.13612,0.7711,1.10201,0.73769,0.59673,0.66568,0.38555,1.16665,0.90729,1.17204,0.00143695,0.00143695,0.00143695
25,1872.8,1.16704,0.80021,1.11665,0.86391,0.57896,0.69448,0.39378,1.17536,0.73524,1.17985,0.00142695,0.00142695,0.00142695
26,1947.25,1.15203,0.78054,1.11139,0.7474,0.61649,0.69211,0.38689,1.20261,0.78308,1.17881,0.00141695,0.00141695,0.00141695
27,2021.65,1.13729,0.77733,1.11882,0.80251,0.60695,0.68084,0.39425,1.15501,0.80542,1.17,0.00140695,0.00140695,0.00140695
28,2096.1,1.15275,0.78626,1.10432,0.85056,0.55854,0.66015,0.37339,1.18046,0.73003,1.16089,0.00139695,0.00139695,0.00139695
29,2170.49,1.13313,0.75862,1.11361,0.82428,0.57679,0.6508,0.38121,1.16289,0.79085,1.16662,0.00138694,0.00138694,0.00138694
30,2244.92,1.15469,0.78091,1.10978,0.86074,0.61617,0.71363,0.40064,1.13791,0.74758,1.15353,0.00137694,0.00137694,0.00137694
31,2319.53,1.1646,0.73915,1.12103,0.80992,0.5923,0.6857,0.39495,1.13691,0.80153,1.15271,0.00136694,0.00136694,0.00136694
32,2393.91,1.11198,0.7216,1.09232,0.82089,0.63551,0.70867,0.40237,1.1377,0.74046,1.15344,0.00135694,0.00135694,0.00135694
33,2468.44,1.1323,0.71297,1.10644,0.86991,0.60891,0.70762,0.39912,1.11799,0.70564,1.13675,0.00134694,0.00134694,0.00134694
34,2542.71,1.09476,0.7247,1.09394,0.83058,0.57809,0.65921,0.38404,1.11502,0.78212,1.14177,0.00133693,0.00133693,0.00133693
35,2616.91,1.14679,0.75586,1.1001,0.81659,0.59638,0.6939,0.39501,1.17614,0.7764,1.1698,0.00132693,0.00132693,0.00132693
36,2691.22,1.09891,0.70651,1.0779,0.79182,0.62757,0.71251,0.40236,1.12514,0.77791,1.1516,0.00131693,0.00131693,0.00131693
37,2765.74,1.09914,0.70798,1.09926,0.79351,0.66677,0.74205,0.43103,1.08993,0.65007,1.12753,0.00130693,0.00130693,0.00130693
38,2840.24,1.09996,0.7012,1.09166,0.76569,0.60713,0.69762,0.41253,1.13431,0.75021,1.14995,0.00129693,0.00129693,0.00129693
39,2914.66,1.06315,0.66665,1.08402,0.84731,0.66191,0.74619,0.41831,1.11288,0.69529,1.13662,0.00128692,0.00128692,0.00128692
40,2989.21,1.08564,0.69764,1.08593,0.88761,0.60036,0.69339,0.41342,1.11039,0.71299,1.14026,0.00127692,0.00127692,0.00127692
41,3063.78,1.09256,0.67551,1.07918,0.80149,0.63059,0.70489,0.41115,1.12224,0.68084,1.14508,0.00126692,0.00126692,0.00126692
42,3138.12,1.07821,0.64715,1.07202,0.83758,0.63947,0.71343,0.41166,1.11076,0.66381,1.13828,0.00125692,0.00125692,0.00125692
43,3212.5,1.0836,0.67971,1.07607,0.80164,0.57248,0.65929,0.39015,1.11707,0.76648,1.1414,0.00124692,0.00124692,0.00124692
44,3286.89,1.07985,0.67006,1.07343,0.84896,0.64993,0.74697,0.42865,1.13216,0.71486,1.14509,0.00123691,0.00123691,0.00123691
45,3361.07,1.08559,0.66986,1.08371,0.79268,0.67095,0.74366,0.41447,1.11991,0.69297,1.13602,0.00122691,0.00122691,0.00122691
46,3435.36,1.07693,0.64341,1.06778,0.78617,0.68763,0.74777,0.43548,1.10544,0.6785,1.13045,0.00121691,0.00121691,0.00121691
47,3509.83,1.07378,0.64552,1.07492,0.81708,0.61727,0.69053,0.40443,1.09066,0.72278,1.12676,0.00120691,0.00120691,0.00120691
48,3584.11,1.06006,0.63509,1.07256,0.76133,0.61578,0.68546,0.39029,1.16409,0.79984,1.16718,0.00119691,0.00119691,0.00119691
49,3658.28,1.06892,0.6657,1.07464,0.84852,0.69342,0.7595,0.43853,1.11806,0.66839,1.14438,0.0011869,0.0011869,0.0011869
50,3732.72,1.06749,0.65909,1.06209,0.8504,0.63832,0.73199,0.43048,1.1255,0.67767,1.15667,0.0011769,0.0011769,0.0011769
51,3806.91,1.05241,0.63274,1.06252,0.86069,0.66984,0.75457,0.43765,1.12906,0.64398,1.14961,0.0011669,0.0011669,0.0011669
52,3881.16,1.05949,0.63048,1.06505,0.87064,0.61,0.71501,0.41035,1.07883,0.67396,1.12595,0.0011569,0.0011569,0.0011569
53,3955.58,1.02606,0.63278,1.0696,0.87546,0.64918,0.72905,0.43726,1.06953,0.6544,1.12027,0.0011469,0.0011469,0.0011469
54,4029.9,1.02723,0.63002,1.05947,0.85073,0.67301,0.76663,0.43891,1.0873,0.681,1.12262,0.00113689,0.00113689,0.00113689
55,4104.53,1.05167,0.62109,1.07255,0.84221,0.62487,0.71262,0.42752,1.11161,0.69245,1.14333,0.00112689,0.00112689,0.00112689
56,4178.94,1.04006,0.61731,1.06661,0.90438,0.60537,0.71553,0.42693,1.08968,0.65357,1.131,0.00111689,0.00111689,0.00111689
57,4253.14,1.05279,0.61186,1.06206,0.89855,0.65537,0.7689,0.45433,1.10335,0.6351,1.12912,0.00110689,0.00110689,0.00110689
58,4327.81,1.0375,0.61994,1.05423,0.88353,0.68145,0.75981,0.4427,1.10117,0.64818,1.14181,0.00109689,0.00109689,0.00109689
59,4402.08,0.99653,0.58847,1.0432,0.86609,0.62484,0.71467,0.42292,1.099,0.64394,1.1449,0.00108688,0.00108688,0.00108688
60,4476.61,1.03758,0.60832,1.06186,0.8283,0.59733,0.68136,0.40591,1.09064,0.70447,1.13807,0.00107688,0.00107688,0.00107688
61,4550.98,1.00883,0.60433,1.05064,0.78886,0.64007,0.7274,0.43253,1.0642,0.6969,1.12865,0.00106688,0.00106688,0.00106688
62,4625.28,1.01631,0.59438,1.05433,0.85384,0.66447,0.75347,0.44583,1.11476,0.64954,1.14858,0.00105688,0.00105688,0.00105688
63,4699.52,1.03302,0.60328,1.04934,0.79628,0.67781,0.72326,0.42276,1.13659,0.73908,1.15244,0.00104688,0.00104688,0.00104688
64,4774.06,1.07499,0.60314,1.06376,0.84191,0.63979,0.72209,0.42607,1.07615,0.63767,1.11056,0.00103687,0.00103687,0.00103687
65,4848.29,1.0366,0.61192,1.05392,0.79089,0.68514,0.7414,0.43501,1.09351,0.63952,1.14049,0.00102687,0.00102687,0.00102687
66,4922.77,1.00951,0.60208,1.04275,0.81635,0.67005,0.72884,0.43898,1.06159,0.64692,1.1203,0.00101687,0.00101687,0.00101687
67,4997.15,1.01078,0.60102,1.05701,0.82674,0.65153,0.7227,0.42425,1.07677,0.64684,1.1085,0.00100687,0.00100687,0.00100687
68,5071.43,1.00082,0.5787,1.03345,0.81466,0.68034,0.75417,0.44545,1.08756,0.62671,1.11966,0.000996866,0.000996866,0.000996866
69,5145.74,1.03688,0.59253,1.05141,0.82239,0.66508,0.74081,0.44246,1.06066,0.64268,1.09662,0.000986864,0.000986864,0.000986864
70,5220.01,1.00314,0.59483,1.04723,0.79947,0.68367,0.73941,0.44342,1.0713,0.63585,1.11836,0.000976862,0.000976862,0.000976862
71,5294.27,0.99352,0.57868,1.03819,0.91086,0.67599,0.78023,0.46159,1.0797,0.60594,1.12138,0.00096686,0.00096686,0.00096686
72,5368.92,1.01053,0.56989,1.04358,0.87059,0.66613,0.76244,0.44849,1.09312,0.63169,1.13627,0.000956858,0.000956858,0.000956858
73,5443.29,1.00457,0.56404,1.04148,0.84839,0.67113,0.75212,0.43909,1.0945,0.64614,1.12646,0.000946856,0.000946856,0.000946856
74,5517.74,0.98092,0.56292,1.03525,0.86424,0.66651,0.756,0.44615,1.07472,0.62824,1.12696,0.000936854,0.000936854,0.000936854
75,5592.21,0.96982,0.54979,1.03703,0.85627,0.70963,0.77872,0.45917,1.06671,0.62578,1.10773,0.000926852,0.000926852,0.000926852
76,5666.72,0.96236,0.54442,1.02413,0.86946,0.65741,0.72962,0.44004,1.05936,0.65474,1.11411,0.00091685,0.00091685,0.00091685
77,5741.02,0.95768,0.54014,1.01604,0.85321,0.65229,0.72948,0.44165,1.06844,0.61579,1.10663,0.000906848,0.000906848,0.000906848
78,5815.4,0.94392,0.53573,1.02405,0.82687,0.67565,0.73922,0.45071,1.06065,0.64226,1.11031,0.000896846,0.000896846,0.000896846
79,5889.67,0.97943,0.56104,1.02728,0.89762,0.67092,0.76675,0.45399,1.05133,0.60271,1.09888,0.000886844,0.000886844,0.000886844
80,5963.99,0.94925,0.52264,1.02587,0.90705,0.68115,0.78678,0.46926,1.06614,0.60547,1.11264,0.000876842,0.000876842,0.000876842
81,6038.44,0.9536,0.52183,1.03142,0.83897,0.66777,0.75121,0.44298,1.11164,0.64758,1.14475,0.00086684,0.00086684,0.00086684
82,6112.73,0.97359,0.53408,1.03414,0.80525,0.70849,0.7341,0.43811,1.08489,0.62929,1.13554,0.000856838,0.000856838,0.000856838
83,6186.95,0.96496,0.53271,1.03049,0.81115,0.71642,0.75022,0.44675,1.05736,0.60752,1.11178,0.000846836,0.000846836,0.000846836
84,6261.16,0.95965,0.53526,1.00911,0.85257,0.63339,0.73053,0.445,1.06207,0.65865,1.10829,0.000836834,0.000836834,0.000836834
85,6335.46,0.96049,0.53989,1.01385,0.85066,0.66486,0.74914,0.45289,1.07131,0.62378,1.1215,0.000826832,0.000826832,0.000826832
86,6409.67,0.95491,0.5363,1.01401,0.81202,0.66839,0.73642,0.44011,1.06105,0.63743,1.10685,0.00081683,0.00081683,0.00081683
87,6483.98,0.93979,0.52774,1.02035,0.83999,0.65725,0.73991,0.44621,1.06861,0.62488,1.11295,0.000806828,0.000806828,0.000806828
88,6558.41,0.95943,0.52043,1.01936,0.81845,0.67143,0.73318,0.44388,1.06792,0.60489,1.12043,0.000796826,0.000796826,0.000796826
89,6632.7,0.95075,0.52419,1.01465,0.83171,0.69222,0.76077,0.44648,1.06517,0.59744,1.11595,0.000786824,0.000786824,0.000786824
90,6706.9,0.92776,0.52066,1.00384,0.88491,0.62493,0.74473,0.43957,1.07894,0.60977,1.12853,0.000776822,0.000776822,0.000776822
91,6781.04,0.93088,0.50693,1.01611,0.85855,0.64152,0.71711,0.42967,1.09732,0.65501,1.14792,0.00076682,0.00076682,0.00076682
92,6855.29,0.94602,0.51527,1.02288,0.86397,0.70408,0.78786,0.46953,1.05141,0.5847,1.10586,0.000756818,0.000756818,0.000756818
93,6929.68,0.95239,0.52337,1.01426,0.91899,0.66223,0.76223,0.45879,1.08618,0.59367,1.13711,0.000746816,0.000746816,0.000746816
94,7003.84,0.91014,0.4961,1.00561,0.81693,0.72995,0.76753,0.45588,1.07807,0.58618,1.13163,0.000736814,0.000736814,0.000736814
95,7078.07,0.93235,0.50047,1.01082,0.85918,0.68413,0.75168,0.44818,1.08287,0.64143,1.13193,0.000726812,0.000726812,0.000726812
96,7152.2,0.91723,0.51352,1.00324,0.81686,0.67112,0.72547,0.44085,1.09556,0.6278,1.14508,0.00071681,0.00071681,0.00071681
97,7226.41,0.92749,0.50606,1.00976,0.85961,0.70221,0.7702,0.46487,1.07789,0.61402,1.12456,0.000706808,0.000706808,0.000706808
98,7300.57,0.91605,0.49431,1.0149,0.89698,0.72016,0.78065,0.46571,1.06827,0.58842,1.11208,0.000696806,0.000696806,0.000696806
99,7374.83,0.94066,0.50923,1.01215,0.80373,0.74575,0.77598,0.47238,1.07134,0.59555,1.12816,0.000686804,0.000686804,0.000686804
100,7449.42,0.93246,0.50432,1.01128,0.8442,0.6946,0.76633,0.46499,1.06237,0.61156,1.11517,0.000676802,0.000676802,0.000676802
101,7523.77,0.91894,0.49878,0.99867,0.85835,0.71273,0.77892,0.46991,1.0493,0.57485,1.10648,0.0006668,0.0006668,0.0006668
102,7598.31,0.89506,0.484,0.9898,0.84894,0.72246,0.77825,0.46335,1.06644,0.5949,1.11759,0.000656798,0.000656798,0.000656798
103,7672.56,0.88197,0.49118,0.99503,0.87831,0.70742,0.78829,0.47087,1.06758,0.60232,1.12877,0.000646796,0.000646796,0.000646796
104,7747.08,0.8984,0.47875,0.99189,0.82896,0.68998,0.76217,0.45175,1.0831,0.60544,1.12153,0.000636794,0.000636794,0.000636794
105,7821.61,0.92039,0.48817,1.00059,0.886,0.68895,0.7757,0.4723,1.05378,0.575,1.12572,0.000626792,0.000626792,0.000626792
106,7896.29,0.91285,0.49729,1.00649,0.83514,0.71526,0.75105,0.4591,1.07018,0.57325,1.14143,0.00061679,0.00061679,0.00061679
107,7970.74,0.9206,0.49334,0.99226,0.82591,0.73253,0.77595,0.47194,1.0714,0.56396,1.13134,0.000606788,0.000606788,0.000606788
108,8045.4,0.91304,0.4933,0.99748,0.90798,0.70997,0.78463,0.48187,1.06842,0.57899,1.13317,0.000596786,0.000596786,0.000596786
109,8120.18,0.86121,0.44913,0.97316,0.85679,0.72303,0.78274,0.47677,1.05374,0.5623,1.12788,0.000586784,0.000586784,0.000586784
110,8194.76,0.88439,0.46919,0.99288,0.88503,0.67961,0.77027,0.46775,1.07342,0.60107,1.13794,0.000576782,0.000576782,0.000576782
111,8269.24,0.88031,0.47463,0.98983,0.80208,0.6976,0.744,0.44642,1.0755,0.60168,1.13552,0.00056678,0.00056678,0.00056678
112,8343.71,0.86768,0.46365,0.9864,0.89287,0.66405,0.76466,0.4573,1.05669,0.58907,1.12329,0.000556778,0.000556778,0.000556778
113,8418.13,0.84946,0.45142,0.97955,0.85317,0.70171,0.77384,0.468,1.05758,0.57218,1.11133,0.000546776,0.000546776,0.000546776
114,8492.68,0.88648,0.47196,0.99222,0.88691,0.67632,0.76275,0.45283,1.07865,0.57766,1.12496,0.000536774,0.000536774,0.000536774
115,8567.21,0.89463,0.46891,0.98251,0.88825,0.72071,0.77572,0.45961,1.06843,0.57993,1.1394,0.000526772,0.000526772,0.000526772
116,8641.69,0.85706,0.45706,0.98048,0.83863,0.72191,0.77178,0.45373,1.07187,0.59225,1.14019,0.00051677,0.00051677,0.00051677
117,8716.21,0.85858,0.4564,0.9869,0.84863,0.7005,0.74629,0.44492,1.06516,0.59048,1.13235,0.000506768,0.000506768,0.000506768
118,8790.78,0.87106,0.46203,0.9695,0.87667,0.65984,0.76162,0.46701,1.06407,0.58789,1.14314,0.000496766,0.000496766,0.000496766
119,8865.44,0.85986,0.4586,0.97781,0.87389,0.70292,0.76798,0.45452,1.07986,0.59277,1.14887,0.000486764,0.000486764,0.000486764
120,8940.11,0.8594,0.45162,0.97974,0.85312,0.71151,0.76021,0.44863,1.07207,0.57797,1.14155,0.000476762,0.000476762,0.000476762
121,9014.57,0.86211,0.44306,0.97626,0.86483,0.71185,0.77227,0.46667,1.05137,0.5664,1.1349,0.00046676,0.00046676,0.00046676
122,9089.04,0.83861,0.43885,0.97283,0.90425,0.70421,0.77532,0.46362,1.05575,0.56908,1.13215,0.000456758,0.000456758,0.000456758
123,9163.63,0.85129,0.44449,0.97849,0.90444,0.7249,0.7907,0.46839,1.05312,0.55467,1.12978,0.000446756,0.000446756,0.000446756
124,9238.23,0.84074,0.44224,0.97027,0.86301,0.71383,0.77104,0.46147,1.0578,0.56487,1.13485,0.000436754,0.000436754,0.000436754
125,9312.67,0.82522,0.43921,0.97067,0.9037,0.70156,0.78003,0.47015,1.05728,0.57453,1.13747,0.000426752,0.000426752,0.000426752
126,9387.23,0.82555,0.43158,0.96999,0.84744,0.71207,0.7704,0.45687,1.073,0.57147,1.14233,0.00041675,0.00041675,0.00041675
127,9461.78,0.84407,0.44545,0.9707,0.86973,0.70358,0.75831,0.46077,1.05793,0.56983,1.14382,0.000406748,0.000406748,0.000406748
128,9536.3,0.84926,0.44351,0.97355,0.8837,0.67584,0.7466,0.44465,1.0519,0.57221,1.1337,0.000396746,0.000396746,0.000396746
