epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,9925.25,0.91118,1.35934,0.53828,0.99887,0.75454,0.65665,0.71884,0.45,0.91376,0.59512,0.71307,0.37737,0.9965,1.73771,0.62033,1.06452,0.000726812,0.000726812,0.000726812
96,10029.8,0.93911,1.39786,0.53296,1.00217,0.86479,0.68335,0.73473,0.46146,0.85959,0.67838,0.72987,0.40186,0.99294,1.6934,0.60145,1.05708,0.00071681,0.00071681,0.00071681
97,10134.6,0.92861,1.34614,0.53349,0.99888,0.9,0.64168,0.74151,0.46169,0.88643,0.63233,0.73187,0.40132,1.00293,1.6807,0.56186,1.06138,0.000706808,0.000706808,0.000706808
98,10238.9,0.89742,1.35641,0.53393,0.99139,0.89366,0.65391,0.76234,0.46732,0.89775,0.65274,0.75553,0.39753,0.99407,1.70867,0.56021,1.05884,0.000696806,0.000696806,0.000696806
99,10343.5,0.92185,1.37241,0.52929,0.99285,0.87809,0.64995,0.74026,0.45282,0.86558,0.64244,0.73246,0.39691,0.99614,1.69684,0.58023,1.05943,0.000686804,0.000686804,0.000686804
100,10447.9,0.9128,1.36594,0.52677,0.99458,0.83349,0.64457,0.73459,0.45447,0.81798,0.63062,0.70427,0.3879,0.98401,1.71319,0.5779,1.06782,0.000676802,0.000676802,0.000676802
101,10552.2,0.90582,1.36716,0.52419,0.9872,0.8859,0.65118,0.74171,0.46458,0.8821,0.64763,0.72976,0.40231,1.00082,1.70207,0.56429,1.06341,0.0006668,0.0006668,0.0006668
102,10656.7,0.90272,1.32545,0.51331,0.99425,0.87396,0.62779,0.73485,0.44913,0.86956,0.60109,0.69638,0.38228,1.00403,1.73391,0.58076,1.05889,0.000656798,0.000656798,0.000656798
103,10761.1,0.88388,1.30521,0.5007,0.9693,0.82892,0.70274,0.74473,0.45648,0.81747,0.69394,0.73986,0.39005,1.00295,1.73101,0.56659,1.06544,0.000646796,0.000646796,0.000646796
104,10865.9,0.88854,1.30237,0.50856,0.9873,0.88883,0.63316,0.72778,0.45209,0.89285,0.63098,0.72609,0.38126,0.99933,1.77462,0.5971,1.06181,0.000636794,0.000636794,0.000636794
105,10970.2,0.86972,1.30488,0.50258,0.97857,0.80617,0.65042,0.70959,0.45284,0.81695,0.65632,0.71073,0.38998,0.97281,1.71688,0.56501,1.05866,0.000626792,0.000626792,0.000626792
106,11074.5,0.87965,1.3105,0.50459,0.98163,0.8391,0.6856,0.7417,0.46126,0.83462,0.68384,0.7324,0.4008,0.99223,1.71565,0.56433,1.06556,0.00061679,0.00061679,0.00061679
107,11178.7,0.88821,1.28292,0.49968,0.97487,0.88721,0.63839,0.73753,0.45741,0.87149,0.62799,0.72513,0.39025,1.00131,1.72709,0.56996,1.06489,0.000606788,0.000606788,0.000606788
108,11283.1,0.89433,1.3248,0.51123,0.97614,0.87738,0.62478,0.72628,0.45578,0.87413,0.62194,0.72801,0.39429,0.99577,1.75617,0.57332,1.06658,0.000596786,0.000596786,0.000596786
109,11387.4,0.87527,1.2893,0.49833,0.98767,0.77265,0.68876,0.73943,0.46092,0.8067,0.66123,0.74038,0.39817,0.98593,1.73282,0.56228,1.05804,0.000586784,0.000586784,0.000586784
110,11491.8,0.91328,1.35746,0.51646,0.98731,0.84672,0.63879,0.71552,0.44474,0.85042,0.63926,0.71829,0.39036,0.99463,1.74784,0.57181,1.06402,0.000576782,0.000576782,0.000576782
111,11596.4,0.87375,1.31052,0.49724,0.98424,0.86186,0.65106,0.73244,0.45734,0.85658,0.64597,0.72333,0.39221,0.9749,1.70721,0.57076,1.05033,0.00056678,0.00056678,0.00056678
112,11700.7,0.8974,1.35264,0.5091,0.97372,0.8855,0.6372,0.72751,0.44847,0.87177,0.63013,0.70938,0.38909,1.00179,1.75579,0.59603,1.07216,0.000556778,0.000556778,0.000556778
113,11805.2,0.86623,1.29032,0.4843,0.97845,0.85755,0.67883,0.73576,0.46542,0.84914,0.67174,0.72678,0.40319,1.00015,1.70182,0.5767,1.06611,0.000546776,0.000546776,0.000546776
114,11909.5,0.87273,1.2775,0.48992,0.98164,0.85399,0.66607,0.7338,0.46009,0.83531,0.65142,0.7191,0.39848,0.99997,1.71756,0.58442,1.0642,0.000536774,0.000536774,0.000536774
115,12013.9,0.87797,1.28622,0.49335,0.98379,0.84908,0.69298,0.73757,0.46334,0.82612,0.67572,0.71149,0.39978,0.98051,1.7034,0.55526,1.0553,0.000526772,0.000526772,0.000526772
116,12118.2,0.8716,1.28252,0.49203,0.97168,0.868,0.65945,0.73819,0.45988,0.86116,0.65307,0.73075,0.39363,0.98512,1.7359,0.56535,1.06404,0.00051677,0.00051677,0.00051677
117,12222.7,0.86942,1.30983,0.49267,0.96714,0.87225,0.663,0.7349,0.46181,0.86346,0.65874,0.72465,0.40105,0.9881,1.74522,0.56257,1.06291,0.000506768,0.000506768,0.000506768
118,12327.2,0.87625,1.30706,0.49565,0.96637,0.83753,0.66465,0.74081,0.4577,0.84903,0.65398,0.73408,0.39912,0.98393,1.70818,0.57433,1.06022,0.000496766,0.000496766,0.000496766
119,12431.5,0.84243,1.23463,0.4752,0.96705,0.86594,0.6715,0.73872,0.45071,0.85369,0.66323,0.72015,0.38852,0.97985,1.7407,0.57504,1.06365,0.000486764,0.000486764,0.000486764
