epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,71.1877,1.4858,6.38819,1.26581,1e-05,0.0006,0,0,nan,nan,nan,0.000545182,0.000545182,0.000545182
2,137.298,1.60178,4.74914,1.32984,0.00587,0.00662,0.00033,0.00013,nan,nan,nan,0.00108995,0.00108995,0.00108995
3,203.537,1.66236,4.57624,1.34174,0.2493,0.23453,0.12294,0.068,nan,nan,nan,0.00162372,0.00162372,0.00162372
4,269.751,1.67072,4.5369,1.34506,0.50572,0.28706,0.23157,0.11565,1.92569,18.7763,1.58197,0.00161749,0.00161749,0.00161749
5,335.562,1.61954,4.34894,1.34487,0.05143,0.19361,0.02244,0.01345,1.76002,27.0961,1.68163,0.00160099,0.00160099,0.00160099
6,400.91,1.55268,4.03272,1.28745,0.52483,0.35705,0.35118,0.17672,1.7454,6.57674,1.49259,0.00158448,0.00158448,0.00158448
7,466.885,1.55468,4.00477,1.2906,0.48532,0.30706,0.32015,0.1692,1.88693,7.24516,1.64259,0.00156798,0.00156798,0.00156798
8,532.375,1.52853,3.80343,1.26632,0.80088,0.55155,0.60727,0.33246,1.27793,4.20349,1.21988,0.00155148,0.00155148,0.00155148
9,598.208,1.45801,3.61866,1.23848,0.81784,0.47886,0.56209,0.31075,1.30816,3.23891,1.2122,0.00153497,0.00153497,0.00153497
10,663.66,1.4456,3.53948,1.23763,0.77489,0.52387,0.6194,0.34912,1.22684,3.13184,1.19034,0.00151847,0.00151847,0.00151847
11,729.552,1.43536,3.4294,1.23427,0.6962,0.52446,0.61182,0.34637,1.1957,3.0123,1.1463,0.00150197,0.00150197,0.00150197
12,795.084,1.43587,3.33081,1.22113,0.88379,0.56424,0.66424,0.36689,1.21299,2.91105,1.16872,0.00148546,0.00148546,0.00148546
13,861.386,1.4699,3.45312,1.21628,0.77112,0.54268,0.60095,0.33342,1.25554,3.13499,1.17511,0.00146896,0.00146896,0.00146896
14,927.037,1.41406,3.29165,1.19689,0.78015,0.57975,0.65653,0.37257,1.22826,3.46527,1.14157,0.00145246,0.00145246,0.00145246
15,993.035,1.37253,3.22717,1.19825,0.67722,0.4931,0.54542,0.30128,1.22157,3.08963,1.16694,0.00143595,0.00143595,0.00143595
16,1058.68,1.38967,3.14359,1.19096,0.856,0.54465,0.64082,0.35778,1.21487,3.04367,1.16488,0.00141945,0.00141945,0.00141945
17,1124.09,1.37606,3.13573,1.18821,0.76851,0.60447,0.65791,0.37472,1.16797,2.74741,1.13956,0.00140295,0.00140295,0.00140295
18,1190.16,1.38041,3.12309,1.19161,0.86561,0.59867,0.68831,0.38212,1.17058,3.28409,1.13745,0.00138644,0.00138644,0.00138644
19,1255.91,1.347,3.02708,1.18542,0.91847,0.60051,0.71161,0.40743,1.19848,2.60425,1.14823,0.00136994,0.00136994,0.00136994
20,1321.85,1.34708,2.95347,1.17331,0.76371,0.60395,0.67014,0.38967,1.16502,2.7921,1.12151,0.00135344,0.00135344,0.00135344
21,1387.4,1.29296,2.79292,1.1643,0.78196,0.60083,0.66302,0.37984,1.17377,2.88698,1.13834,0.00133693,0.00133693,0.00133693
22,1452.9,1.28531,2.8351,1.15006,0.84004,0.58241,0.69111,0.3863,1.13936,2.51878,1.12057,0.00132043,0.00132043,0.00132043
23,1518.33,1.27826,2.82168,1.15087,0.83487,0.54079,0.6389,0.37521,1.1497,2.64621,1.11861,0.00130393,0.00130393,0.00130393
24,1583.84,1.29791,2.79802,1.16425,0.77388,0.55803,0.65846,0.38399,1.17534,3.05624,1.13618,0.00128742,0.00128742,0.00128742
25,1649.34,1.29696,2.78292,1.15641,0.76114,0.61652,0.67943,0.38854,1.13862,2.39782,1.10419,0.00127092,0.00127092,0.00127092
26,1714.87,1.28075,2.71642,1.14432,0.78476,0.66351,0.71187,0.4169,1.13358,2.40849,1.12214,0.00125442,0.00125442,0.00125442
27,1780.68,1.28836,2.68759,1.15088,0.83087,0.6403,0.7241,0.40901,1.12265,2.39827,1.10962,0.00123791,0.00123791,0.00123791
28,1846.11,1.27609,2.71432,1.14617,0.81327,0.65266,0.73577,0.40964,1.158,2.2581,1.1232,0.00122141,0.00122141,0.00122141
29,1911.88,1.28238,2.66091,1.12842,0.80502,0.56309,0.6643,0.38424,1.1146,2.40816,1.10222,0.00120491,0.00120491,0.00120491
30,1977.52,1.27963,2.75263,1.14267,0.80688,0.66159,0.7304,0.41922,1.1357,2.28142,1.11098,0.0011884,0.0011884,0.0011884
31,2043.32,1.26389,2.64419,1.14289,0.80271,0.64248,0.72817,0.41818,1.09913,2.4423,1.09997,0.0011719,0.0011719,0.0011719
32,2108.88,1.24805,2.56687,1.12663,0.8787,0.56061,0.7079,0.41612,1.10003,2.27129,1.09342,0.0011554,0.0011554,0.0011554
33,2174.25,1.26847,2.60362,1.13952,0.79586,0.59351,0.70075,0.41357,1.09582,2.3582,1.0885,0.00113889,0.00113889,0.00113889
34,2239.56,1.26822,2.60961,1.12913,0.89265,0.60377,0.74368,0.44646,1.07044,2.20545,1.079,0.00112239,0.00112239,0.00112239
35,2305.29,1.24991,2.55303,1.1326,0.86316,0.60601,0.72031,0.40945,1.10392,2.41985,1.09004,0.00110589,0.00110589,0.00110589
36,2370.58,1.23751,2.48527,1.11976,0.87833,0.64047,0.74641,0.43218,1.1124,2.17404,1.09914,0.00108938,0.00108938,0.00108938
37,2436,1.23521,2.50962,1.12743,0.81624,0.59748,0.71066,0.42699,1.11362,2.47551,1.10355,0.00107288,0.00107288,0.00107288
38,2501.34,1.21935,2.50656,1.11617,0.84627,0.69147,0.75459,0.43863,1.12919,2.12153,1.09852,0.00105638,0.00105638,0.00105638
39,2566.65,1.23739,2.51356,1.12939,0.83773,0.6787,0.76261,0.45701,1.10459,2.12903,1.0952,0.00103987,0.00103987,0.00103987
40,2632.69,1.2315,2.46572,1.10927,0.81336,0.69941,0.75411,0.44618,1.09376,2.09149,1.09019,0.00102337,0.00102337,0.00102337
41,2698.12,1.20977,2.45757,1.12813,0.87037,0.65565,0.75636,0.44005,1.10443,2.19188,1.08901,0.00100687,0.00100687,0.00100687
42,2763.73,1.2201,2.40959,1.12312,0.91787,0.65282,0.76272,0.44397,1.05894,2.0201,1.06629,0.000990365,0.000990365,0.000990365
43,2829.34,1.1952,2.39687,1.11883,0.8701,0.66801,0.76454,0.4311,1.07298,2.21575,1.0791,0.000973861,0.000973861,0.000973861
44,2894.86,1.21408,2.44749,1.11537,0.83903,0.67237,0.76807,0.43728,1.10501,2.0067,1.08715,0.000957358,0.000957358,0.000957358
45,2960.27,1.22114,2.44588,1.1129,0.89093,0.64604,0.73231,0.44409,1.08456,2.16658,1.08453,0.000940855,0.000940855,0.000940855
46,3025.85,1.18412,2.3358,1.11262,0.83594,0.64962,0.76447,0.4386,1.09817,2.12025,1.08665,0.000924352,0.000924352,0.000924352
