epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,1060.01,1.16276,0.76187,1.11514,0.8386,0.59039,0.67679,0.38288,1.16096,0.79587,1.18502,0.00140295,0.00140295,0.00140295
18,1121.66,1.1616,0.76948,1.12661,0.76776,0.60526,0.68894,0.40217,1.15659,0.77274,1.15626,0.00138644,0.00138644,0.00138644
19,1183.39,1.19506,0.79021,1.12893,0.73552,0.61167,0.67231,0.39099,1.14141,0.77711,1.15098,0.00136994,0.00136994,0.00136994
20,1245.14,1.16903,0.76148,1.10294,0.82408,0.61385,0.69823,0.39382,1.17275,0.7674,1.14679,0.00135344,0.00135344,0.00135344
21,1306.88,1.15685,0.74418,1.10149,0.82256,0.60011,0.67085,0.38314,1.11692,0.75262,1.1457,0.00133693,0.00133693,0.00133693
22,1368.67,1.13972,0.7116,1.10787,0.77147,0.63119,0.70402,0.417,1.11078,0.80515,1.13849,0.00132043,0.00132043,0.00132043
23,1430.34,1.13662,0.72253,1.1006,0.86111,0.59365,0.70661,0.40364,1.14042,0.74915,1.16421,0.00130393,0.00130393,0.00130393
24,1492.08,1.09146,0.69632,1.08136,0.83831,0.68308,0.75391,0.43496,1.0993,0.67338,1.12975,0.00128742,0.00128742,0.00128742
25,1554.04,1.10638,0.71302,1.08557,0.80123,0.67014,0.73167,0.41893,1.10491,0.71745,1.13071,0.00127092,0.00127092,0.00127092
26,1615.77,1.09294,0.69389,1.08289,0.89647,0.58415,0.71497,0.42363,1.13347,0.68293,1.13823,0.00125442,0.00125442,0.00125442
27,1677.46,1.08961,0.68756,1.0924,0.75753,0.61842,0.70686,0.40666,1.13892,0.7273,1.14135,0.00123791,0.00123791,0.00123791
28,1739.14,1.10946,0.70223,1.07525,0.77056,0.6137,0.70597,0.40737,1.14717,0.74825,1.15011,0.00122141,0.00122141,0.00122141
29,1800.83,1.09792,0.67919,1.08913,0.80629,0.67417,0.75502,0.4258,1.13202,0.67444,1.14632,0.00120491,0.00120491,0.00120491
30,1862.54,1.09835,0.68724,1.08188,0.77261,0.63752,0.7007,0.40544,1.10964,0.69975,1.13513,0.0011884,0.0011884,0.0011884
31,1924.19,1.11261,0.6684,1.09396,0.80196,0.62019,0.70867,0.40687,1.15103,0.81106,1.16033,0.0011719,0.0011719,0.0011719
32,1986.06,1.06986,0.63765,1.07274,0.80289,0.61996,0.72656,0.4141,1.10546,0.66932,1.12747,0.0011554,0.0011554,0.0011554
33,2047.8,1.07511,0.63646,1.07877,0.84751,0.68673,0.76595,0.44111,1.09157,0.64475,1.1221,0.00113889,0.00113889,0.00113889
34,2109.75,1.05522,0.63643,1.07306,0.83644,0.56525,0.68446,0.40834,1.09988,0.69634,1.13531,0.00112239,0.00112239,0.00112239
35,2171.62,1.09405,0.65484,1.0739,0.80164,0.64724,0.74856,0.4233,1.16468,0.7219,1.16031,0.00110589,0.00110589,0.00110589
36,2233.28,1.04739,0.614,1.05082,0.80684,0.64861,0.7367,0.43633,1.07688,0.64516,1.11393,0.00108938,0.00108938,0.00108938
37,2294.93,1.04475,0.62045,1.06829,0.8333,0.71449,0.77185,0.46305,1.06183,0.62935,1.11321,0.00107288,0.00107288,0.00107288
38,2356.91,1.043,0.60628,1.06128,0.84518,0.66923,0.75572,0.43543,1.12359,0.66628,1.1455,0.00105638,0.00105638,0.00105638
39,2418.62,1.00836,0.59664,1.05554,0.79153,0.68906,0.75051,0.44915,1.07626,0.65733,1.11522,0.00103987,0.00103987,0.00103987
40,2480.36,1.01961,0.59353,1.05431,0.85349,0.63087,0.72249,0.42306,1.10633,0.68583,1.13428,0.00102337,0.00102337,0.00102337
41,2541.99,1.03193,0.59524,1.05084,0.81514,0.64023,0.70281,0.41083,1.09615,0.64578,1.12286,0.00100687,0.00100687,0.00100687
42,2603.78,1.01755,0.57291,1.04427,0.79326,0.69331,0.76208,0.44513,1.07949,0.61236,1.1247,0.000990365,0.000990365,0.000990365
43,2665.46,1.02171,0.59719,1.04443,0.70596,0.7199,0.72077,0.42574,1.10779,0.66641,1.14347,0.000973861,0.000973861,0.000973861
44,2727.2,1.00664,0.5697,1.03699,0.82082,0.70668,0.76978,0.4433,1.13169,0.67889,1.15587,0.000957358,0.000957358,0.000957358
45,2788.95,1.01471,0.5638,1.04992,0.83162,0.71086,0.778,0.45323,1.08875,0.59783,1.12574,0.000940855,0.000940855,0.000940855
46,2850.87,1.03298,0.56667,1.04178,0.85813,0.67564,0.76142,0.42268,1.08697,0.63779,1.12737,0.000924352,0.000924352,0.000924352
47,2912.69,1.00901,0.56068,1.04905,0.84065,0.73239,0.76808,0.44249,1.06444,0.62515,1.11192,0.000907848,0.000907848,0.000907848
48,2974.45,0.99117,0.5583,1.03654,0.81374,0.69152,0.75079,0.4238,1.1202,0.64235,1.1465,0.000891345,0.000891345,0.000891345
49,3036.16,0.9872,0.56694,1.0412,0.8009,0.68518,0.76114,0.44455,1.07575,0.64159,1.12521,0.000874842,0.000874842,0.000874842
50,3097.9,0.98218,0.55895,1.02445,0.85036,0.68089,0.753,0.44918,1.07531,0.60842,1.11734,0.000858338,0.000858338,0.000858338
51,3159.58,0.97777,0.54252,1.02834,0.8334,0.68888,0.7382,0.44237,1.1112,0.60212,1.1466,0.000841835,0.000841835,0.000841835
52,3221.26,0.9748,0.53543,1.02441,0.82405,0.67053,0.74893,0.448,1.08164,0.61788,1.12784,0.000825332,0.000825332,0.000825332
53,3282.88,0.94858,0.54133,1.03028,0.80979,0.67918,0.74436,0.43857,1.08625,0.61388,1.12968,0.000808828,0.000808828,0.000808828
54,3344.62,0.94092,0.53286,1.02262,0.81772,0.6907,0.75278,0.41457,1.11177,0.64773,1.14725,0.000792325,0.000792325,0.000792325
55,3406.36,0.97791,0.53092,1.03943,0.80949,0.68084,0.7522,0.43044,1.12331,0.63369,1.16072,0.000775822,0.000775822,0.000775822
56,3468.16,0.95067,0.52217,1.02817,0.80152,0.73286,0.77725,0.46166,1.09236,0.5925,1.13863,0.000759318,0.000759318,0.000759318
57,3529.86,0.96876,0.52418,1.02326,0.83491,0.64447,0.73582,0.43462,1.09394,0.61771,1.14848,0.000742815,0.000742815,0.000742815
