epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,4267.96,1.15675,2.10167,1.0777,0.84968,0.68098,0.7463,0.45387,0.97457,1.64177,1.04422,0.000610789,0.000610789,0.000610789
66,4333.64,1.16737,2.1202,1.06899,0.80468,0.7027,0.75778,0.46717,0.94697,1.62981,1.02826,0.000594286,0.000594286,0.000594286
67,4399.03,1.14293,2.11241,1.07067,0.9034,0.69561,0.79381,0.47687,0.96405,1.60089,1.03459,0.000577782,0.000577782,0.000577782
68,4465.02,1.14803,2.09449,1.07074,0.84952,0.71028,0.77749,0.4815,0.97944,1.61446,1.04432,0.000561279,0.000561279,0.000561279
69,4531.17,1.13594,2.0036,1.05971,0.86789,0.69871,0.78542,0.48026,0.98706,1.70897,1.04051,0.000544776,0.000544776,0.000544776
70,4596.66,1.09878,1.9762,1.06121,0.87014,0.66312,0.75127,0.45153,0.98015,1.75909,1.04244,0.000528272,0.000528272,0.000528272
71,4662.08,1.11937,2.03402,1.05966,0.87109,0.66111,0.77635,0.46446,0.98357,1.67686,1.04647,0.000511769,0.000511769,0.000511769
72,4727.54,1.10129,1.95944,1.0615,0.87588,0.697,0.76753,0.45574,0.98131,1.6454,1.04445,0.000495266,0.000495266,0.000495266
73,4793.15,1.11992,1.96639,1.0523,0.81269,0.68769,0.76007,0.46774,1.00118,1.722,1.05582,0.000478762,0.000478762,0.000478762
74,4858.72,1.1288,1.98581,1.05464,0.87226,0.65965,0.76992,0.46941,0.97781,1.63777,1.03628,0.000462259,0.000462259,0.000462259
75,4924.14,1.10677,2.00905,1.059,0.81528,0.69561,0.77713,0.47117,0.97016,1.67261,1.03697,0.000445756,0.000445756,0.000445756
76,4989.64,1.105,2.01164,1.05995,0.82993,0.71177,0.77509,0.47125,0.99277,1.68933,1.04902,0.000429253,0.000429253,0.000429253
77,5055.08,1.11848,1.96829,1.06348,0.86768,0.732,0.79326,0.47502,0.99533,1.59025,1.0417,0.000412749,0.000412749,0.000412749
78,5120.7,1.08386,1.93084,1.04813,0.9142,0.66366,0.77698,0.46724,0.97198,1.6371,1.03875,0.000396246,0.000396246,0.000396246
79,5186.12,1.0963,1.9152,1.04054,0.85578,0.7216,0.78426,0.46175,0.98248,1.60068,1.0449,0.000379743,0.000379743,0.000379743
80,5251.73,1.09383,1.94314,1.0467,0.82932,0.73213,0.78998,0.47622,0.97361,1.5623,1.04152,0.000363239,0.000363239,0.000363239
81,5317.23,1.09449,1.89714,1.05841,0.80325,0.7604,0.79223,0.47717,0.9776,1.61302,1.04457,0.000346736,0.000346736,0.000346736
82,5382.8,1.0823,1.88481,1.05283,0.83096,0.73255,0.79904,0.4753,0.9632,1.54418,1.04295,0.000330233,0.000330233,0.000330233
83,5448.39,1.08078,1.88319,1.03765,0.86306,0.719,0.79359,0.47362,0.97089,1.56795,1.04106,0.000313729,0.000313729,0.000313729
84,5513.92,1.08812,1.86373,1.04609,0.82988,0.69045,0.7746,0.45465,0.9714,1.60325,1.04311,0.000297226,0.000297226,0.000297226
85,5579.43,1.06084,1.88268,1.05181,0.81845,0.70365,0.79557,0.47244,0.96149,1.60021,1.03484,0.000280723,0.000280723,0.000280723
86,5644.92,1.05636,1.83551,1.04344,0.82622,0.75495,0.79366,0.47666,0.97007,1.53721,1.0343,0.00026422,0.00026422,0.00026422
87,5710.51,1.10012,1.88487,1.05499,0.81778,0.73956,0.81221,0.48311,0.95967,1.50793,1.02979,0.000247716,0.000247716,0.000247716
88,5776.34,1.08471,1.82986,1.04117,0.87709,0.69797,0.80561,0.48774,0.96206,1.55208,1.03028,0.000231213,0.000231213,0.000231213
89,5842.09,1.05364,1.82153,1.03948,0.8806,0.68639,0.78292,0.47868,0.96276,1.59001,1.02835,0.00021471,0.00021471,0.00021471
90,5907.59,1.05891,1.84145,1.04132,0.89531,0.70301,0.81183,0.47655,0.96125,1.5733,1.02962,0.000198206,0.000198206,0.000198206
91,5975.02,0.91665,1.40754,1.05354,0.87678,0.73011,0.82787,0.49217,0.96533,1.4901,1.0309,0.000181703,0.000181703,0.000181703
92,6040.7,0.90462,1.27364,1.04756,0.86217,0.75076,0.82132,0.49786,0.97387,1.51362,1.03747,0.0001652,0.0001652,0.0001652
93,6106.42,0.89859,1.2833,1.03991,0.87878,0.71782,0.80448,0.48769,0.95997,1.50899,1.0328,0.000148696,0.000148696,0.000148696
94,6171.68,0.89213,1.26278,1.03653,0.87772,0.72115,0.80727,0.4822,0.95698,1.51757,1.0304,0.000132193,0.000132193,0.000132193
95,6237,0.88367,1.23103,1.02749,0.85202,0.73444,0.8029,0.47914,0.97354,1.55832,1.04273,0.00011569,0.00011569,0.00011569
96,6302.44,0.90345,1.23181,1.02468,0.83565,0.7269,0.80238,0.48479,0.95173,1.49549,1.03027,9.91865e-05,9.91865e-05,9.91865e-05
97,6367.86,0.87937,1.19546,1.02231,0.85288,0.73424,0.80856,0.48852,0.94588,1.49508,1.02558,8.26832e-05,8.26832e-05,8.26832e-05
98,6433.23,0.87146,1.19599,1.02554,0.86715,0.72155,0.80341,0.49313,0.94097,1.50125,1.02508,6.61799e-05,6.61799e-05,6.61799e-05
99,6498.52,0.86864,1.20489,1.02922,0.84266,0.74949,0.80411,0.48677,0.95195,1.49981,1.02703,4.96766e-05,4.96766e-05,4.96766e-05
100,6563.97,0.87083,1.19416,1.01551,0.87558,0.74233,0.8098,0.4893,0.94572,1.48638,1.02695,3.31733e-05,3.31733e-05,3.31733e-05
