epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,5312.51,1.03401,1.58292,0.68536,1.04773,0.86799,0.63573,0.72482,0.4477,0.85179,0.62462,0.70849,0.38292,1.03391,1.73837,0.64547,1.06144,0.000841835,0.000841835,0.000841835
52,5416.99,0.99492,1.49335,0.64433,1.03474,0.89313,0.61707,0.71029,0.44585,0.88833,0.61281,0.70221,0.3813,1.02168,1.69786,0.64354,1.05933,0.000825332,0.000825332,0.000825332
53,5521.04,1.0054,1.51154,0.64042,1.04936,0.88835,0.63743,0.71122,0.42936,0.88985,0.638,0.70692,0.37788,1.04596,1.68497,0.66067,1.07729,0.000808828,0.000808828,0.000808828
54,5625.02,1.00525,1.5741,0.63813,1.03338,0.7826,0.66512,0.70952,0.44845,0.77898,0.65803,0.70211,0.39006,1.0122,1.66476,0.65354,1.05916,0.000792325,0.000792325,0.000792325
55,5729.14,0.99319,1.52316,0.61879,1.0316,0.84222,0.61149,0.69662,0.42744,0.81757,0.61487,0.68996,0.36684,1.02243,1.68631,0.68868,1.06806,0.000775822,0.000775822,0.000775822
56,5833.09,1.00459,1.51947,0.63117,1.0368,0.86922,0.61148,0.70633,0.43708,0.88477,0.61195,0.69986,0.37453,1.00606,1.66351,0.67508,1.06564,0.000759318,0.000759318,0.000759318
57,5936.86,1.02563,1.55223,0.64585,1.04183,0.89042,0.64031,0.71132,0.44715,0.87475,0.62991,0.69617,0.38792,0.99702,1.63894,0.64639,1.05994,0.000742815,0.000742815,0.000742815
58,6040.6,1.0232,1.56609,0.63078,1.04511,0.82753,0.65732,0.70763,0.44607,0.83204,0.65921,0.70958,0.38755,1.00188,1.69355,0.6233,1.06409,0.000726312,0.000726312,0.000726312
59,6144.2,0.98916,1.49636,0.61143,1.02809,0.88686,0.63648,0.69975,0.4395,0.86281,0.62099,0.67784,0.37735,0.9958,1.70134,0.63401,1.0616,0.000709809,0.000709809,0.000709809
60,6248,0.99593,1.51739,0.63093,1.03791,0.86773,0.62397,0.69863,0.44302,0.86529,0.61949,0.69113,0.38355,1.01567,1.72215,0.66235,1.07032,0.000693305,0.000693305,0.000693305
61,6351.68,0.99235,1.47591,0.62857,1.02272,0.88977,0.61294,0.70824,0.43834,0.88972,0.60586,0.70116,0.38722,1.00333,1.66435,0.64291,1.05685,0.000676802,0.000676802,0.000676802
62,6455.46,0.98787,1.54843,0.61242,1.02511,0.87077,0.65071,0.70299,0.43727,0.85745,0.64173,0.69223,0.37553,1.00383,1.66111,0.65558,1.05537,0.000660299,0.000660299,0.000660299
63,6559.06,0.96202,1.44382,0.59868,1.02306,0.86524,0.63582,0.71597,0.44648,0.86524,0.63582,0.71255,0.39172,0.98506,1.61898,0.6394,1.0491,0.000643795,0.000643795,0.000643795
64,6662.93,0.96678,1.46293,0.58167,1.00346,0.8496,0.63616,0.71659,0.44968,0.84729,0.63477,0.71398,0.39916,1.00006,1.64413,0.62826,1.0541,0.000627292,0.000627292,0.000627292
65,6766.87,0.96814,1.4554,0.58709,1.01311,0.85286,0.63947,0.71437,0.45322,0.83929,0.6294,0.70028,0.39996,1.00404,1.70979,0.63076,1.06902,0.000610789,0.000610789,0.000610789
66,6870.77,0.97252,1.44947,0.59809,1.01247,0.8857,0.64267,0.7321,0.45579,0.88231,0.63912,0.72625,0.39746,1.00547,1.6615,0.62351,1.05813,0.000594286,0.000594286,0.000594286
67,6974.79,0.94636,1.41298,0.58204,1.00986,0.92868,0.63546,0.74003,0.45386,0.8977,0.62117,0.70873,0.38727,0.99043,1.6932,0.61747,1.05123,0.000577782,0.000577782,0.000577782
68,7078.56,0.9642,1.49064,0.58939,1.0109,0.84602,0.63228,0.69003,0.43378,0.83346,0.61573,0.67161,0.37627,0.99406,1.67788,0.64806,1.04656,0.000561279,0.000561279,0.000561279
69,7182.57,0.97434,1.49083,0.5948,1.0159,0.89862,0.63276,0.71886,0.44387,0.89374,0.62756,0.70691,0.3796,0.98561,1.67055,0.65352,1.04754,0.000544776,0.000544776,0.000544776
70,7286.62,0.94803,1.45845,0.57174,1.00213,0.87105,0.61267,0.70738,0.43782,0.86997,0.61125,0.70083,0.3803,1.01459,1.67827,0.63707,1.06133,0.000528272,0.000528272,0.000528272
71,7390.62,0.94897,1.42593,0.58671,1.01073,0.86482,0.61408,0.70526,0.44956,0.87577,0.61881,0.71239,0.3871,1.00425,1.68454,0.64394,1.05767,0.000511769,0.000511769,0.000511769
72,7494.63,0.95116,1.40733,0.55629,1.01151,0.91272,0.62684,0.71882,0.44942,0.90881,0.62188,0.71281,0.38684,1.00217,1.67745,0.63401,1.05859,0.000495266,0.000495266,0.000495266
73,7598.84,0.96782,1.46907,0.57257,1.0103,0.9335,0.62731,0.72973,0.44896,0.93737,0.62448,0.7295,0.38447,0.99126,1.67026,0.5952,1.05365,0.000478762,0.000478762,0.000478762
74,7702.74,0.92086,1.39481,0.5471,1.00711,0.85262,0.66079,0.72768,0.45319,0.84802,0.65539,0.72549,0.38695,0.99985,1.68373,0.61381,1.04635,0.000462259,0.000462259,0.000462259
75,7806.57,0.93208,1.36491,0.54619,0.9986,0.90691,0.64159,0.72844,0.44681,0.89899,0.63343,0.72002,0.38512,1.01571,1.72516,0.61578,1.06486,0.000445756,0.000445756,0.000445756
76,7910.5,0.91226,1.35962,0.54198,0.99051,0.94961,0.62731,0.72356,0.45553,0.93732,0.62117,0.71395,0.39145,0.99892,1.68534,0.60218,1.06012,0.000429253,0.000429253,0.000429253
77,8014.24,0.93801,1.40656,0.54037,0.99728,0.93594,0.62259,0.71768,0.44918,0.93059,0.61762,0.7145,0.39021,0.99124,1.67428,0.61497,1.04916,0.000412749,0.000412749,0.000412749
78,8118.03,0.91229,1.33879,0.53141,0.98526,0.88374,0.62735,0.7175,0.44836,0.89189,0.63066,0.71592,0.39066,0.98876,1.68392,0.63039,1.04815,0.000396246,0.000396246,0.000396246
79,8221.97,0.92414,1.38339,0.54531,0.9966,0.89672,0.63488,0.72525,0.45939,0.90407,0.63818,0.72018,0.39543,0.98624,1.68876,0.60221,1.04712,0.000379743,0.000379743,0.000379743
80,8326.17,0.91955,1.36658,0.54348,0.99861,0.89928,0.64457,0.72016,0.45337,0.90796,0.62991,0.70828,0.39734,0.97657,1.65424,0.58314,1.04169,0.000363239,0.000363239,0.000363239
81,8430.18,0.90266,1.35321,0.53204,0.98793,0.83692,0.64749,0.72447,0.44819,0.82377,0.64278,0.71033,0.39009,0.98097,1.67809,0.59925,1.044,0.000346736,0.000346736,0.000346736
82,8534.23,0.91122,1.3604,0.53264,0.99013,0.87505,0.63086,0.71424,0.45329,0.87273,0.62944,0.70919,0.38826,0.97484,1.67709,0.61754,1.04809,0.000330233,0.000330233,0.000330233
83,8638.4,0.9011,1.36012,0.53367,0.98613,0.89907,0.62731,0.72377,0.45766,0.89247,0.62164,0.71445,0.3963,0.97857,1.70159,0.59007,1.04767,0.000313729,0.000313729,0.000313729
84,8742.32,0.88167,1.29813,0.51506,0.99414,0.81212,0.67411,0.72737,0.45397,0.81301,0.66772,0.71895,0.39682,0.98186,1.67712,0.58815,1.04429,0.000297226,0.000297226,0.000297226
85,8846.45,0.89515,1.35063,0.51958,0.97911,0.82832,0.64839,0.71996,0.45023,0.8215,0.642,0.70402,0.38739,0.97869,1.69585,0.58803,1.04579,0.000280723,0.000280723,0.000280723
86,8950.58,0.90926,1.37941,0.52908,0.98906,0.88049,0.66229,0.72632,0.4565,0.87893,0.65992,0.73447,0.39935,0.98051,1.66593,0.58137,1.04484,0.00026422,0.00026422,0.00026422
87,9054.95,0.85782,1.30291,0.49666,0.96535,0.8911,0.65814,0.73336,0.46262,0.88507,0.65247,0.73048,0.40341,0.96883,1.69201,0.57489,1.04224,0.000247716,0.000247716,0.000247716
88,9159.14,0.90036,1.34741,0.51723,0.98843,0.83909,0.65898,0.72325,0.45867,0.84507,0.66016,0.72498,0.39478,0.98006,1.66775,0.59079,1.04302,0.000231213,0.000231213,0.000231213
89,9263.23,0.89285,1.34646,0.5167,0.98938,0.8576,0.66032,0.73498,0.46265,0.89621,0.65451,0.73958,0.40582,0.98607,1.71326,0.57346,1.0432,0.00021471,0.00021471,0.00021471
90,9367.52,0.86509,1.31293,0.49556,0.97688,0.84918,0.68686,0.75392,0.46709,0.85748,0.66205,0.74246,0.40626,0.98059,1.7121,0.58172,1.04275,0.000198206,0.000198206,0.000198206
91,9472.99,0.85956,1.30358,0.47058,1.01808,0.89903,0.65225,0.745,0.46239,0.90351,0.65093,0.73137,0.39096,0.98447,1.69231,0.58822,1.04393,0.000181703,0.000181703,0.000181703
92,9577.19,0.83664,1.27691,0.45642,1.00841,0.9466,0.64929,0.74205,0.46313,0.93026,0.63889,0.72753,0.39331,0.96741,1.68518,0.56421,1.03795,0.0001652,0.0001652,0.0001652
93,9681.29,0.82503,1.25071,0.45044,0.99657,0.89369,0.65756,0.73883,0.46165,0.88913,0.6525,0.7347,0.39749,0.97095,1.7101,0.57826,1.04327,0.000148696,0.000148696,0.000148696
94,9785.32,0.83128,1.26112,0.44684,1.00211,0.91699,0.65585,0.74316,0.46548,0.9121,0.65159,0.73521,0.39846,0.95596,1.68055,0.5587,1.03726,0.000132193,0.000132193,0.000132193
95,9889.26,0.8375,1.26517,0.4457,1.00979,0.89688,0.64439,0.72452,0.45385,0.90522,0.63346,0.72297,0.38868,0.96712,1.69165,0.56647,1.04112,0.00011569,0.00011569,0.00011569
96,9993.3,0.82908,1.24326,0.44094,0.98855,0.91266,0.64386,0.73719,0.46328,0.9078,0.64031,0.73414,0.40324,0.96648,1.69968,0.56658,1.04151,9.91865e-05,9.91865e-05,9.91865e-05
97,10097.4,0.82295,1.25356,0.44502,0.99292,0.9444,0.65,0.7445,0.46918,0.94195,0.64787,0.73353,0.40459,0.96547,1.70107,0.56033,1.03514,8.26832e-05,8.26832e-05,8.26832e-05
98,10201.2,0.82074,1.23209,0.43392,0.99449,0.88846,0.64929,0.74276,0.46237,0.88785,0.64645,0.73448,0.4033,0.97541,1.68743,0.5628,1.04173,6.61799e-05,6.61799e-05,6.61799e-05
99,10305,0.8078,1.21615,0.43161,0.98481,0.86165,0.66654,0.74247,0.45934,0.86744,0.66749,0.74119,0.40545,0.96649,1.70882,0.56186,1.04159,4.96766e-05,4.96766e-05,4.96766e-05
100,10408.9,0.81074,1.23143,0.42867,0.99417,0.86703,0.65355,0.73628,0.46182,0.87356,0.65543,0.74386,0.40617,0.96298,1.69668,0.56047,1.03882,3.31733e-05,3.31733e-05,3.31733e-05
