epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,4249.93,1.22186,2.35247,1.10583,0.85034,0.65213,0.73548,0.45126,0.99671,1.70744,1.04319,0.000610789,0.000610789,0.000610789
66,4314.7,1.215,2.33854,1.09528,0.89527,0.65876,0.73903,0.45846,0.98523,1.75193,1.04415,0.000594286,0.000594286,0.000594286
67,4379.76,1.21454,2.27517,1.09368,0.88222,0.62968,0.74126,0.44783,0.9968,1.78793,1.04108,0.000577782,0.000577782,0.000577782
68,4444.54,1.21755,2.35304,1.11106,0.90094,0.64433,0.76183,0.45721,0.97619,1.68801,1.03715,0.000561279,0.000561279,0.000561279
69,4509.63,1.20062,2.22003,1.07859,0.89682,0.65701,0.7302,0.44773,0.97326,1.78177,1.03796,0.000544776,0.000544776,0.000544776
70,4574.39,1.18741,2.25118,1.08664,0.86393,0.64538,0.73844,0.44346,1.00601,1.88596,1.04821,0.000528272,0.000528272,0.000528272
71,4639.09,1.22067,2.31181,1.07908,0.87282,0.63629,0.75366,0.46444,0.97297,1.70055,1.04226,0.000511769,0.000511769,0.000511769
72,4704.3,1.19899,2.26579,1.08598,0.88186,0.65213,0.76163,0.45848,0.97694,1.73917,1.03804,0.000495266,0.000495266,0.000495266
73,4769.08,1.2126,2.23639,1.08519,0.88334,0.6508,0.76192,0.46198,0.99912,1.68989,1.03999,0.000478762,0.000478762,0.000478762
74,4834.08,1.2111,2.24328,1.0904,0.85938,0.64617,0.76276,0.47004,1.00237,1.71841,1.04328,0.000462259,0.000462259,0.000462259
75,4899.18,1.17174,2.14672,1.07317,0.87559,0.65884,0.76049,0.45628,0.97551,1.65384,1.03595,0.000445756,0.000445756,0.000445756
76,4963.92,1.19732,2.24341,1.09843,0.86247,0.70711,0.77354,0.46996,1.00339,1.68004,1.04694,0.000429253,0.000429253,0.000429253
77,5029.09,1.18366,2.21677,1.07024,0.84474,0.68822,0.76529,0.4693,0.99134,1.76166,1.04459,0.000412749,0.000412749,0.000412749
78,5093.82,1.1866,2.19476,1.08081,0.84276,0.66796,0.76164,0.46132,0.95909,1.75543,1.02773,0.000396246,0.000396246,0.000396246
79,5158.55,1.17882,2.16528,1.08334,0.82338,0.68997,0.76498,0.46833,0.97926,1.66439,1.03582,0.000379743,0.000379743,0.000379743
80,5223.3,1.17744,2.21674,1.0791,0.837,0.66701,0.76233,0.46597,0.95739,1.70754,1.03115,0.000363239,0.000363239,0.000363239
81,5288.1,1.18237,2.14886,1.07007,0.8914,0.6767,0.77591,0.46886,0.96883,1.62464,1.03741,0.000346736,0.000346736,0.000346736
82,5352.76,1.1623,2.14193,1.07512,0.80591,0.71239,0.77738,0.46461,0.95967,1.67157,1.03396,0.000330233,0.000330233,0.000330233
83,5417.41,1.14696,2.06128,1.05952,0.88881,0.65563,0.77071,0.47179,0.96119,1.61477,1.03145,0.000313729,0.000313729,0.000313729
84,5482.58,1.14278,2.07196,1.06234,0.86684,0.68029,0.77687,0.47996,0.96211,1.64655,1.03037,0.000297226,0.000297226,0.000297226
85,5547.61,1.14849,2.07484,1.06528,0.81766,0.74051,0.78346,0.47732,0.98086,1.62919,1.03824,0.000280723,0.000280723,0.000280723
86,5612.31,1.13711,2.0611,1.05962,0.85916,0.68196,0.77281,0.48097,0.95723,1.62589,1.03085,0.00026422,0.00026422,0.00026422
87,5677.23,1.1321,2.06205,1.07598,0.85482,0.67527,0.76175,0.47294,0.97516,1.69016,1.03271,0.000247716,0.000247716,0.000247716
88,5741.95,1.14708,2.02266,1.063,0.86085,0.69994,0.78645,0.48096,0.97578,1.65857,1.03517,0.000231213,0.000231213,0.000231213
89,5807.04,1.13919,2.0759,1.06395,0.876,0.70862,0.79926,0.48975,0.96517,1.61219,1.02908,0.00021471,0.00021471,0.00021471
90,5872.33,1.1233,1.99301,1.05163,0.86829,0.70821,0.78514,0.4748,0.96046,1.6094,1.03093,0.000198206,0.000198206,0.000198206
91,5938.41,0.96849,1.5731,1.11037,0.87296,0.66625,0.78365,0.47697,0.98621,1.66091,1.03941,0.000181703,0.000181703,0.000181703
92,6002.97,0.95446,1.44415,1.08942,0.87692,0.66445,0.76569,0.47125,0.99492,1.64136,1.0472,0.0001652,0.0001652,0.0001652
93,6067.45,0.93629,1.39595,1.08506,0.87423,0.65813,0.77833,0.47465,0.98603,1.64489,1.03912,0.000148696,0.000148696,0.000148696
94,6131.96,0.94223,1.40445,1.08237,0.87975,0.66642,0.77902,0.48305,0.96777,1.59905,1.03432,0.000132193,0.000132193,0.000132193
95,6196.5,0.93332,1.37272,1.07166,0.84259,0.69939,0.78512,0.47729,0.97555,1.60207,1.03551,0.00011569,0.00011569,0.00011569
96,6261.07,0.95802,1.39368,1.0751,0.88586,0.6718,0.78257,0.47815,0.95736,1.58498,1.02993,9.91865e-05,9.91865e-05,9.91865e-05
97,6325.6,0.91873,1.33933,1.06047,0.86058,0.68677,0.78696,0.47604,0.95867,1.6107,1.03293,8.26832e-05,8.26832e-05,8.26832e-05
98,6390.13,0.92028,1.33982,1.07234,0.88742,0.66229,0.78196,0.4774,0.9535,1.56325,1.02783,6.61799e-05,6.61799e-05,6.61799e-05
99,6454.64,0.91157,1.33966,1.06637,0.89606,0.6715,0.78543,0.47694,0.95223,1.57356,1.02472,4.96766e-05,4.96766e-05,4.96766e-05
100,6519.12,0.92673,1.30561,1.06785,0.89678,0.67387,0.78817,0.48398,0.95703,1.57521,1.02921,3.31733e-05,3.31733e-05,3.31733e-05
