epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,4898.26,0.92732,1.33391,0.53518,0.9649,0.8425,0.63295,0.68828,0.40515,0.84474,0.6356,0.67423,0.35899,1.0457,2.01036,0.74165,1.04647,0.000841835,0.000841835,0.000841835
77,4962.71,0.95808,1.4421,0.57119,0.96302,0.89671,0.61829,0.71626,0.41535,0.89538,0.6029,0.68109,0.36147,1.04423,1.98973,0.74713,1.03564,0.000830833,0.000830833,0.000830833
78,5027.01,0.92261,1.34604,0.53774,0.95938,0.79447,0.68673,0.74762,0.43291,0.87354,0.62509,0.70992,0.3687,1.05061,1.95945,0.65402,1.04259,0.000819831,0.000819831,0.000819831
79,5091.56,0.94346,1.395,0.55389,0.96549,0.89732,0.62341,0.73534,0.44341,0.8938,0.62115,0.71274,0.39106,1.04317,1.95468,0.70792,1.03945,0.000808828,0.000808828,0.000808828
80,5155.92,0.94361,1.42432,0.55016,0.96292,0.83872,0.6485,0.74361,0.44768,0.87308,0.64214,0.71365,0.37567,1.03978,1.9606,0.67564,1.03076,0.000797826,0.000797826,0.000797826
81,5220.46,0.92415,1.35078,0.52982,0.95712,0.89153,0.63415,0.71708,0.42706,0.87246,0.61882,0.68041,0.36597,1.03598,2.10265,0.73009,1.03756,0.000786824,0.000786824,0.000786824
82,5284.8,0.90579,1.35057,0.52992,0.95407,0.84541,0.62335,0.74552,0.44752,0.85562,0.6262,0.70888,0.37628,1.03578,2.14141,0.70362,1.0307,0.000775822,0.000775822,0.000775822
83,5348.79,0.9257,1.34779,0.53253,0.96121,0.8498,0.6494,0.71509,0.42829,0.83608,0.63843,0.68493,0.37143,1.0403,2.01324,0.7068,1.04441,0.00076482,0.00076482,0.00076482
84,5412.8,0.90661,1.33698,0.53489,0.94901,0.84726,0.71126,0.78448,0.47006,0.82085,0.67726,0.73559,0.39806,1.04516,2.01385,0.62575,1.04781,0.000753817,0.000753817,0.000753817
85,5477.28,0.91317,1.35209,0.53496,0.95864,0.81925,0.62165,0.71148,0.42373,0.8431,0.63245,0.69785,0.37152,1.02109,2.01555,0.70665,1.03766,0.000742815,0.000742815,0.000742815
86,5541.4,0.89725,1.30443,0.51494,0.9468,0.89359,0.65222,0.75319,0.43523,0.85146,0.63073,0.67726,0.37251,1.05118,2.00125,0.66372,1.04498,0.000731813,0.000731813,0.000731813
87,5605.53,0.89964,1.29864,0.52646,0.95442,0.82756,0.65137,0.74758,0.44381,0.90279,0.61562,0.69822,0.37953,1.03789,2.04012,0.68298,1.03822,0.000720811,0.000720811,0.000720811
88,5669.88,0.90074,1.31174,0.53058,0.94907,0.82207,0.65686,0.72825,0.42595,0.87304,0.61257,0.6846,0.36171,1.03079,2.03085,0.70297,1.04255,0.000709809,0.000709809,0.000709809
89,5733.95,0.8913,1.29497,0.5112,0.95956,0.86974,0.6307,0.74591,0.44637,0.86422,0.62862,0.70592,0.38575,1.04615,2.07362,0.68425,1.04006,0.000698806,0.000698806,0.000698806
90,5798.04,0.91764,1.36947,0.52754,0.95179,0.86135,0.62268,0.73142,0.42936,0.84987,0.61545,0.70133,0.37844,1.06644,2.00048,0.69024,1.05484,0.000687804,0.000687804,0.000687804
91,5862.28,0.88233,1.31286,0.50447,0.94695,0.86077,0.66479,0.76133,0.45077,0.83592,0.63126,0.69573,0.3695,1.05525,2.00751,0.66353,1.04911,0.000676802,0.000676802,0.000676802
92,5926.25,0.88921,1.33106,0.51249,0.95034,0.88374,0.63528,0.74969,0.44274,0.87145,0.62507,0.70649,0.38919,1.06434,2.03673,0.66745,1.0485,0.0006658,0.0006658,0.0006658
93,5990.51,0.90204,1.33847,0.52679,0.9385,0.8501,0.64996,0.72366,0.42716,0.84923,0.64755,0.70826,0.38109,1.05862,2.01207,0.70726,1.0548,0.000654798,0.000654798,0.000654798
94,6054.56,0.87679,1.28664,0.5033,0.94735,0.84767,0.65518,0.74016,0.43495,0.84577,0.65516,0.71488,0.38795,1.04242,1.98733,0.67259,1.04352,0.000643795,0.000643795,0.000643795
95,6118.69,0.86685,1.28725,0.49947,0.9364,0.87441,0.63751,0.762,0.45452,0.86217,0.62906,0.70671,0.39133,1.02384,1.97393,0.63294,1.03322,0.000632793,0.000632793,0.000632793
96,6183.03,0.85315,1.2466,0.48691,0.93806,0.8987,0.65315,0.75866,0.44423,0.87933,0.6353,0.70474,0.38253,1.01503,1.99847,0.68852,1.03181,0.000621791,0.000621791,0.000621791
97,6247.67,0.87066,1.23159,0.49964,0.93504,0.87883,0.64187,0.71743,0.43068,0.86814,0.63393,0.68539,0.37953,1.04421,2.03328,0.72039,1.03984,0.000610789,0.000610789,0.000610789
98,6311.8,0.86023,1.25147,0.49843,0.93672,0.85955,0.64534,0.73101,0.4472,0.8547,0.6427,0.70137,0.40234,1.03342,1.99658,0.67467,1.03547,0.000599787,0.000599787,0.000599787
99,6376.22,0.87726,1.26128,0.49189,0.9404,0.90901,0.62396,0.71398,0.43921,0.90667,0.62681,0.70811,0.39344,1.03387,2.0336,0.73565,1.04174,0.000588784,0.000588784,0.000588784
100,6440.97,0.87191,1.29684,0.50534,0.9372,0.79445,0.68015,0.71351,0.42952,0.86019,0.62225,0.6703,0.3695,1.02259,2.00045,0.68406,1.03366,0.000577782,0.000577782,0.000577782
101,6505.59,0.85582,1.27303,0.48344,0.9362,0.84144,0.67219,0.74839,0.44675,0.83527,0.66992,0.71538,0.37932,1.0421,1.9755,0.63342,1.0383,0.00056678,0.00056678,0.00056678
102,6569.97,0.86042,1.25915,0.49222,0.9351,0.90366,0.64325,0.72678,0.43315,0.90173,0.64042,0.71124,0.38657,1.02884,2.02003,0.67033,1.03994,0.000555778,0.000555778,0.000555778
103,6634.51,0.85294,1.23016,0.48844,0.93477,0.88111,0.64101,0.73147,0.44013,0.87745,0.62938,0.69626,0.38165,1.04423,2.0118,0.68607,1.04082,0.000544776,0.000544776,0.000544776
104,6699.18,0.86284,1.27953,0.48271,0.93563,0.85734,0.67704,0.77043,0.45362,0.85584,0.65971,0.7372,0.40135,1.03218,1.98322,0.61772,1.02857,0.000533773,0.000533773,0.000533773
105,6763.69,0.85466,1.2555,0.48397,0.93757,0.88946,0.66654,0.77438,0.46099,0.88817,0.65832,0.74108,0.403,1.05612,1.98976,0.65727,1.03754,0.000522771,0.000522771,0.000522771
106,6828.42,0.82804,1.19855,0.48014,0.92396,0.90877,0.6687,0.77244,0.4508,0.88453,0.6703,0.74638,0.39615,1.04297,1.99519,0.64203,1.0322,0.000511769,0.000511769,0.000511769
107,6893.07,0.8248,1.1806,0.47195,0.918,0.88089,0.6421,0.75765,0.45578,0.89243,0.65063,0.73925,0.39576,1.02666,2.04386,0.66856,1.03519,0.000500767,0.000500767,0.000500767
108,6957.74,0.84943,1.22456,0.47953,0.92811,0.92846,0.63474,0.75007,0.44261,0.92878,0.62128,0.71499,0.38693,1.0288,1.99902,0.67238,1.04606,0.000489765,0.000489765,0.000489765
109,7022.47,0.84161,1.24993,0.4634,0.9231,0.90638,0.63241,0.7338,0.44081,0.90178,0.62891,0.70811,0.39132,1.05072,2.03723,0.7118,1.04266,0.000478762,0.000478762,0.000478762
