epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,89.4183,0.00815,0.01374,5.74002,1.08972,0.39024,0.32479,0.26957,0.17272,0.37747,0.31075,0.25575,0.14329,0.00912,0.02123,9.60084,1.33512,0.000331427,0.000331427,0.000331427
2,172.184,0.00981,0.01645,5.31814,1.20037,0.43625,0.37161,0.35191,0.1966,0.58201,0.32477,0.33776,0.1646,0.00934,0.02052,6.70646,1.33792,0.000651664,0.000651664,0.000651664
3,254.395,0.01047,0.01903,5.58184,1.25897,0.38234,0.21506,0.19899,0.09483,0.38234,0.21506,0.19766,0.08135,0.01282,0.10454,12.8832,1.69912,0.000958697,0.000958697,0.000958697
4,335.821,0.01079,0.01912,5.73203,1.27653,0.37517,0.26757,0.24958,0.13913,0.36656,0.2597,0.22597,0.09972,0.00976,0.02248,8.9368,1.34741,0.00125253,0.00125253,0.00125253
5,416.961,0.0106,0.01838,5.39172,1.26403,0.48177,0.38185,0.36801,0.18276,0.48842,0.38074,0.37658,0.15215,0.01018,0.0199,8.61571,1.37212,0.00153316,0.00153316,0.00153316
6,497.95,0.01072,0.01848,5.42211,1.25979,0.48881,0.30483,0.30733,0.17576,0.50556,0.28486,0.28931,0.14488,0.00946,0.01941,5.21861,1.30509,0.00150197,0.00150197,0.00150197
7,578.835,0.01018,0.01781,5.24436,1.25968,0.59952,0.44188,0.45732,0.25238,0.58091,0.431,0.43638,0.21596,0.00884,0.01761,4.52482,1.24667,0.00146896,0.00146896,0.00146896
8,660.493,0.01032,0.01787,4.97922,1.22158,0.75335,0.49378,0.53707,0.297,0.7328,0.4798,0.51467,0.24755,0.00849,0.01637,4.41372,1.2223,0.00143595,0.00143595,0.00143595
9,741.755,0.00972,0.0167,4.61055,1.20265,0.66583,0.51769,0.54869,0.31274,0.76566,0.4516,0.5131,0.26006,0.00852,0.01675,3.96761,1.21022,0.00140295,0.00140295,0.00140295
10,823.217,0.00943,0.01621,4.35523,1.16583,0.78901,0.47436,0.52763,0.2897,0.75167,0.45362,0.50326,0.24939,0.00883,0.01618,3.96988,1.23996,0.00136994,0.00136994,0.00136994
11,904.247,0.00945,0.01651,4.43749,1.18075,0.70396,0.48532,0.52001,0.29122,0.69574,0.4781,0.50351,0.24393,0.00866,0.01655,3.75512,1.20751,0.00133693,0.00133693,0.00133693
12,985.416,0.00978,0.01664,4.37328,1.15123,0.78794,0.50339,0.59573,0.33957,0.77351,0.48893,0.57407,0.28402,0.00817,0.01591,4.08183,1.1577,0.00130393,0.00130393,0.00130393
13,1066.99,0.00894,0.01556,4.08168,1.1483,0.7416,0.52323,0.56743,0.32001,0.7378,0.52015,0.55328,0.279,0.00809,0.01603,3.96188,1.17114,0.00127092,0.00127092,0.00127092
14,1147.92,0.00901,0.01551,4.02137,1.15252,0.65965,0.46721,0.52493,0.29649,0.64205,0.44132,0.48807,0.24623,0.00809,0.01597,3.59585,1.16227,0.00123791,0.00123791,0.00123791
15,1228.89,0.00904,0.01573,4.09663,1.15389,0.8135,0.52495,0.61619,0.34084,0.79646,0.50165,0.58201,0.28301,0.00798,0.01563,3.97079,1.152,0.00120491,0.00120491,0.00120491
16,1310.2,0.00903,0.01576,4.09515,1.14278,0.8194,0.45914,0.56798,0.31944,0.7935,0.44451,0.54379,0.27809,0.00814,0.01568,3.89366,1.18235,0.0011719,0.0011719,0.0011719
17,1391.18,0.0088,0.0149,3.83356,1.13544,0.7989,0.51703,0.60758,0.34188,0.79051,0.51181,0.59709,0.28408,0.00811,0.01531,4.22,1.16221,0.00113889,0.00113889,0.00113889
18,1472.57,0.0088,0.01487,3.79698,1.13206,0.82062,0.53529,0.61621,0.35404,0.81647,0.53267,0.59511,0.302,0.00797,0.01484,3.19831,1.15199,0.00110589,0.00110589,0.00110589
19,1554.14,0.0087,0.01484,3.8072,1.13939,0.75685,0.54747,0.6158,0.33989,0.74945,0.53982,0.59282,0.28902,0.00806,0.01555,3.45129,1.14153,0.00107288,0.00107288,0.00107288
20,1635.08,0.00869,0.01488,3.82489,1.12298,0.83972,0.51058,0.63623,0.34574,0.82809,0.5027,0.61363,0.30431,0.00783,0.01502,3.53014,1.14615,0.00103987,0.00103987,0.00103987
21,1716.06,0.00878,0.01483,3.77039,1.12333,0.77163,0.46994,0.52722,0.30309,0.74906,0.45707,0.48312,0.25357,0.00808,0.01492,3.99837,1.14499,0.00100687,0.00100687,0.00100687
22,1796.99,0.00838,0.01443,3.61095,1.12008,0.81494,0.56726,0.66024,0.37548,0.78716,0.56714,0.64536,0.31979,0.00779,0.01454,3.09817,1.13518,0.000973861,0.000973861,0.000973861
23,1878.32,0.0085,0.01441,3.65616,1.11389,0.81244,0.57933,0.69402,0.39412,0.80263,0.5708,0.66916,0.32069,0.00763,0.01484,2.93723,1.12011,0.000940855,0.000940855,0.000940855
24,1959.61,0.00841,0.01439,3.58537,1.10395,0.82386,0.59107,0.6625,0.37687,0.81794,0.58713,0.65024,0.33664,0.00771,0.01431,3.00032,1.13873,0.000907848,0.000907848,0.000907848
25,2040.61,0.00849,0.01435,3.51252,1.09865,0.84037,0.54771,0.63741,0.36563,0.82618,0.53655,0.61451,0.309,0.00795,0.01404,2.95141,1.14268,0.000874842,0.000874842,0.000874842
26,2121.54,0.00824,0.014,3.40424,1.09016,0.85016,0.57825,0.70796,0.39076,0.89209,0.54055,0.66769,0.32542,0.00774,0.01439,3.081,1.13051,0.000841835,0.000841835,0.000841835
27,2203.07,0.00827,0.01394,3.40578,1.08064,0.82209,0.59133,0.70575,0.39284,0.81397,0.59913,0.67448,0.32823,0.0077,0.01481,2.98027,1.13782,0.000808828,0.000808828,0.000808828
28,2284.78,0.00813,0.0137,3.26209,1.07842,0.76623,0.61213,0.6863,0.36545,0.81238,0.55796,0.65347,0.31817,0.00772,0.01431,3.4944,1.12205,0.000775822,0.000775822,0.000775822
29,2365.69,0.00813,0.0138,3.37307,1.09167,0.79545,0.60616,0.68662,0.39482,0.78876,0.59631,0.65221,0.33522,0.00769,0.01409,2.96893,1.1227,0.000742815,0.000742815,0.000742815
30,2447.14,0.00793,0.01288,3.17446,1.07338,0.7915,0.53543,0.64119,0.36382,0.76264,0.54663,0.61371,0.31767,0.00785,0.01456,2.96318,1.13848,0.000709809,0.000709809,0.000709809
31,2528.22,0.00799,0.01346,3.24228,1.06879,0.81951,0.64001,0.72835,0.39886,0.80121,0.61458,0.69501,0.34453,0.00773,0.01419,2.73614,1.11153,0.000676802,0.000676802,0.000676802
32,2609.7,0.00806,0.01343,3.20287,1.0759,0.88925,0.55765,0.69783,0.38967,0.8851,0.55374,0.66744,0.32521,0.00749,0.01385,2.7191,1.10846,0.000643795,0.000643795,0.000643795
33,2690.83,0.00818,0.01405,3.26404,1.08456,0.82659,0.61601,0.71928,0.41025,0.80853,0.5987,0.68759,0.34431,0.00766,0.01439,2.79408,1.11484,0.000610789,0.000610789,0.000610789
34,2772.29,0.00802,0.01346,3.15151,1.07776,0.84401,0.63987,0.7076,0.40498,0.84156,0.60567,0.66815,0.34328,0.00752,0.01434,2.72614,1.11367,0.000577782,0.000577782,0.000577782
35,2853.21,0.0079,0.01302,2.98511,1.06304,0.8556,0.6248,0.73432,0.41766,0.83275,0.58757,0.69101,0.35093,0.00741,0.01386,2.85214,1.09611,0.000544776,0.000544776,0.000544776
36,2934.88,0.00778,0.01284,2.97104,1.04943,0.79411,0.65032,0.73661,0.40596,0.77339,0.63936,0.69824,0.35056,0.0074,0.01398,2.60993,1.10193,0.000511769,0.000511769,0.000511769
37,3015.96,0.0078,0.01312,2.94608,1.05134,0.76912,0.6648,0.742,0.42018,0.75715,0.6254,0.70346,0.35854,0.00736,0.01417,2.80269,1.10113,0.000478762,0.000478762,0.000478762
38,3097.46,0.00752,0.01265,2.84959,1.04717,0.83043,0.64335,0.72518,0.41267,0.80977,0.62361,0.69503,0.34819,0.0076,0.01392,2.72376,1.10966,0.000445756,0.000445756,0.000445756
39,3178.32,0.00749,0.01249,2.79622,1.03902,0.82598,0.67807,0.75169,0.41756,0.79923,0.65248,0.7064,0.35792,0.0073,0.01389,2.5929,1.10023,0.000412749,0.000412749,0.000412749
40,3259.41,0.00763,0.01293,2.92764,1.05071,0.85849,0.66449,0.75674,0.42916,0.83266,0.64193,0.71061,0.36481,0.00724,0.01359,2.50472,1.10323,0.000379743,0.000379743,0.000379743
41,3341.5,0.00744,0.01236,2.68236,1.18003,0.83269,0.66927,0.73606,0.42545,0.80692,0.64762,0.70896,0.35615,0.00743,0.01385,2.61799,1.1043,0.000346736,0.000346736,0.000346736
42,3422.57,0.00752,0.01216,2.50376,1.19378,0.89114,0.67885,0.7546,0.42595,0.85196,0.645,0.70688,0.36141,0.0074,0.01359,2.40509,1.09756,0.000313729,0.000313729,0.000313729
43,3503.35,0.00735,0.01203,2.38956,1.17983,0.86115,0.68561,0.77294,0.44166,0.8289,0.66067,0.72928,0.37337,0.00719,0.01336,2.36472,1.08609,0.000280723,0.000280723,0.000280723
44,3584.72,0.00734,0.01187,2.38455,1.18439,0.85032,0.65066,0.75124,0.41581,0.86776,0.61847,0.71168,0.35721,0.00749,0.01358,2.48612,1.1041,0.000247716,0.000247716,0.000247716
45,3665.49,0.00747,0.01196,2.41894,1.19163,0.82838,0.6616,0.75515,0.43021,0.81043,0.63882,0.71466,0.3655,0.00733,0.0134,2.54429,1.0922,0.00021471,0.00021471,0.00021471
46,3746.66,0.00724,0.0118,2.28489,1.16861,0.82019,0.70637,0.76829,0.45017,0.79228,0.68181,0.73798,0.38044,0.00726,0.01323,2.35752,1.08844,0.000181703,0.000181703,0.000181703
47,3828.26,0.00727,0.01184,2.27858,1.17503,0.84695,0.69795,0.76624,0.43365,0.8481,0.64947,0.72673,0.37281,0.00725,0.01334,2.34864,1.08067,0.000148696,0.000148696,0.000148696
48,3909.26,0.00723,0.01155,2.22864,1.15001,0.81532,0.69122,0.7648,0.44617,0.8675,0.62434,0.7322,0.37394,0.00732,0.01334,2.33641,1.08556,0.00011569,0.00011569,0.00011569
49,3990.21,0.00709,0.01159,2.14886,1.13825,0.89833,0.65457,0.77501,0.44779,0.86625,0.63122,0.73223,0.37459,0.00725,0.01313,2.27838,1.0799,8.26832e-05,8.26832e-05,8.26832e-05
50,4071.38,0.00694,0.0113,2.07014,1.1569,0.86164,0.67041,0.77783,0.44861,0.85225,0.63556,0.73378,0.37751,0.00721,0.01307,2.28215,1.07703,4.96766e-05,4.96766e-05,4.96766e-05
