epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,2274.35,1.30591,2.73989,1.1521,0.81445,0.62517,0.71956,0.41291,1.15197,2.64599,1.11649,0.00110589,0.00110589,0.00110589
36,2339,1.31208,2.78884,1.14868,0.82789,0.63396,0.72194,0.41573,1.15364,2.60896,1.11776,0.00108938,0.00108938,0.00108938
37,2403.56,1.27179,2.66497,1.13579,0.78788,0.6209,0.71165,0.41037,1.13667,2.54254,1.11809,0.00107288,0.00107288,0.00107288
38,2468.24,1.30568,2.72601,1.14419,0.80515,0.679,0.75004,0.42334,1.07755,2.3322,1.09092,0.00105638,0.00105638,0.00105638
39,2533.28,1.30453,2.63937,1.13841,0.77913,0.65312,0.75324,0.42721,1.12013,2.22851,1.08784,0.00103987,0.00103987,0.00103987
40,2598.22,1.31701,2.74165,1.14518,0.82834,0.66621,0.74691,0.43744,1.10687,2.64838,1.09461,0.00102337,0.00102337,0.00102337
41,2663.29,1.28648,2.6926,1.13137,0.82241,0.65145,0.73265,0.41452,1.13909,2.32217,1.10915,0.00100687,0.00100687,0.00100687
42,2728.16,1.30195,2.68638,1.13666,0.84515,0.66744,0.74755,0.42831,1.09112,2.31014,1.09331,0.000990365,0.000990365,0.000990365
43,2792.7,1.27709,2.60266,1.13401,0.80153,0.65853,0.72624,0.4277,1.10969,2.30205,1.09416,0.000973861,0.000973861,0.000973861
44,2857.37,1.27183,2.53048,1.12231,0.81418,0.67068,0.71282,0.42575,1.08797,2.57224,1.08339,0.000957358,0.000957358,0.000957358
45,2921.96,1.26902,2.55499,1.12254,0.85634,0.62587,0.73096,0.41242,1.10115,2.22001,1.10291,0.000940855,0.000940855,0.000940855
46,2986.54,1.2448,2.51771,1.1316,0.86341,0.6418,0.74682,0.43585,1.09161,2.25589,1.08762,0.000924352,0.000924352,0.000924352
47,3051.17,1.26127,2.4981,1.12418,0.82767,0.68531,0.76633,0.46281,1.09757,2.39794,1.08875,0.000907848,0.000907848,0.000907848
48,3116.24,1.26934,2.56156,1.12951,0.8407,0.69757,0.74438,0.43602,1.06842,2.11531,1.08503,0.000891345,0.000891345,0.000891345
49,3180.88,1.25443,2.4916,1.11032,0.83811,0.69157,0.76658,0.45341,1.06864,2.00354,1.07103,0.000874842,0.000874842,0.000874842
50,3245.53,1.26464,2.50247,1.12965,0.90258,0.67063,0.7921,0.45092,1.08921,2.0416,1.08367,0.000858338,0.000858338,0.000858338
51,3310.01,1.23657,2.39387,1.10961,0.89268,0.64328,0.75362,0.42902,1.09163,2.35003,1.08617,0.000841835,0.000841835,0.000841835
52,3374.53,1.24194,2.45427,1.11675,0.87441,0.6555,0.74347,0.43362,1.08807,2.19232,1.08135,0.000825332,0.000825332,0.000825332
53,3439.14,1.25576,2.45332,1.11343,0.90839,0.65302,0.7639,0.45919,1.05085,2.08536,1.0647,0.000808828,0.000808828,0.000808828
54,3503.69,1.219,2.38758,1.10729,0.87359,0.68852,0.80923,0.46669,1.06573,1.99694,1.06871,0.000792325,0.000792325,0.000792325
55,3568.57,1.226,2.38163,1.10228,0.9001,0.6436,0.7642,0.44404,1.0943,2.25022,1.07999,0.000775822,0.000775822,0.000775822
56,3633.17,1.2289,2.3471,1.09848,0.84837,0.69871,0.77879,0.45329,1.05582,2.18566,1.07182,0.000759318,0.000759318,0.000759318
57,3697.64,1.21144,2.431,1.10961,0.93089,0.69021,0.78287,0.4591,1.05798,2.09679,1.06908,0.000742815,0.000742815,0.000742815
58,3762.24,1.20927,2.38187,1.08815,0.86029,0.71147,0.77703,0.46273,1.06278,2.16744,1.0662,0.000726312,0.000726312,0.000726312
59,3826.77,1.21507,2.35798,1.10628,0.89256,0.65256,0.75815,0.44981,1.05744,2.23074,1.06966,0.000709809,0.000709809,0.000709809
60,3891.4,1.19308,2.29798,1.10006,0.88478,0.68547,0.78924,0.45483,1.07682,1.92826,1.0812,0.000693305,0.000693305,0.000693305
61,3955.99,1.2384,2.33111,1.10414,0.84621,0.69089,0.76615,0.44955,1.06997,1.93988,1.06966,0.000676802,0.000676802,0.000676802
62,4020.66,1.23144,2.35995,1.10891,0.92545,0.69897,0.78947,0.45905,1.044,2.0108,1.0709,0.000660299,0.000660299,0.000660299
63,4085.22,1.21277,2.31746,1.1067,0.90304,0.67746,0.77044,0.45157,1.06983,2.00534,1.07553,0.000643795,0.000643795,0.000643795
64,4150.02,1.20083,2.30538,1.07389,0.94079,0.60507,0.76953,0.45455,1.06523,1.98427,1.07196,0.000627292,0.000627292,0.000627292
65,4214.61,1.20943,2.30936,1.09595,0.88083,0.71516,0.79637,0.47989,1.0525,1.98307,1.06363,0.000610789,0.000610789,0.000610789
66,4279.66,1.19613,2.25363,1.09762,0.85937,0.72439,0.78911,0.46618,1.05719,2.02563,1.066,0.000594286,0.000594286,0.000594286
67,4344.23,1.19849,2.18618,1.08367,0.9122,0.6905,0.78184,0.46795,1.04894,1.99791,1.06823,0.000577782,0.000577782,0.000577782
68,4409.01,1.18835,2.24246,1.08795,0.87882,0.71235,0.80208,0.46151,1.0667,1.85823,1.07209,0.000561279,0.000561279,0.000561279
69,4475.46,1.18197,2.19323,1.08186,0.81527,0.7352,0.81109,0.48554,1.01563,1.80437,1.04539,0.000544776,0.000544776,0.000544776
70,4541.34,1.20733,2.24761,1.09969,0.88359,0.71911,0.7972,0.47761,1.05985,1.92859,1.06536,0.000528272,0.000528272,0.000528272
71,4606.7,1.18067,2.18968,1.07922,0.86539,0.71618,0.79605,0.48329,1.04304,1.95408,1.05371,0.000511769,0.000511769,0.000511769
72,4671.98,1.18647,2.16112,1.08085,0.88585,0.70449,0.80648,0.48097,1.05064,1.87693,1.06054,0.000495266,0.000495266,0.000495266
73,4737.3,1.17564,2.15652,1.0659,0.8782,0.6881,0.79816,0.4784,1.0523,1.89975,1.06821,0.000478762,0.000478762,0.000478762
74,4802.64,1.17635,2.15604,1.07938,0.91441,0.70409,0.80668,0.47901,1.03262,1.93499,1.05482,0.000462259,0.000462259,0.000462259
75,4867.77,1.15934,2.1201,1.07633,0.8828,0.69576,0.78438,0.46025,1.05514,1.97466,1.06389,0.000445756,0.000445756,0.000445756
76,4933.04,1.15464,2.08654,1.06896,0.87783,0.73777,0.80245,0.47316,1.05324,1.92661,1.06644,0.000429253,0.000429253,0.000429253
77,4998.37,1.16887,2.1067,1.07017,0.89259,0.67946,0.79174,0.47213,1.04238,1.94072,1.05644,0.000412749,0.000412749,0.000412749
78,5063.48,1.14271,2.09092,1.06467,0.90089,0.74212,0.82381,0.49365,1.00227,1.7879,1.04675,0.000396246,0.000396246,0.000396246
79,5129.22,1.19436,2.14102,1.08441,0.89063,0.76786,0.82585,0.49062,1.01991,1.86774,1.04548,0.000379743,0.000379743,0.000379743
80,5194.61,1.16306,2.07321,1.06553,0.88144,0.72838,0.79857,0.47566,1.03877,2.01961,1.05799,0.000363239,0.000363239,0.000363239
81,5259.82,1.17658,2.11247,1.06622,0.90426,0.72275,0.80355,0.48377,1.03151,1.94527,1.05153,0.000346736,0.000346736,0.000346736
82,5325.1,1.15632,2.08174,1.07132,0.94182,0.70505,0.80353,0.47589,1.04188,1.97717,1.0578,0.000330233,0.000330233,0.000330233
83,5390.42,1.13676,1.99884,1.05474,0.85147,0.72701,0.80794,0.47971,1.01964,1.93432,1.05061,0.000313729,0.000313729,0.000313729
84,5455.66,1.15027,2.0697,1.07065,0.9327,0.72096,0.80903,0.48858,1.02561,1.89711,1.04895,0.000297226,0.000297226,0.000297226
85,5520.94,1.15229,2.03531,1.07286,0.89058,0.69241,0.79084,0.48243,1.02426,1.97443,1.04923,0.000280723,0.000280723,0.000280723
86,5586.21,1.12725,1.98043,1.06064,0.90482,0.70285,0.80539,0.4862,1.01497,1.95476,1.04281,0.00026422,0.00026422,0.00026422
87,5651.39,1.12017,2.02798,1.06359,0.88944,0.7165,0.8053,0.48636,1.01569,1.83116,1.04902,0.000247716,0.000247716,0.000247716
88,5716.55,1.13561,1.95175,1.05277,0.90554,0.70659,0.80718,0.48578,1.03078,1.93757,1.05649,0.000231213,0.000231213,0.000231213
89,5781.77,1.11219,1.94771,1.06873,0.91421,0.72365,0.81645,0.50237,1.03029,1.81165,1.04806,0.00021471,0.00021471,0.00021471
90,5847.35,1.12864,1.9956,1.05839,0.93189,0.67775,0.79929,0.48079,1.04148,1.8856,1.05589,0.000198206,0.000198206,0.000198206
91,5914.05,0.96275,1.55347,1.10982,0.91368,0.72467,0.81451,0.49031,1.03332,1.70399,1.05307,0.000181703,0.000181703,0.000181703
92,5979.27,0.94422,1.39257,1.09084,0.90733,0.73524,0.83474,0.49849,1.02641,1.67711,1.04781,0.0001652,0.0001652,0.0001652
93,6044.27,0.93886,1.38956,1.07741,0.90891,0.72582,0.84079,0.50014,1.0153,1.65081,1.05098,0.000148696,0.000148696,0.000148696
94,6109.59,0.93217,1.35584,1.08677,0.86906,0.76368,0.847,0.50098,1.0277,1.71871,1.05404,0.000132193,0.000132193,0.000132193
95,6175.05,0.94667,1.3548,1.08525,0.90968,0.72349,0.82844,0.49913,1.01106,1.82115,1.04558,0.00011569,0.00011569,0.00011569
96,6240.14,0.93072,1.32103,1.07737,0.89345,0.72916,0.82813,0.49924,1.02551,1.7119,1.04993,9.91865e-05,9.91865e-05,9.91865e-05
97,6305.18,0.9253,1.28876,1.06064,0.90953,0.73884,0.83436,0.50002,1.02168,1.68432,1.0528,8.26832e-05,8.26832e-05,8.26832e-05
98,6370.34,0.93142,1.31207,1.08437,0.89568,0.7558,0.83905,0.51011,1.02624,1.71583,1.04862,6.61799e-05,6.61799e-05,6.61799e-05
99,6435.71,0.90629,1.28177,1.06614,0.8897,0.75922,0.84152,0.5044,1.01534,1.69273,1.04524,4.96766e-05,4.96766e-05,4.96766e-05
100,6500.73,0.8919,1.25343,1.06127,0.8775,0.77127,0.84302,0.50699,1.01305,1.69527,1.04424,3.31733e-05,3.31733e-05,3.31733e-05
