epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,2527.56,1.02901,1.55794,0.68589,1.016,0.81441,0.6469,0.71301,0.40835,0.7679,0.62467,0.67338,0.34113,1.15767,2.03323,0.78815,1.12685,0.00110589,0.00110589,0.00110589
36,2599.37,1.01914,1.53714,0.65217,1.00926,0.8059,0.63617,0.70815,0.4207,0.78706,0.61803,0.67523,0.34645,1.16622,2.04111,0.76795,1.11202,0.00108938,0.00108938,0.00108938
37,2672.02,1.04276,1.58547,0.67722,1.02389,0.83818,0.6583,0.73237,0.40883,0.80393,0.63849,0.68808,0.34491,1.15454,2.02521,0.77248,1.12139,0.00107288,0.00107288,0.00107288
38,2744.23,1.05346,1.6553,0.67836,1.00931,0.84719,0.65214,0.71706,0.4252,0.82501,0.63023,0.69282,0.36003,1.14807,2.06622,0.74737,1.10725,0.00105638,0.00105638,0.00105638
39,2817.4,1.02642,1.54412,0.65343,1.01163,0.85182,0.65588,0.72386,0.41535,0.8272,0.62809,0.69087,0.34873,1.17308,2.0969,0.76011,1.13233,0.00103987,0.00103987,0.00103987
40,2889.38,1.01224,1.57025,0.64437,1.00942,0.83479,0.64487,0.72582,0.43601,0.86873,0.60577,0.70203,0.36518,1.12482,2.15813,0.7392,1.0992,0.00102337,0.00102337,0.00102337
41,2962.56,1.00887,1.60692,0.65186,1.00201,0.86757,0.66932,0.74654,0.43628,0.84669,0.63633,0.70034,0.35925,1.13817,2.03908,0.70512,1.11634,0.00100687,0.00100687,0.00100687
42,3034.55,0.9966,1.50765,0.62613,0.99314,0.81039,0.66261,0.72428,0.43035,0.80088,0.65133,0.70605,0.35865,1.11308,2.04319,0.76205,1.11124,0.000990365,0.000990365,0.000990365
43,3107.58,0.96059,1.49352,0.61093,1.00058,0.83991,0.67599,0.72708,0.42365,0.81324,0.66321,0.70225,0.34334,1.13158,2.11162,0.75565,1.11435,0.000973861,0.000973861,0.000973861
44,3179.43,0.98757,1.43975,0.61166,0.99867,0.84398,0.63564,0.70259,0.41654,0.82218,0.61827,0.67278,0.3483,1.13082,2.04602,0.82288,1.10518,0.000957358,0.000957358,0.000957358
45,3252.32,1.03447,1.57997,0.65037,0.99586,0.83432,0.64784,0.71905,0.41338,0.82514,0.63129,0.6894,0.34878,1.15327,2.0666,0.78211,1.10729,0.000940855,0.000940855,0.000940855
46,3324.35,0.9973,1.54043,0.62586,0.99989,0.77509,0.64553,0.71279,0.42454,0.77286,0.63831,0.70088,0.36598,1.13115,2.02028,0.75536,1.11041,0.000924352,0.000924352,0.000924352
47,3397.27,1.02133,1.58199,0.62316,0.99979,0.83443,0.68292,0.74365,0.42487,0.82235,0.65309,0.72113,0.36314,1.16717,1.94901,0.71196,1.11826,0.000907848,0.000907848,0.000907848
48,3469.1,1.00336,1.47948,0.60855,0.99736,0.81905,0.65574,0.72798,0.43972,0.76922,0.65269,0.70989,0.36731,1.11605,1.99842,0.71369,1.09969,0.000891345,0.000891345,0.000891345
49,3541.86,0.99159,1.54691,0.60098,0.99202,0.81485,0.68343,0.7447,0.44317,0.80061,0.6691,0.73003,0.36954,1.11846,2.02281,0.7261,1.10031,0.000874842,0.000874842,0.000874842
50,3614.21,1.01404,1.53876,0.61824,0.98878,0.8011,0.6669,0.72734,0.42042,0.79393,0.64811,0.7008,0.35343,1.1464,2.00981,0.74677,1.09459,0.000858338,0.000858338,0.000858338
51,3687.15,0.96039,1.43658,0.58646,0.97636,0.82829,0.66982,0.71929,0.43291,0.81225,0.6572,0.70108,0.3712,1.11747,2.00926,0.74452,1.10611,0.000841835,0.000841835,0.000841835
52,3759.15,0.98327,1.47161,0.59599,0.98469,0.84948,0.67777,0.74035,0.43671,0.83244,0.66348,0.72295,0.37889,1.16496,2.02045,0.73876,1.12531,0.000825332,0.000825332,0.000825332
53,3832.27,0.97636,1.4307,0.58504,0.98528,0.82807,0.67483,0.73001,0.43721,0.81599,0.66508,0.70928,0.37433,1.14199,2.02988,0.72274,1.12293,0.000808828,0.000808828,0.000808828
54,3904.48,0.96342,1.42712,0.5823,0.97661,0.81082,0.66426,0.73789,0.43467,0.79799,0.65153,0.71804,0.37133,1.11036,2.00409,0.70546,1.10282,0.000792325,0.000792325,0.000792325
55,3977.4,0.94851,1.35445,0.56365,0.9808,0.81334,0.70084,0.72844,0.44451,0.81114,0.69275,0.71712,0.38003,1.10623,2.00542,0.70637,1.09243,0.000775822,0.000775822,0.000775822
56,4049.39,0.96717,1.40479,0.57464,0.98119,0.87908,0.70519,0.76964,0.47044,0.86626,0.69386,0.74997,0.39016,1.11414,2.01338,0.71696,1.09715,0.000759318,0.000759318,0.000759318
57,4122.62,0.94176,1.41257,0.57352,0.9724,0.81162,0.72364,0.76812,0.45593,0.80168,0.71333,0.75268,0.38321,1.12486,1.99748,0.70215,1.10861,0.000742815,0.000742815,0.000742815
58,4195.02,0.95018,1.44068,0.56954,0.97579,0.84842,0.69562,0.76439,0.44338,0.82544,0.67653,0.73075,0.37249,1.11877,1.98001,0.68744,1.10453,0.000726312,0.000726312,0.000726312
59,4267.86,0.93713,1.40047,0.57549,0.97685,0.79188,0.68144,0.70877,0.4279,0.77949,0.66693,0.69416,0.36863,1.12321,2.04179,0.70921,1.10294,0.000709809,0.000709809,0.000709809
60,4339.87,0.96855,1.43756,0.57941,0.98028,0.76931,0.69068,0.70973,0.42006,0.74783,0.67123,0.68587,0.36415,1.13362,2.0351,0.72442,1.12074,0.000693305,0.000693305,0.000693305
61,4412.77,0.9279,1.37909,0.54882,0.9679,0.83445,0.68605,0.7324,0.43209,0.81865,0.66887,0.71703,0.3737,1.12984,1.96732,0.70974,1.10602,0.000676802,0.000676802,0.000676802
62,4484.77,0.93641,1.39613,0.55648,0.96738,0.89696,0.68403,0.75588,0.44425,0.87336,0.66458,0.72754,0.36623,1.11846,2.08516,0.69026,1.10786,0.000660299,0.000660299,0.000660299
63,4557.66,0.93001,1.38934,0.53226,0.96534,0.83001,0.70251,0.76802,0.45125,0.81733,0.6902,0.73988,0.38873,1.11349,2.00762,0.68804,1.10428,0.000643795,0.000643795,0.000643795
64,4629.47,0.91379,1.31722,0.53504,0.96307,0.8697,0.65775,0.74186,0.44165,0.87064,0.65538,0.73451,0.38192,1.12666,2.04634,0.70175,1.11018,0.000627292,0.000627292,0.000627292
65,4702.37,0.94367,1.43284,0.56242,0.97092,0.81026,0.6381,0.70517,0.43834,0.80574,0.6333,0.70036,0.37363,1.08489,1.9642,0.68652,1.08924,0.000610789,0.000610789,0.000610789
66,4774.16,0.93981,1.40296,0.55309,0.96976,0.82301,0.69618,0.74147,0.44164,0.81557,0.68954,0.7375,0.37251,1.09113,2.078,0.67463,1.08948,0.000594286,0.000594286,0.000594286
67,4846.84,0.90841,1.35228,0.53106,0.96068,0.8738,0.64669,0.72283,0.43778,0.86255,0.63685,0.71437,0.37028,1.0787,2.03985,0.66965,1.09303,0.000577782,0.000577782,0.000577782
68,4919.02,0.91258,1.35381,0.53613,0.95404,0.84924,0.69799,0.76236,0.46017,0.83805,0.69191,0.75203,0.40006,1.09429,2.01017,0.69547,1.10012,0.000561279,0.000561279,0.000561279
69,4991.94,0.9145,1.3558,0.53492,0.96203,0.87138,0.68358,0.75772,0.45196,0.85847,0.6717,0.74276,0.38541,1.09429,2.06758,0.69188,1.09351,0.000544776,0.000544776,0.000544776
70,5064.04,0.90822,1.33734,0.52857,0.96314,0.84236,0.66547,0.72813,0.42862,0.83244,0.65638,0.70482,0.36154,1.1059,2.04758,0.67887,1.1056,0.000528272,0.000528272,0.000528272
71,5137.05,0.88945,1.31059,0.52341,0.952,0.88548,0.70152,0.76315,0.46372,0.87967,0.6949,0.75133,0.38964,1.08194,2.017,0.66727,1.09837,0.000511769,0.000511769,0.000511769
72,5209,0.88678,1.30432,0.50486,0.95068,0.84695,0.67788,0.74279,0.45639,0.86341,0.65806,0.73264,0.38942,1.09237,2.01699,0.67216,1.10049,0.000495266,0.000495266,0.000495266
73,5282.09,0.88684,1.31361,0.5104,0.9583,0.88294,0.70914,0.76697,0.45428,0.858,0.68954,0.74641,0.39014,1.11725,2.00752,0.6541,1.10977,0.000478762,0.000478762,0.000478762
74,5354.44,0.91713,1.38679,0.52403,0.96151,0.87969,0.69055,0.76139,0.4633,0.86764,0.68011,0.74597,0.39624,1.07897,2.00853,0.63621,1.08989,0.000462259,0.000462259,0.000462259
75,5427.26,0.87581,1.26008,0.50662,0.9442,0.82451,0.7036,0.73546,0.44229,0.80529,0.68728,0.71466,0.37696,1.10954,2.01812,0.66524,1.11709,0.000445756,0.000445756,0.000445756
76,5499.79,0.86258,1.27044,0.49808,0.94309,0.81771,0.71455,0.74342,0.457,0.81908,0.68805,0.71968,0.39098,1.09384,2.00019,0.67878,1.09674,0.000429253,0.000429253,0.000429253
77,5572.82,0.86108,1.29098,0.49314,0.94884,0.86036,0.67775,0.72777,0.43969,0.81101,0.69608,0.71719,0.38144,1.09214,2.06133,0.65559,1.10084,0.000412749,0.000412749,0.000412749
78,5644.9,0.8757,1.30977,0.50337,0.94127,0.88473,0.67928,0.74331,0.45394,0.85739,0.6776,0.7223,0.37613,1.09858,2.07738,0.67698,1.10165,0.000396246,0.000396246,0.000396246
79,5717.87,0.88329,1.35019,0.51249,0.94438,0.82043,0.70701,0.75775,0.46087,0.80298,0.68965,0.73196,0.39454,1.08743,2.02844,0.66774,1.08742,0.000379743,0.000379743,0.000379743
80,5790.21,0.87257,1.32672,0.48826,0.93713,0.86852,0.69185,0.74902,0.46146,0.85241,0.67968,0.72984,0.39614,1.0984,1.99953,0.66297,1.10645,0.000363239,0.000363239,0.000363239
81,5862.91,0.84952,1.27724,0.48369,0.93993,0.83138,0.71752,0.7597,0.4623,0.82283,0.70414,0.75008,0.39273,1.09767,2.0054,0.66905,1.09857,0.000346736,0.000346736,0.000346736
