epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2922.31,1.17897,2.37005,1.09749,0.80227,0.66216,0.74915,0.43543,1.12471,2.35798,1.11617,0.000957358,0.000957358,0.000957358
45,2988.97,1.19789,2.35914,1.09699,0.80933,0.70964,0.76985,0.45017,1.1081,2.11978,1.1102,0.000940855,0.000940855,0.000940855
46,3055.54,1.15077,2.27682,1.08729,0.82651,0.65801,0.75228,0.42608,1.14526,2.0612,1.12913,0.000924352,0.000924352,0.000924352
47,3121.83,1.2153,2.33944,1.10337,0.79858,0.69053,0.73965,0.43415,1.12361,2.14862,1.12976,0.000907848,0.000907848,0.000907848
48,3187.84,1.15989,2.31292,1.09704,0.80559,0.65521,0.74852,0.4331,1.14199,2.05628,1.13,0.000891345,0.000891345,0.000891345
49,3253.86,1.20745,2.34768,1.10581,0.79874,0.66838,0.73894,0.43226,1.12778,2.11723,1.12234,0.000874842,0.000874842,0.000874842
50,3319.93,1.17661,2.29227,1.09763,0.82148,0.70964,0.76704,0.45515,1.12863,1.95471,1.12591,0.000858338,0.000858338,0.000858338
51,3386.3,1.17071,2.29035,1.08946,0.87136,0.67707,0.77639,0.45932,1.10223,1.86085,1.10558,0.000841835,0.000841835,0.000841835
52,3452.8,1.167,2.22734,1.08597,0.87037,0.64882,0.75065,0.43857,1.10228,1.96445,1.10937,0.000825332,0.000825332,0.000825332
53,3518.79,1.19424,2.31316,1.09651,0.85949,0.68234,0.77767,0.44212,1.14477,1.9314,1.12602,0.000808828,0.000808828,0.000808828
54,3584.76,1.17265,2.22593,1.0939,0.82942,0.7119,0.77932,0.4532,1.11385,1.85959,1.11679,0.000792325,0.000792325,0.000792325
55,3650.64,1.13667,2.16675,1.09662,0.85333,0.66105,0.74263,0.42252,1.17308,2.03776,1.16631,0.000775822,0.000775822,0.000775822
56,3716.52,1.13396,2.16355,1.0742,0.83398,0.698,0.76755,0.45988,1.12371,2.09832,1.12027,0.000759318,0.000759318,0.000759318
57,3782.67,1.16822,2.19277,1.08597,0.853,0.67873,0.76812,0.45409,1.09922,2.04064,1.12086,0.000742815,0.000742815,0.000742815
58,3848.7,1.14845,2.14637,1.07787,0.8905,0.62629,0.76433,0.44556,1.08876,2.01086,1.10184,0.000726312,0.000726312,0.000726312
59,3914.72,1.16503,2.17527,1.07902,0.87568,0.60405,0.73895,0.43172,1.12038,2.07141,1.12441,0.000709809,0.000709809,0.000709809
60,3980.65,1.09953,2.07481,1.06708,0.7991,0.67319,0.75101,0.43434,1.09904,2.07534,1.11746,0.000693305,0.000693305,0.000693305
61,4046.58,1.10665,2.06187,1.06307,0.85578,0.68893,0.77912,0.45806,1.08951,1.93692,1.10814,0.000676802,0.000676802,0.000676802
62,4112.63,1.13917,2.15042,1.06571,0.80946,0.65577,0.74916,0.44082,1.13182,2.01176,1.12549,0.000660299,0.000660299,0.000660299
63,4178.54,1.11227,2.09146,1.06776,0.83105,0.72914,0.79302,0.44952,1.0994,1.90182,1.10898,0.000643795,0.000643795,0.000643795
64,4244.3,1.1269,2.07809,1.06272,0.88725,0.69725,0.79245,0.46504,1.08114,1.87713,1.09619,0.000627292,0.000627292,0.000627292
65,4310.57,1.1467,2.05967,1.07251,0.82201,0.71807,0.77974,0.45435,1.1029,1.88831,1.10016,0.000610789,0.000610789,0.000610789
66,4376.49,1.13426,2.04442,1.06263,0.84214,0.71087,0.79012,0.45746,1.07675,1.87013,1.10358,0.000594286,0.000594286,0.000594286
67,4442.24,1.0984,1.96192,1.0629,0.83706,0.69612,0.77062,0.45454,1.11059,1.89445,1.11352,0.000577782,0.000577782,0.000577782
68,4508.1,1.12818,2.03991,1.06316,0.79808,0.69235,0.74742,0.44464,1.08726,1.95656,1.11077,0.000561279,0.000561279,0.000561279
69,4573.92,1.11377,1.99919,1.06339,0.79833,0.7421,0.79681,0.462,1.10477,1.80446,1.11645,0.000544776,0.000544776,0.000544776
70,4639.67,1.10526,2.0091,1.07495,0.84815,0.74605,0.80837,0.47877,1.07151,1.74948,1.09356,0.000528272,0.000528272,0.000528272
71,4706.01,1.09171,1.94904,1.05243,0.84137,0.71697,0.78702,0.46305,1.08426,1.85868,1.10336,0.000511769,0.000511769,0.000511769
72,4771.92,1.10271,2.02896,1.06097,0.88685,0.77658,0.82301,0.48525,1.08722,1.73058,1.10083,0.000495266,0.000495266,0.000495266
73,4838.27,1.10352,1.95425,1.06152,0.86249,0.6897,0.79053,0.4579,1.10491,1.91067,1.11292,0.000478762,0.000478762,0.000478762
74,4904.12,1.08795,1.99762,1.05519,0.82905,0.71713,0.78151,0.4677,1.09203,1.90792,1.11843,0.000462259,0.000462259,0.000462259
75,4970.13,1.07855,1.91418,1.04653,0.87944,0.70121,0.80385,0.47364,1.10713,1.799,1.11356,0.000445756,0.000445756,0.000445756
76,5036.11,1.10871,1.97086,1.05195,0.83665,0.74726,0.81667,0.46792,1.09072,1.76441,1.09765,0.000429253,0.000429253,0.000429253
77,5102.08,1.08438,1.93801,1.05061,0.84192,0.70587,0.79336,0.47233,1.08516,1.80072,1.10773,0.000412749,0.000412749,0.000412749
78,5167.9,1.08142,1.88579,1.05139,0.89998,0.69344,0.79403,0.46216,1.09294,1.79369,1.10485,0.000396246,0.000396246,0.000396246
79,5233.85,1.08923,1.8974,1.04726,0.82964,0.73526,0.81202,0.47797,1.07657,1.71596,1.10098,0.000379743,0.000379743,0.000379743
80,5299.84,1.0638,1.84739,1.04739,0.87875,0.75238,0.82316,0.48475,1.06987,1.7044,1.09724,0.000363239,0.000363239,0.000363239
81,5365.67,1.04664,1.81782,1.04362,0.87243,0.74696,0.80635,0.4777,1.11098,1.78459,1.11625,0.000346736,0.000346736,0.000346736
82,5431.59,1.07193,1.86596,1.03812,0.87653,0.74986,0.81856,0.48869,1.07523,1.69156,1.11028,0.000330233,0.000330233,0.000330233
83,5497.83,1.0507,1.86073,1.03929,0.86226,0.75324,0.82264,0.48672,1.06842,1.6776,1.09535,0.000313729,0.000313729,0.000313729
84,5563.77,1.07406,1.87346,1.03868,0.84161,0.75047,0.81769,0.48947,1.0752,1.69335,1.0948,0.000297226,0.000297226,0.000297226
85,5630.14,1.0529,1.83463,1.03916,0.83171,0.75239,0.80306,0.47664,1.08294,1.76454,1.09746,0.000280723,0.000280723,0.000280723
86,5696.03,1.06715,1.8227,1.04095,0.84055,0.74251,0.81631,0.47761,1.09159,1.72116,1.11499,0.00026422,0.00026422,0.00026422
87,5761.86,1.03551,1.80483,1.03985,0.84104,0.69998,0.79605,0.47624,1.08083,1.78193,1.1034,0.000247716,0.000247716,0.000247716
88,5827.69,1.05575,1.80358,1.02955,0.83991,0.69135,0.78276,0.46625,1.10053,1.81615,1.11506,0.000231213,0.000231213,0.000231213
89,5893.65,1.01448,1.73119,1.02576,0.86254,0.70308,0.79799,0.47167,1.08357,1.72041,1.09557,0.00021471,0.00021471,0.00021471
90,5959.5,1.04239,1.76731,1.03079,0.83918,0.72452,0.7973,0.47858,1.08497,1.71179,1.0996,0.000198206,0.000198206,0.000198206
91,6027.41,0.90792,1.34807,1.03849,0.84799,0.7144,0.78436,0.45468,1.10621,1.72771,1.11403,0.000181703,0.000181703,0.000181703
92,6093.39,0.88249,1.24783,1.02993,0.87641,0.71863,0.79739,0.47801,1.08705,1.71852,1.10974,0.0001652,0.0001652,0.0001652
93,6159.28,0.89563,1.2454,1.03538,0.89891,0.71383,0.79182,0.47845,1.06888,1.72331,1.09264,0.000148696,0.000148696,0.000148696
94,6225.12,0.88124,1.22329,1.02475,0.90181,0.70753,0.7899,0.47458,1.07817,1.72643,1.10438,0.000132193,0.000132193,0.000132193
95,6290.82,0.86232,1.20712,1.01639,0.88298,0.71465,0.79274,0.4759,1.08348,1.71843,1.10043,0.00011569,0.00011569,0.00011569
96,6356.5,0.87284,1.207,1.02117,0.86788,0.73143,0.79703,0.48045,1.0655,1.69279,1.09603,9.91865e-05,9.91865e-05,9.91865e-05
97,6422.19,0.83755,1.15903,1.00941,0.86808,0.72698,0.80574,0.47796,1.08242,1.68047,1.10063,8.26832e-05,8.26832e-05,8.26832e-05
98,6487.9,0.86327,1.18687,1.02871,0.90978,0.68414,0.79461,0.47614,1.08555,1.74535,1.10206,6.61799e-05,6.61799e-05,6.61799e-05
99,6553.54,0.84773,1.15363,1.00948,0.85324,0.72242,0.79582,0.47579,1.08026,1.7148,1.09964,4.96766e-05,4.96766e-05,4.96766e-05
100,6619.24,0.84799,1.14816,1.0157,0.85955,0.73096,0.80148,0.47948,1.07263,1.67833,1.09881,3.31733e-05,3.31733e-05,3.31733e-05
