epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,1254.63,1.23182,0.89584,1.1439,0.82156,0.58754,0.69257,0.38414,1.15229,0.81148,1.15533,0.00138644,0.00138644,0.00138644
19,1323.75,1.17131,0.80363,1.12673,0.8437,0.63713,0.71139,0.41233,1.14292,0.84393,1.14788,0.00136994,0.00136994,0.00136994
20,1393.27,1.16963,0.77957,1.11925,0.80762,0.63068,0.69797,0.39393,1.11694,0.79557,1.13601,0.00135344,0.00135344,0.00135344
21,1462.42,1.15826,0.7488,1.11316,0.80425,0.58877,0.68664,0.39822,1.10477,0.77708,1.12706,0.00133693,0.00133693,0.00133693
22,1531.57,1.14953,0.75144,1.11451,0.83785,0.63041,0.69749,0.39531,1.11186,0.80782,1.14444,0.00132043,0.00132043,0.00132043
23,1600.85,1.15908,0.75646,1.10441,0.83752,0.60805,0.69113,0.40118,1.13473,0.82272,1.14191,0.00130393,0.00130393,0.00130393
24,1670.15,1.13113,0.7345,1.10226,0.7845,0.57213,0.66798,0.38863,1.13542,0.78878,1.14291,0.00128742,0.00128742,0.00128742
25,1739.35,1.1439,0.7276,1.11177,0.76214,0.57096,0.65798,0.3868,1.09371,0.7418,1.12214,0.00127092,0.00127092,0.00127092
26,1808.56,1.10878,0.69643,1.10626,0.88915,0.61661,0.73094,0.42498,1.15158,0.72204,1.14097,0.00125442,0.00125442,0.00125442
27,1878.1,1.12524,0.70557,1.10224,0.80742,0.65191,0.71005,0.4258,1.1196,0.75603,1.1241,0.00123791,0.00123791,0.00123791
28,1947.28,1.12704,0.70714,1.09933,0.83587,0.64224,0.74313,0.42025,1.15598,0.7082,1.1353,0.00122141,0.00122141,0.00122141
29,2016.44,1.08649,0.65824,1.08217,0.85213,0.67046,0.73679,0.42674,1.08241,0.73024,1.12239,0.00120491,0.00120491,0.00120491
30,2085.96,1.12375,0.70745,1.10504,0.84016,0.61326,0.71571,0.42329,1.05889,0.72058,1.09686,0.0011884,0.0011884,0.0011884
31,2154.96,1.10175,0.68061,1.09126,0.79677,0.67053,0.76139,0.4512,1.0533,0.65784,1.09928,0.0011719,0.0011719,0.0011719
32,2224.45,1.10713,0.67743,1.09505,0.75393,0.63678,0.70678,0.41663,1.09606,0.71203,1.12103,0.0011554,0.0011554,0.0011554
33,2293.4,1.08787,0.6855,1.09364,0.77816,0.61048,0.68193,0.40327,1.09834,0.85452,1.11018,0.00113889,0.00113889,0.00113889
34,2362.45,1.06831,0.64466,1.06419,0.83019,0.67168,0.74004,0.44468,1.05909,0.67555,1.10101,0.00112239,0.00112239,0.00112239
35,2431.47,1.06483,0.62715,1.07908,0.88267,0.65684,0.74748,0.44989,1.05482,0.74513,1.09019,0.00110589,0.00110589,0.00110589
36,2500.54,1.0767,0.66269,1.07267,0.85118,0.65903,0.72383,0.43615,1.09634,0.72337,1.11744,0.00108938,0.00108938,0.00108938
37,2569.52,1.06389,0.63399,1.0855,0.88484,0.64444,0.73044,0.43547,1.11073,0.68966,1.10948,0.00107288,0.00107288,0.00107288
38,2638.5,1.0734,0.65677,1.07504,0.8266,0.70065,0.77509,0.45788,1.06721,0.65613,1.11494,0.00105638,0.00105638,0.00105638
39,2707.72,1.03352,0.62454,1.06573,0.87878,0.69179,0.7636,0.45423,1.07012,0.66207,1.10094,0.00103987,0.00103987,0.00103987
40,2776.76,1.05327,0.60128,1.06447,0.92618,0.67201,0.78244,0.45474,1.07489,0.62681,1.10876,0.00102337,0.00102337,0.00102337
41,2845.69,1.05167,0.61506,1.06428,0.79112,0.68557,0.73264,0.42963,1.06725,0.69764,1.1056,0.00100687,0.00100687,0.00100687
42,2914.73,1.05752,0.62247,1.06558,0.8353,0.68069,0.76811,0.45612,1.06085,0.65307,1.09512,0.000990365,0.000990365,0.000990365
43,2983.85,1.04635,0.6006,1.05415,0.87264,0.66765,0.76527,0.46158,1.05254,0.63969,1.10093,0.000973861,0.000973861,0.000973861
44,3053.29,1.03154,0.60884,1.06321,0.80743,0.66202,0.73474,0.42831,1.07663,0.72814,1.1141,0.000957358,0.000957358,0.000957358
45,3122.3,1.04127,0.59985,1.0643,0.79505,0.70058,0.75166,0.4542,1.07756,0.68261,1.10909,0.000940855,0.000940855,0.000940855
46,3191.3,0.9884,0.56361,1.04799,0.84463,0.67797,0.74582,0.44037,1.09314,0.69163,1.11046,0.000924352,0.000924352,0.000924352
47,3260.27,1.01724,0.59333,1.0568,0.81889,0.68689,0.75386,0.44885,1.0827,0.67912,1.1085,0.000907848,0.000907848,0.000907848
48,3329.46,1.02281,0.57611,1.05928,0.87915,0.66709,0.76346,0.45142,1.06623,0.67497,1.10833,0.000891345,0.000891345,0.000891345
49,3398.61,0.99187,0.55778,1.04211,0.87633,0.65973,0.75854,0.45828,1.04506,0.67301,1.08902,0.000874842,0.000874842,0.000874842
50,3467.85,1.00394,0.55511,1.03471,0.84751,0.65431,0.74809,0.44783,1.06414,0.6467,1.10917,0.000858338,0.000858338,0.000858338
51,3536.99,0.98707,0.5536,1.03536,0.87162,0.70488,0.79718,0.45677,1.07599,0.63115,1.11986,0.000841835,0.000841835,0.000841835
52,3606.15,0.97164,0.53878,1.03512,0.83513,0.68377,0.76214,0.44016,1.08345,0.70714,1.12504,0.000825332,0.000825332,0.000825332
53,3675.09,0.9925,0.557,1.04262,0.88712,0.69577,0.78306,0.47645,1.05457,0.62457,1.10466,0.000808828,0.000808828,0.000808828
54,3744.48,0.98517,0.55808,1.04999,0.89773,0.65137,0.73905,0.44248,1.04044,0.63853,1.09595,0.000792325,0.000792325,0.000792325
55,3813.63,0.99513,0.54512,1.04675,0.90907,0.64661,0.76959,0.45736,1.05935,0.66346,1.09463,0.000775822,0.000775822,0.000775822
56,3882.9,0.97242,0.53324,1.03311,0.77829,0.69702,0.7474,0.44532,1.06487,0.67745,1.10254,0.000759318,0.000759318,0.000759318
57,3952.06,0.96902,0.53834,1.04129,0.84759,0.65829,0.75027,0.4452,1.08152,0.66643,1.10154,0.000742815,0.000742815,0.000742815
58,4021.17,0.9524,0.53122,1.0305,0.80958,0.70841,0.76884,0.45289,1.05618,0.62673,1.09212,0.000726312,0.000726312,0.000726312
59,4090.28,0.96182,0.52223,1.02451,0.79377,0.72156,0.77243,0.46089,1.06414,0.63919,1.10309,0.000709809,0.000709809,0.000709809
60,4159.49,0.966,0.51285,1.04007,0.8365,0.6467,0.74853,0.43698,1.07869,0.68112,1.112,0.000693305,0.000693305,0.000693305
61,4228.66,0.94802,0.51598,1.02207,0.85762,0.65318,0.76523,0.46551,1.05798,0.64689,1.09979,0.000676802,0.000676802,0.000676802
62,4297.79,0.94134,0.51608,1.02598,0.89748,0.68318,0.79054,0.46383,1.062,0.63275,1.10356,0.000660299,0.000660299,0.000660299
63,4367.2,0.92181,0.49429,1.02053,0.89294,0.68069,0.78066,0.4653,1.05662,0.6077,1.10491,0.000643795,0.000643795,0.000643795
64,4436.24,0.92944,0.49151,1.02489,0.90585,0.69511,0.77686,0.46776,1.06262,0.61427,1.09631,0.000627292,0.000627292,0.000627292
65,4505.3,0.92032,0.49662,1.00974,0.85807,0.68437,0.7711,0.45227,1.07826,0.63966,1.09986,0.000610789,0.000610789,0.000610789
66,4574.42,0.91868,0.49645,1.00659,0.90984,0.66356,0.78652,0.47004,1.04399,0.59268,1.08457,0.000594286,0.000594286,0.000594286
67,4643.53,0.92161,0.49493,1.00952,0.89834,0.69263,0.78002,0.47695,1.04904,0.6257,1.09654,0.000577782,0.000577782,0.000577782
68,4713.18,0.91696,0.48918,1.01084,0.90026,0.70527,0.78786,0.47334,1.04617,0.63235,1.10004,0.000561279,0.000561279,0.000561279
69,4782.45,0.9059,0.4756,1.00278,0.88366,0.66154,0.76354,0.45185,1.05323,0.65879,1.10142,0.000544776,0.000544776,0.000544776
70,4851.59,0.89068,0.48239,1.00213,0.86286,0.67377,0.78516,0.47297,1.0381,0.63398,1.09817,0.000528272,0.000528272,0.000528272
71,4920.71,0.89072,0.4703,0.99362,0.90063,0.71862,0.80536,0.4777,1.05127,0.63447,1.11145,0.000511769,0.000511769,0.000511769
72,4990.28,0.89289,0.47512,0.99702,0.85808,0.70635,0.78977,0.46915,1.03484,0.61308,1.10572,0.000495266,0.000495266,0.000495266
73,5059.42,0.87081,0.45856,0.99621,0.93623,0.66078,0.77316,0.46344,1.04582,0.64967,1.11698,0.000478762,0.000478762,0.000478762
74,5128.58,0.86229,0.45691,0.99399,0.86643,0.71917,0.79172,0.48321,1.03387,0.60507,1.10007,0.000462259,0.000462259,0.000462259
75,5198.16,0.87164,0.45946,0.99209,0.87799,0.68796,0.79048,0.4773,1.01715,0.63786,1.08975,0.000445756,0.000445756,0.000445756
76,5267.45,0.9002,0.47356,0.98505,0.87806,0.71829,0.78949,0.47978,1.02542,0.60267,1.09082,0.000429253,0.000429253,0.000429253
77,5336.4,0.85386,0.44207,0.98337,0.8516,0.71242,0.78525,0.46421,1.04722,0.61914,1.11149,0.000412749,0.000412749,0.000412749
78,5405.55,0.86817,0.44511,0.98858,0.86915,0.72694,0.80677,0.48193,1.05151,0.56903,1.1133,0.000396246,0.000396246,0.000396246
79,5475.05,0.85676,0.44112,0.98012,0.91701,0.70676,0.78968,0.465,1.04291,0.60107,1.11414,0.000379743,0.000379743,0.000379743
80,5544.26,0.84934,0.43252,0.98725,0.90214,0.69821,0.794,0.47768,1.04582,0.61233,1.11329,0.000363239,0.000363239,0.000363239
81,5613.4,0.83324,0.42369,0.97403,0.9132,0.70244,0.78942,0.46886,1.05248,0.60635,1.11081,0.000346736,0.000346736,0.000346736
82,5682.62,0.80619,0.42127,0.97016,0.92122,0.70185,0.79749,0.46752,1.04623,0.60053,1.11696,0.000330233,0.000330233,0.000330233
83,5751.81,0.83201,0.43092,0.96795,0.93891,0.67195,0.78851,0.4703,1.04259,0.59741,1.10978,0.000313729,0.000313729,0.000313729
84,5820.92,0.84525,0.43846,0.973,0.9104,0.69941,0.79508,0.46733,1.06115,0.59873,1.12665,0.000297226,0.000297226,0.000297226
85,5889.87,0.81854,0.42243,0.97612,0.92866,0.68958,0.79462,0.47104,1.05696,0.58406,1.12513,0.000280723,0.000280723,0.000280723
86,5958.87,0.8251,0.42821,0.9631,0.90446,0.69845,0.78222,0.47225,1.03098,0.60554,1.11179,0.00026422,0.00026422,0.00026422
87,6027.9,0.81506,0.41317,0.95657,0.88512,0.72249,0.78157,0.46551,1.03613,0.60852,1.11373,0.000247716,0.000247716,0.000247716
88,6096.91,0.80553,0.40958,0.9639,0.90831,0.70681,0.78461,0.47172,1.03701,0.59463,1.10477,0.000231213,0.000231213,0.000231213
89,6165.96,0.77096,0.39084,0.9514,0.91361,0.69572,0.78561,0.47331,1.04137,0.60299,1.11329,0.00021471,0.00021471,0.00021471
90,6234.9,0.79263,0.39376,0.95138,0.89202,0.70032,0.77914,0.47028,1.05167,0.61003,1.1205,0.000198206,0.000198206,0.000198206
91,6305,0.74582,0.35966,0.96151,0.88119,0.70143,0.77447,0.4645,1.05057,0.61219,1.12508,0.000181703,0.000181703,0.000181703
92,6374.07,0.73189,0.35387,0.94457,0.88573,0.71504,0.78497,0.47595,1.03873,0.57736,1.11829,0.0001652,0.0001652,0.0001652
93,6443.03,0.72242,0.34287,0.95008,0.92855,0.68661,0.78318,0.46202,1.04778,0.56057,1.12632,0.000148696,0.000148696,0.000148696
94,6511.98,0.71256,0.33808,0.94126,0.93478,0.6924,0.77315,0.45835,1.06387,0.59259,1.13111,0.000132193,0.000132193,0.000132193
95,6580.88,0.70118,0.33455,0.93621,0.88556,0.70038,0.76706,0.45437,1.05774,0.60125,1.13099,0.00011569,0.00011569,0.00011569
96,6649.86,0.71639,0.33619,0.93475,0.92086,0.67606,0.76152,0.45452,1.05916,0.60588,1.13032,9.91865e-05,9.91865e-05,9.91865e-05
97,6718.8,0.68649,0.32609,0.92596,0.87096,0.66909,0.75475,0.45801,1.04328,0.60581,1.12152,8.26832e-05,8.26832e-05,8.26832e-05
98,6787.78,0.68582,0.32945,0.93699,0.90582,0.65617,0.75672,0.46032,1.05818,0.61302,1.13041,6.61799e-05,6.61799e-05,6.61799e-05
