epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,814.487,1.2394,1.98757,0.96022,1.09843,0.82612,0.5401,0.61564,0.36236,0.82438,0.53868,0.60668,0.32846,1.1679,2.09898,1.052,1.11804,0.00150197,0.00150197,0.00150197
12,887.14,1.19651,1.88784,0.90245,1.08729,0.72214,0.57813,0.61444,0.37159,0.72093,0.57672,0.61212,0.33021,1.15553,1.98504,1.09046,1.133,0.00148546,0.00148546,0.00148546
13,960.993,1.21968,2.004,0.94441,1.08078,0.73271,0.58288,0.61692,0.36597,0.72184,0.57532,0.60518,0.32998,1.12491,2.09578,0.94113,1.08811,0.00146896,0.00146896,0.00146896
14,1033.45,1.21335,1.96167,0.9235,1.08755,0.78152,0.53992,0.59329,0.35801,0.81654,0.55175,0.59734,0.31839,1.16014,2.15232,1.00923,1.12488,0.00145246,0.00145246,0.00145246
15,1106.85,1.22417,2.06293,0.94426,1.08631,0.76537,0.54106,0.59314,0.34957,0.77785,0.54366,0.59756,0.30452,1.18146,2.06281,1.16428,1.12264,0.00143595,0.00143595,0.00143595
16,1179.2,1.18981,1.9007,0.88701,1.07862,0.80326,0.57768,0.63293,0.37657,0.77918,0.57414,0.62894,0.34772,1.12482,1.94116,0.91368,1.10264,0.00141945,0.00141945,0.00141945
17,1252.77,1.1753,1.91784,0.87855,1.07868,0.7848,0.60911,0.64207,0.40017,0.79101,0.611,0.64288,0.35357,1.1024,1.89949,0.92943,1.09746,0.00140295,0.00140295,0.00140295
18,1325.32,1.16462,1.87022,0.85574,1.07692,0.76199,0.51102,0.59417,0.35384,0.76502,0.5158,0.59889,0.31745,1.11379,2.00685,1.00531,1.08148,0.00138644,0.00138644,0.00138644
19,1398.57,1.15061,1.8113,0.83589,1.06597,0.7808,0.60533,0.66401,0.40277,0.77414,0.59966,0.654,0.35445,1.11226,1.98374,0.90011,1.08508,0.00136994,0.00136994,0.00136994
20,1471.57,1.17366,1.87687,0.85577,1.06601,0.79204,0.55002,0.62322,0.36208,0.7769,0.54316,0.60303,0.32525,1.10161,1.91613,0.92681,1.0906,0.00135344,0.00135344,0.00135344
21,1545.08,1.13549,1.78684,0.84182,1.05949,0.85047,0.59658,0.67209,0.41459,0.84801,0.59304,0.66678,0.37159,1.11404,1.86461,0.89075,1.0795,0.00133693,0.00133693,0.00133693
22,1617.48,1.11828,1.80554,0.78237,1.04187,0.77123,0.56435,0.62434,0.38967,0.76907,0.55855,0.62066,0.34048,1.08337,1.85513,0.78865,1.07193,0.00132043,0.00132043,0.00132043
23,1690.63,1.17492,1.8682,0.81485,1.06569,0.76735,0.54106,0.611,0.36062,0.71945,0.52172,0.5649,0.32054,1.10309,1.9518,1.10146,1.09625,0.00130393,0.00130393,0.00130393
24,1763.11,1.14347,1.78338,0.78507,1.05736,0.76035,0.62777,0.66962,0.40982,0.77468,0.62404,0.66489,0.35223,1.10454,1.88406,0.90048,1.09337,0.00128742,0.00128742,0.00128742
25,1836.31,1.12536,1.85016,0.80398,1.03937,0.81559,0.62683,0.68283,0.42414,0.80499,0.62508,0.68163,0.37883,1.06204,1.79029,0.7195,1.05878,0.00127092,0.00127092,0.00127092
26,1908.8,1.11325,1.73276,0.769,1.04566,0.8289,0.5931,0.65652,0.39861,0.83613,0.59611,0.65474,0.36605,1.07722,1.81808,0.74368,1.0717,0.00125442,0.00125442,0.00125442
27,1981.76,1.09155,1.7168,0.74979,1.04247,0.79849,0.61763,0.67894,0.42813,0.79289,0.61196,0.6671,0.36098,1.0428,1.80429,0.76368,1.05484,0.00123791,0.00123791,0.00123791
28,2054.11,1.08547,1.70121,0.74472,1.03238,0.82772,0.60864,0.67759,0.4115,0.8225,0.6051,0.6711,0.36476,1.05615,1.77335,0.73322,1.05594,0.00122141,0.00122141,0.00122141
29,2127.3,1.10857,1.75624,0.74431,1.03517,0.75601,0.62166,0.67799,0.41357,0.75489,0.63335,0.68714,0.36176,1.07154,1.75886,0.78099,1.08349,0.00120491,0.00120491,0.00120491
30,2199.73,1.06239,1.59247,0.70834,1.02088,0.89795,0.61515,0.6912,0.42018,0.89423,0.6129,0.69159,0.36847,1.07904,1.83269,0.7279,1.05905,0.0011884,0.0011884,0.0011884
31,2272.7,1.07142,1.65272,0.71673,1.01693,0.79763,0.60463,0.66379,0.41479,0.79386,0.60108,0.65939,0.3502,1.05248,1.86589,0.76799,1.05001,0.0011719,0.0011719,0.0011719
32,2344.75,1.06206,1.68085,0.71642,1.02204,0.83988,0.6192,0.69763,0.42673,0.83763,0.61707,0.69333,0.3847,1.07631,1.82095,0.6974,1.04581,0.0011554,0.0011554,0.0011554
33,2418.26,1.09873,1.72801,0.75183,1.02484,0.74816,0.63938,0.68254,0.4052,0.747,0.63797,0.67941,0.35617,1.05321,1.74552,0.74478,1.04883,0.00113889,0.00113889,0.00113889
34,2490.54,1.05654,1.62674,0.68569,1.01483,0.78413,0.6186,0.691,0.40737,0.77997,0.61364,0.68595,0.36176,1.08155,1.83424,0.84845,1.06539,0.00112239,0.00112239,0.00112239
35,2563.59,1.04442,1.60003,0.68516,1.01654,0.84855,0.60548,0.69307,0.41653,0.8465,0.60226,0.69083,0.36176,1.06187,1.79971,0.7479,1.06657,0.00110589,0.00110589,0.00110589
36,2635.75,1.04201,1.59177,0.68535,1.01024,0.83458,0.65331,0.71021,0.44469,0.83163,0.65047,0.70719,0.39311,1.03685,1.77856,0.68769,1.05012,0.00108938,0.00108938,0.00108938
37,2708.34,1.06201,1.62132,0.68278,1.01667,0.86232,0.60321,0.69565,0.42278,0.84758,0.59765,0.6882,0.37467,1.0428,1.81498,0.69342,1.04486,0.00107288,0.00107288,0.00107288
38,2780.59,1.05575,1.65403,0.68981,1.01423,0.73659,0.64905,0.67716,0.41217,0.72301,0.64196,0.66898,0.36284,1.0409,1.78257,0.73957,1.0557,0.00105638,0.00105638,0.00105638
39,2852.93,1.05451,1.60855,0.69008,1.0173,0.79257,0.63488,0.66543,0.40177,0.79046,0.63275,0.66442,0.35513,1.08084,1.84624,0.80805,1.06873,0.00103987,0.00103987,0.00103987
40,2925.19,1.06485,1.66399,0.67257,1.0158,0.80278,0.61707,0.68567,0.42064,0.78494,0.61377,0.67529,0.36819,1.04626,1.76733,0.71106,1.05834,0.00102337,0.00102337,0.00102337
41,2997.42,1.03331,1.59147,0.67609,1.00863,0.81036,0.63399,0.70644,0.4374,0.79532,0.62288,0.68784,0.37793,1.0043,1.78513,0.66155,1.03565,0.00100687,0.00100687,0.00100687
42,3069.77,1.05641,1.65185,0.6584,1.00031,0.81574,0.61172,0.68374,0.41958,0.81671,0.61314,0.68398,0.38363,1.05443,1.7847,0.71623,1.04677,0.000990365,0.000990365,0.000990365
43,3142.06,1.02525,1.54739,0.6647,1.01029,0.82416,0.62944,0.71963,0.44649,0.81904,0.62589,0.71954,0.39601,1.00956,1.69704,0.65902,1.03284,0.000973861,0.000973861,0.000973861
44,3214.48,1.01472,1.54597,0.63642,1.00484,0.82313,0.62586,0.70969,0.43914,0.81873,0.62054,0.70278,0.39398,1.02945,1.73929,0.67889,1.04214,0.000957358,0.000957358,0.000957358
45,3286.85,1.06712,1.64319,0.6489,1.00989,0.80839,0.64813,0.7132,0.43366,0.80763,0.64742,0.71044,0.3796,1.03514,1.82265,0.70651,1.04347,0.000940855,0.000940855,0.000940855
46,3359.81,1.03436,1.60479,0.64984,0.99935,0.80053,0.6317,0.69096,0.42203,0.79875,0.62874,0.68774,0.36973,1.04661,1.78599,0.67909,1.04317,0.000924352,0.000924352,0.000924352
47,3432.4,1.03337,1.63409,0.63573,0.99833,0.84485,0.64786,0.72824,0.45219,0.84932,0.65046,0.72651,0.39526,1.0266,1.80723,0.63114,1.03095,0.000907848,0.000907848,0.000907848
48,3505.28,0.99742,1.53486,0.63191,0.98648,0.82724,0.66607,0.72458,0.45433,0.82247,0.66181,0.72012,0.39618,0.99953,1.74696,0.64989,1.03223,0.000891345,0.000891345,0.000891345
49,3577.95,1.00535,1.55102,0.62931,0.99354,0.82825,0.61267,0.71665,0.44469,0.82601,0.61125,0.7141,0.40056,1.01362,1.76011,0.73384,1.03543,0.000874842,0.000874842,0.000874842
50,3650.84,1.00627,1.4925,0.64099,0.99951,0.83602,0.62684,0.70824,0.44037,0.82673,0.62141,0.69258,0.38617,1.00251,1.72616,0.63296,1.02628,0.000858338,0.000858338,0.000858338
51,3723.39,1.01791,1.52818,0.62938,0.99016,0.80349,0.63106,0.70587,0.44655,0.80424,0.63177,0.70428,0.39482,0.98364,1.71553,0.63805,1.01237,0.000841835,0.000841835,0.000841835
52,3795.75,0.95503,1.43296,0.60167,0.98631,0.82974,0.63768,0.70988,0.4441,0.82628,0.63484,0.70569,0.39227,1.01205,1.71516,0.64957,1.03215,0.000825332,0.000825332,0.000825332
53,3868.41,1.03091,1.55882,0.6256,0.9923,0.81102,0.65087,0.71132,0.45035,0.82438,0.66262,0.71907,0.39767,1.01005,1.7687,0.64864,1.02674,0.000808828,0.000808828,0.000808828
54,3940.75,0.93834,1.38475,0.57403,0.97757,0.83349,0.65236,0.72493,0.44739,0.82772,0.64739,0.72258,0.39411,1.01664,1.71966,0.63689,1.04435,0.000792325,0.000792325,0.000792325
55,4013.17,1.00665,1.57264,0.61423,0.98259,0.72738,0.66512,0.68413,0.43213,0.74208,0.6572,0.6853,0.38183,1.01079,1.69018,0.67651,1.02308,0.000775822,0.000775822,0.000775822
56,4085.62,0.95847,1.45126,0.59575,0.97916,0.80834,0.64882,0.71401,0.4485,0.80989,0.64457,0.70561,0.38566,0.98518,1.69967,0.68045,1.02128,0.000759318,0.000759318,0.000759318
57,4158.2,0.96584,1.45025,0.5935,0.97561,0.80658,0.63558,0.71903,0.45729,0.80423,0.63346,0.71397,0.39766,0.99282,1.6907,0.62132,1.01524,0.000742815,0.000742815,0.000742815
58,4230.83,0.97741,1.45775,0.59338,0.98963,0.80808,0.66426,0.71935,0.44768,0.79881,0.65715,0.69986,0.39614,1.00494,1.70764,0.66911,1.03498,0.000726312,0.000726312,0.000726312
59,4303.23,0.98674,1.48846,0.59833,0.98181,0.85131,0.6585,0.723,0.45598,0.8191,0.66158,0.7203,0.4066,0.9933,1.70733,0.62363,1.01657,0.000709809,0.000709809,0.000709809
60,4375.9,0.95823,1.43042,0.58709,0.9778,0.84795,0.64558,0.73085,0.46316,0.84856,0.64199,0.72828,0.39848,0.98829,1.72461,0.60995,1.02163,0.000693305,0.000693305,0.000693305
61,4448.73,0.95129,1.44853,0.56846,0.96706,0.87649,0.63264,0.72256,0.45084,0.87728,0.63335,0.72141,0.39716,0.99802,1.71059,0.62172,1.01803,0.000676802,0.000676802,0.000676802
62,4521.05,0.95873,1.47937,0.56296,0.97555,0.83879,0.62598,0.71826,0.43878,0.79973,0.64126,0.70384,0.3953,1.00474,1.71922,0.61967,1.03374,0.000660299,0.000660299,0.000660299
63,4593.45,0.9619,1.46033,0.55472,0.97439,0.75724,0.67532,0.73007,0.45099,0.7962,0.63937,0.724,0.40188,0.98954,1.72159,0.66053,1.02196,0.000643795,0.000643795,0.000643795
64,4666,0.92663,1.39254,0.56475,0.9679,0.83919,0.64361,0.71497,0.44079,0.83557,0.64017,0.71187,0.38487,1.0018,1.73115,0.662,1.02615,0.000627292,0.000627292,0.000627292
65,4738.59,0.9612,1.53509,0.56496,0.9616,0.81285,0.6604,0.72279,0.45111,0.80019,0.65169,0.7073,0.39511,1.0187,1.69134,0.61945,1.03133,0.000610789,0.000610789,0.000610789
66,4811.08,0.9402,1.42108,0.54035,0.96834,0.84985,0.64173,0.71364,0.4487,0.83997,0.63558,0.69503,0.39549,1.00026,1.71929,0.61876,1.02797,0.000594286,0.000594286,0.000594286
67,4883.45,0.93199,1.3974,0.55951,0.96388,0.82236,0.64277,0.70721,0.45226,0.82445,0.64934,0.70742,0.402,0.99268,1.67284,0.61739,1.01507,0.000577782,0.000577782,0.000577782
68,4955.95,0.91979,1.39107,0.55164,0.95619,0.78844,0.68465,0.70616,0.44562,0.77669,0.67637,0.69627,0.37924,0.99881,1.73788,0.6236,1.02212,0.000561279,0.000561279,0.000561279
69,5028.66,0.91953,1.38632,0.53545,0.95358,0.80609,0.65237,0.71018,0.45644,0.80766,0.64929,0.70787,0.39531,0.96679,1.6731,0.5997,1.00725,0.000544776,0.000544776,0.000544776
70,5101.02,0.93957,1.45087,0.54415,0.96097,0.82078,0.6754,0.73904,0.44763,0.83913,0.66371,0.73077,0.38591,1.00253,1.71937,0.61569,1.03542,0.000528272,0.000528272,0.000528272
71,5173.16,0.95081,1.41009,0.54348,0.9563,0.83785,0.65379,0.73448,0.46815,0.81637,0.64551,0.71923,0.40608,0.98597,1.7156,0.57581,1.01651,0.000511769,0.000511769,0.000511769
72,5245.75,0.89931,1.31486,0.51501,0.95219,0.82264,0.63984,0.70838,0.45632,0.82584,0.64142,0.70321,0.40054,0.9782,1.7557,0.59558,1.01517,0.000495266,0.000495266,0.000495266
73,5318.35,0.87927,1.28813,0.51458,0.95704,0.78865,0.65355,0.71197,0.45273,0.85134,0.6129,0.70566,0.39687,0.97873,1.75499,0.59924,1.00784,0.000478762,0.000478762,0.000478762
74,5391.04,0.91252,1.36812,0.52705,0.95566,0.78758,0.67531,0.71671,0.46303,0.79005,0.67574,0.71749,0.41211,0.97328,1.71202,0.58147,1.01085,0.000462259,0.000462259,0.000462259
75,5463.34,0.90552,1.34832,0.5239,0.95341,0.83495,0.6058,0.72187,0.46929,0.8231,0.59824,0.70313,0.39842,0.98958,1.70835,0.59399,1.01422,0.000445756,0.000445756,0.000445756
76,5535.83,0.88242,1.28521,0.50857,0.94553,0.84194,0.663,0.72358,0.4611,0.84217,0.6526,0.71009,0.39813,0.97264,1.73914,0.58173,1.01923,0.000429253,0.000429253,0.000429253
77,5608.43,0.89206,1.35802,0.51407,0.9463,0.82141,0.65095,0.73135,0.46869,0.82311,0.65071,0.72775,0.4053,0.98622,1.72766,0.59033,1.01603,0.000412749,0.000412749,0.000412749
78,5681.43,0.89187,1.36029,0.50006,0.94192,0.84486,0.67235,0.74863,0.47047,0.84262,0.67022,0.73807,0.40597,0.97846,1.71313,0.57667,1.01235,0.000396246,0.000396246,0.000396246
79,5754.2,0.87429,1.29636,0.4938,0.93781,0.80529,0.67496,0.72416,0.46324,0.80823,0.6613,0.71877,0.39997,0.98971,1.74157,0.59516,1.01584,0.000379743,0.000379743,0.000379743
80,5826.85,0.87364,1.30218,0.49979,0.94242,0.82091,0.63891,0.71642,0.45358,0.8203,0.63583,0.71158,0.39646,0.95643,1.7955,0.59544,1.00469,0.000363239,0.000363239,0.000363239
81,5899.26,0.87246,1.31605,0.5073,0.93857,0.89443,0.63086,0.72558,0.47076,0.89111,0.62802,0.71332,0.41276,0.97239,1.72249,0.58226,1.00952,0.000346736,0.000346736,0.000346736
82,5972.06,0.86256,1.26551,0.49456,0.93583,0.81793,0.60929,0.70651,0.45107,0.82392,0.62118,0.71176,0.39968,0.97421,1.74392,0.5903,1.02025,0.000330233,0.000330233,0.000330233
83,6044.56,0.86739,1.26512,0.49472,0.93858,0.77013,0.69207,0.72489,0.45623,0.7702,0.675,0.70876,0.39464,0.97956,1.73368,0.57708,1.01515,0.000313729,0.000313729,0.000313729
84,6116.87,0.83629,1.23371,0.4798,0.93056,0.86795,0.65925,0.72581,0.45424,0.86155,0.65386,0.71365,0.39203,0.97897,1.74495,0.57234,1.0164,0.000297226,0.000297226,0.000297226
85,6189.31,0.85424,1.27436,0.47907,0.92717,0.8264,0.65168,0.71583,0.46147,0.83762,0.65144,0.71639,0.40488,0.95781,1.70884,0.56595,1.01186,0.000280723,0.000280723,0.000280723
86,6261.49,0.83479,1.2351,0.48565,0.93226,0.84887,0.6285,0.7218,0.46732,0.84657,0.62566,0.71442,0.40818,0.97934,1.75295,0.57469,1.01791,0.00026422,0.00026422,0.00026422
87,6333.92,0.83243,1.21279,0.46803,0.92211,0.87352,0.62803,0.73827,0.47353,0.86606,0.62377,0.72732,0.41014,0.97201,1.74607,0.57378,1.00921,0.000247716,0.000247716,0.000247716
88,6407.3,0.86798,1.27266,0.48882,0.93653,0.80516,0.6578,0.72594,0.46535,0.80136,0.65426,0.71811,0.40426,0.97749,1.74707,0.57605,1.02033,0.000231213,0.000231213,0.000231213
89,6479.73,0.85638,1.26687,0.48672,0.9253,0.79673,0.66111,0.70343,0.45792,0.79599,0.6604,0.69867,0.40442,0.99537,1.78703,0.59365,1.03504,0.00021471,0.00021471,0.00021471
90,6552.21,0.83627,1.23853,0.47934,0.9264,0.82115,0.67552,0.72748,0.45888,0.83417,0.65213,0.7155,0.39469,0.97486,1.7618,0.58231,1.01981,0.000198206,0.000198206,0.000198206
91,6627.55,0.82109,1.24588,0.44849,0.94345,0.77699,0.68498,0.71763,0.4615,0.76809,0.67788,0.70451,0.40647,0.97657,1.76179,0.56485,1.01989,0.000181703,0.000181703,0.000181703
92,6700.37,0.80756,1.22415,0.42703,0.93511,0.89261,0.63488,0.72852,0.47074,0.89961,0.62783,0.71422,0.41149,0.97406,1.78123,0.57591,1.01426,0.0001652,0.0001652,0.0001652
93,6772.96,0.79844,1.22773,0.42436,0.93008,0.7982,0.67978,0.7185,0.45755,0.7998,0.66173,0.70492,0.39617,0.98697,1.80275,0.58854,1.0245,0.000148696,0.000148696,0.000148696
94,6845.62,0.79311,1.21319,0.42524,0.9301,0.86021,0.65071,0.72181,0.46086,0.85592,0.64645,0.70838,0.39537,0.97918,1.80346,0.57822,1.02203,0.000132193,0.000132193,0.000132193
95,6918.45,0.78544,1.19532,0.41555,0.92654,0.86664,0.64943,0.72632,0.4623,0.8531,0.63699,0.70956,0.39699,0.97063,1.78883,0.57886,1.0196,0.00011569,0.00011569,0.00011569
96,6991.02,0.78686,1.21601,0.41701,0.92207,0.87504,0.65331,0.72617,0.4611,0.87044,0.64829,0.71253,0.39547,0.98397,1.77252,0.58887,1.02299,9.91865e-05,9.91865e-05,9.91865e-05
97,7063.84,0.77564,1.17819,0.4148,0.92351,0.86489,0.65284,0.73537,0.47242,0.87442,0.637,0.71505,0.40617,0.96822,1.76252,0.58533,1.01669,8.26832e-05,8.26832e-05,8.26832e-05
98,7136.54,0.76902,1.20507,0.40819,0.92267,0.86623,0.64682,0.72081,0.46766,0.86215,0.64335,0.71061,0.40121,0.96577,1.77033,0.5775,1.01774,6.61799e-05,6.61799e-05,6.61799e-05
99,7209.2,0.76752,1.16294,0.4066,0.9171,0.83669,0.67411,0.73297,0.46983,0.8304,0.66843,0.72154,0.40328,0.96605,1.77391,0.57113,1.01719,4.96766e-05,4.96766e-05,4.96766e-05
100,7281.96,0.76911,1.1661,0.40209,0.92129,0.83692,0.67198,0.73513,0.47007,0.83423,0.66843,0.72475,0.40768,0.96163,1.76677,0.56817,1.01235,3.31733e-05,3.31733e-05,3.31733e-05
