epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,1575.16,1.25146,1.92188,1.00848,1.13872,0.80707,0.54177,0.627,0.35475,0.8035,0.53935,0.61014,0.31048,1.17843,2.10714,0.88511,1.18169,0.00152697,0.00152697,0.00152697
16,1679.24,1.19556,1.88033,0.91717,1.13325,0.69396,0.5651,0.61833,0.34399,0.68937,0.56086,0.60497,0.30511,1.23735,2.23224,1.03421,1.21093,0.00151697,0.00151697,0.00151697
17,1783.22,1.17143,1.81134,0.88986,1.1191,0.77227,0.55039,0.61175,0.35564,0.77079,0.54918,0.60371,0.3103,1.21954,2.06269,0.93091,1.20085,0.00150697,0.00150697,0.00150697
18,1887.06,1.21129,1.89112,0.95381,1.13919,0.71295,0.53519,0.5989,0.35011,0.69057,0.52114,0.56657,0.3049,1.19112,2.02849,1.00766,1.16985,0.00149697,0.00149697,0.00149697
19,1990.87,1.1801,1.79375,0.89777,1.11257,0.76423,0.54995,0.60904,0.36206,0.76227,0.54692,0.60992,0.32043,1.20335,2.01758,0.98568,1.18352,0.00148696,0.00148696,0.00148696
20,2094.98,1.18154,1.82481,0.87038,1.12199,0.72608,0.56684,0.62661,0.38083,0.72393,0.55419,0.61304,0.33172,1.14553,2.00102,0.87036,1.1694,0.00147696,0.00147696,0.00147696
21,2199.23,1.17037,1.80543,0.87807,1.1093,0.85507,0.56537,0.65979,0.38148,0.85084,0.56184,0.62155,0.32092,1.18464,2.044,0.86946,1.17216,0.00146696,0.00146696,0.00146696
22,2303.11,1.1398,1.76402,0.84593,1.10467,0.82896,0.57203,0.64366,0.35251,0.80753,0.55738,0.61487,0.30169,1.21863,2.03834,0.87285,1.19655,0.00145696,0.00145696,0.00145696
23,2406.91,1.13694,1.74284,0.81858,1.10185,0.84246,0.53237,0.64609,0.38198,0.7954,0.54768,0.63248,0.3341,1.127,1.98016,0.82945,1.14328,0.00144696,0.00144696,0.00144696
24,2511.05,1.15258,1.79458,0.859,1.09559,0.82557,0.59508,0.67744,0.39725,0.82328,0.59389,0.65952,0.34772,1.12691,2.02185,0.80713,1.14446,0.00143695,0.00143695,0.00143695
25,2615.19,1.11013,1.67126,0.79948,1.07635,0.78721,0.65106,0.71178,0.40085,0.77536,0.63152,0.67431,0.32616,1.19642,2.02541,0.80424,1.16007,0.00142695,0.00142695,0.00142695
26,2719.08,1.15257,1.77944,0.83507,1.1071,0.89464,0.54758,0.66457,0.37655,0.89607,0.55127,0.65374,0.33108,1.19324,2.00237,0.78999,1.20583,0.00141695,0.00141695,0.00141695
27,2823.02,1.11477,1.70969,0.81371,1.09601,0.73754,0.66149,0.70653,0.38807,0.71728,0.63528,0.66738,0.34733,1.16206,1.93276,0.89609,1.18171,0.00140695,0.00140695,0.00140695
28,2926.74,1.08678,1.67425,0.76854,1.07824,0.81564,0.61357,0.68709,0.39667,0.79883,0.60139,0.65938,0.33828,1.13775,1.96883,0.78279,1.15213,0.00139695,0.00139695,0.00139695
29,3030.63,1.11159,1.68614,0.79989,1.08217,0.85405,0.57526,0.68454,0.39242,0.85311,0.57123,0.66463,0.33976,1.16875,1.9611,0.80239,1.17013,0.00138694,0.00138694,0.00138694
30,3134.37,1.08992,1.73182,0.78844,1.06734,0.87204,0.58515,0.68929,0.39832,0.83611,0.56146,0.65402,0.34862,1.14444,1.96182,0.77404,1.15698,0.00137694,0.00137694,0.00137694
31,3238.56,1.12227,1.6459,0.77887,1.08917,0.8009,0.61185,0.6846,0.39806,0.78689,0.58749,0.65691,0.34113,1.13682,1.92953,0.82314,1.14963,0.00136694,0.00136694,0.00136694
32,3342.37,1.09388,1.62718,0.77625,1.07956,0.86422,0.61715,0.71718,0.39432,0.86926,0.61194,0.6909,0.33928,1.18699,1.95841,0.74799,1.17081,0.00135694,0.00135694,0.00135694
33,3446.35,1.11489,1.69265,0.76712,1.08742,0.79269,0.6041,0.68268,0.39498,0.78987,0.58192,0.64894,0.33562,1.13563,1.97942,0.80789,1.14624,0.00134694,0.00134694,0.00134694
34,3550.32,1.06559,1.58086,0.74703,1.07265,0.79231,0.60906,0.68235,0.40742,0.8241,0.58284,0.67159,0.34377,1.14005,1.91505,0.78402,1.14702,0.00133693,0.00133693,0.00133693
35,3654.73,1.09136,1.66041,0.77017,1.07639,0.83427,0.59759,0.69027,0.40369,0.82536,0.59093,0.66949,0.34488,1.12038,1.93187,0.76238,1.15486,0.00132693,0.00132693,0.00132693
36,3758.7,1.10729,1.71461,0.756,1.08018,0.88276,0.58904,0.71924,0.41187,0.87402,0.57235,0.68919,0.3443,1.11105,1.92138,0.76493,1.14735,0.00131693,0.00131693,0.00131693
37,3862.9,1.08163,1.62963,0.73221,1.06194,0.8279,0.64111,0.74137,0.40719,0.83619,0.60558,0.69979,0.35303,1.15333,1.9092,0.73908,1.16342,0.00130693,0.00130693,0.00130693
38,3967.19,1.10833,1.66705,0.76685,1.07645,0.82744,0.60658,0.68657,0.4066,0.84082,0.58355,0.66805,0.34711,1.1541,1.91753,0.7779,1.14938,0.00129693,0.00129693,0.00129693
39,4071.07,1.05236,1.56599,0.74754,1.06908,0.74605,0.69394,0.71044,0.40822,0.73804,0.63544,0.67551,0.34758,1.111,1.92932,0.75558,1.14218,0.00128692,0.00128692,0.00128692
40,4174.96,1.06377,1.60836,0.73755,1.05294,0.78826,0.65396,0.72624,0.43119,0.74915,0.61572,0.68615,0.36887,1.0793,1.87664,0.74044,1.11693,0.00127692,0.00127692,0.00127692
41,4279.13,1.07115,1.61626,0.73227,1.05488,0.84649,0.62948,0.7287,0.42679,0.84484,0.62827,0.70356,0.37063,1.13381,1.87708,0.74501,1.14582,0.00126692,0.00126692,0.00126692
42,4383,1.05121,1.52611,0.71929,1.06184,0.88058,0.63685,0.74285,0.41648,0.87229,0.61114,0.71012,0.35014,1.14273,1.94983,0.73526,1.1557,0.00125692,0.00125692,0.00125692
43,4487.05,1.06269,1.68165,0.72161,1.06009,0.81069,0.63351,0.70917,0.41468,0.8,0.61926,0.69128,0.36667,1.10047,1.89149,0.73273,1.14065,0.00124692,0.00124692,0.00124692
44,4591.11,1.03228,1.57998,0.70041,1.05193,0.84544,0.65444,0.71717,0.41815,0.83188,0.64474,0.6878,0.36332,1.11934,1.89629,0.72385,1.15376,0.00123691,0.00123691,0.00123691
45,4695,1.05623,1.56887,0.71379,1.05163,0.77591,0.67606,0.72579,0.41702,0.75012,0.65237,0.69475,0.34774,1.12545,1.95595,0.72203,1.14448,0.00122691,0.00122691,0.00122691
46,4798.9,1.06926,1.59139,0.7135,1.05923,0.79268,0.65078,0.73164,0.42459,0.76618,0.62214,0.69975,0.36014,1.13541,1.87457,0.74117,1.14656,0.00121691,0.00121691,0.00121691
47,4902.81,1.03637,1.52885,0.67912,1.05589,0.84407,0.64092,0.75097,0.44127,0.84881,0.63114,0.73509,0.37186,1.09663,1.86589,0.68478,1.12495,0.00120691,0.00120691,0.00120691
48,5006.81,1.05995,1.59575,0.69075,1.05557,0.77825,0.65556,0.72007,0.42362,0.77505,0.65363,0.72041,0.37253,1.08126,1.84815,0.70953,1.13464,0.00119691,0.00119691,0.00119691
49,5110.79,1.04156,1.55575,0.68647,1.06055,0.79429,0.63539,0.70434,0.41127,0.82618,0.59573,0.67477,0.35216,1.10416,1.92057,0.75116,1.13204,0.0011869,0.0011869,0.0011869
50,5214.7,1.05306,1.54071,0.68977,1.06632,0.85225,0.66498,0.74537,0.43379,0.82212,0.6364,0.71201,0.35817,1.1402,1.96266,0.69867,1.15974,0.0011769,0.0011769,0.0011769
51,5318.61,1.04093,1.56217,0.67274,1.04979,0.81806,0.65601,0.71486,0.42379,0.7925,0.62619,0.68276,0.35675,1.13531,1.90241,0.71683,1.14288,0.0011669,0.0011669,0.0011669
52,5422.37,1.05125,1.52817,0.6718,1.04922,0.82651,0.63683,0.72386,0.43094,0.83254,0.60189,0.6909,0.37175,1.10042,1.8827,0.7044,1.13524,0.0011569,0.0011569,0.0011569
53,5526.31,1.04847,1.5617,0.66096,1.0431,0.83783,0.65791,0.73498,0.44127,0.84732,0.63544,0.70705,0.38052,1.11032,1.87598,0.70475,1.1354,0.0011469,0.0011469,0.0011469
54,5630.48,0.99665,1.49459,0.65241,1.03025,0.81169,0.63955,0.71672,0.42374,0.73652,0.65516,0.693,0.35878,1.12385,1.87163,0.69351,1.14965,0.00113689,0.00113689,0.00113689
55,5734.2,1.01009,1.49206,0.66597,1.04278,0.82143,0.68645,0.74376,0.45063,0.79084,0.65913,0.71309,0.36692,1.06457,1.89364,0.66331,1.10789,0.00112689,0.00112689,0.00112689
56,5838.21,1.01247,1.46449,0.65759,1.03593,0.81572,0.64012,0.71353,0.43727,0.81915,0.61704,0.69634,0.37231,1.09526,1.92394,0.70693,1.13432,0.00111689,0.00111689,0.00111689
57,5942.26,1.00393,1.52447,0.67282,1.03209,0.82286,0.67332,0.74256,0.44127,0.78477,0.66045,0.71967,0.37786,1.08224,1.89823,0.68543,1.12109,0.00110689,0.00110689,0.00110689
58,6046.25,1.02747,1.56923,0.66421,1.03903,0.81287,0.7108,0.76568,0.44863,0.7837,0.68045,0.72608,0.38239,1.07046,1.86115,0.66176,1.12693,0.00109689,0.00109689,0.00109689
59,6150.52,0.99503,1.47065,0.6375,1.03328,0.81684,0.65588,0.72595,0.43272,0.76654,0.65181,0.69422,0.36461,1.0983,1.9094,0.69418,1.12739,0.00108688,0.00108688,0.00108688
60,6254.47,0.99492,1.50579,0.62956,1.02419,0.82101,0.6275,0.69159,0.42439,0.8073,0.61605,0.68201,0.37017,1.09219,1.91756,0.70442,1.13504,0.00107688,0.00107688,0.00107688
61,6358.53,0.98152,1.40788,0.60881,1.02342,0.82803,0.69267,0.7479,0.45579,0.79644,0.6659,0.71444,0.38435,1.08381,1.89234,0.68467,1.13285,0.00106688,0.00106688,0.00106688
62,6462.81,1.02004,1.49892,0.65864,1.03566,0.86441,0.63369,0.75364,0.43567,0.81627,0.59792,0.70203,0.36786,1.09212,1.91516,0.71406,1.12863,0.00105688,0.00105688,0.00105688
63,6566.88,1.01662,1.49083,0.65075,1.03546,0.80158,0.69889,0.76028,0.44471,0.78463,0.67796,0.73181,0.37723,1.06304,1.89797,0.67385,1.123,0.00104688,0.00104688,0.00104688
64,6670.96,1.02287,1.51376,0.61458,1.02845,0.84825,0.68579,0.75846,0.45359,0.80053,0.65175,0.71518,0.38396,1.08742,1.9134,0.68344,1.1145,0.00103687,0.00103687,0.00103687
65,6775.1,0.95677,1.43331,0.58263,1.01485,0.77806,0.65973,0.72347,0.44496,0.77812,0.6275,0.68912,0.37669,1.07184,1.82787,0.70555,1.11905,0.00102687,0.00102687,0.00102687
66,6879,0.99139,1.44741,0.61488,1.02494,0.79261,0.65257,0.71958,0.41987,0.78688,0.63875,0.69833,0.36701,1.11799,1.92704,0.70468,1.15628,0.00101687,0.00101687,0.00101687
67,6983,0.96991,1.45063,0.60658,1.01555,0.84799,0.68273,0.73902,0.44941,0.82702,0.66276,0.71868,0.37679,1.0601,1.86545,0.64967,1.12354,0.00100687,0.00100687,0.00100687
68,7086.96,1.00128,1.45581,0.62172,1.00654,0.81237,0.6936,0.7463,0.45202,0.78682,0.67266,0.72609,0.37468,1.08162,1.89135,0.68497,1.1225,0.000996866,0.000996866,0.000996866
69,7191.02,0.96123,1.42385,0.59552,1.01118,0.83465,0.66554,0.72915,0.43967,0.82603,0.65604,0.71361,0.37543,1.10025,1.89175,0.66213,1.14079,0.000986864,0.000986864,0.000986864
70,7295.2,0.98292,1.45592,0.61417,1.022,0.84618,0.71217,0.77657,0.46545,0.81469,0.68545,0.75246,0.40365,1.06058,1.7916,0.63587,1.09967,0.000976862,0.000976862,0.000976862
71,7399.38,0.96513,1.42063,0.59697,1.01377,0.88845,0.69297,0.76863,0.45769,0.85558,0.66564,0.7368,0.38278,1.06631,1.84782,0.63506,1.12829,0.00096686,0.00096686,0.00096686
72,7503.37,0.96119,1.43945,0.5893,1.00402,0.82696,0.69007,0.77349,0.45614,0.81607,0.67977,0.75818,0.3877,1.07637,1.83788,0.68127,1.11907,0.000956858,0.000956858,0.000956858
73,7607.63,0.96805,1.4274,0.60165,1.01479,0.87488,0.67307,0.7589,0.44493,0.86238,0.6596,0.74437,0.38266,1.07936,1.85999,0.65983,1.13862,0.000946856,0.000946856,0.000946856
74,7711.68,0.96928,1.43121,0.60816,1.02464,0.87425,0.69307,0.76947,0.45536,0.85404,0.67004,0.73452,0.39091,1.05325,1.85571,0.66025,1.10423,0.000936854,0.000936854,0.000936854
75,7815.76,0.96991,1.3966,0.58048,1.02812,0.83188,0.70888,0.77685,0.452,0.80293,0.68393,0.736,0.39083,1.07094,1.85641,0.64284,1.1227,0.000926852,0.000926852,0.000926852
76,7919.54,0.9461,1.385,0.58237,1.00593,0.89014,0.66764,0.75899,0.4505,0.87067,0.64274,0.73777,0.38398,1.0601,1.85086,0.63663,1.12058,0.00091685,0.00091685,0.00091685
77,8023.49,0.94716,1.40755,0.57013,1.00735,0.81825,0.69452,0.77734,0.45758,0.85048,0.64063,0.74252,0.38866,1.08316,1.85031,0.64323,1.12922,0.000906848,0.000906848,0.000906848
78,8127.72,0.96104,1.38756,0.58485,1.00169,0.78432,0.71339,0.76169,0.46516,0.79567,0.68219,0.74725,0.40086,1.0542,1.78947,0.67997,1.1111,0.000896846,0.000896846,0.000896846
79,8231.74,0.93594,1.35301,0.5631,1.01262,0.84979,0.64809,0.72694,0.44122,0.83425,0.6331,0.70863,0.367,1.06293,1.86489,0.64654,1.10856,0.000886844,0.000886844,0.000886844
80,8335.72,0.94172,1.38647,0.56636,1.00549,0.89407,0.67296,0.7915,0.47845,0.87183,0.66267,0.76926,0.40532,1.06331,1.82802,0.62631,1.12066,0.000876842,0.000876842,0.000876842
81,8440.1,0.94191,1.39506,0.56956,1.00804,0.86403,0.66787,0.74544,0.44737,0.85883,0.65747,0.73849,0.3826,1.06669,1.84056,0.6322,1.13031,0.00086684,0.00086684,0.00086684
82,8544.21,0.94174,1.34612,0.55985,1.00234,0.79913,0.68309,0.74147,0.44766,0.78957,0.66806,0.73196,0.39012,1.04706,1.84899,0.63838,1.11246,0.000856838,0.000856838,0.000856838
83,8648.34,0.91389,1.35005,0.55206,0.9936,0.82205,0.69241,0.73451,0.44851,0.79843,0.66872,0.70879,0.37718,1.0783,1.88358,0.64515,1.13542,0.000846836,0.000846836,0.000846836
84,8752.4,0.9282,1.35447,0.54751,0.99133,0.83199,0.67696,0.75469,0.46044,0.81618,0.66261,0.72996,0.3941,1.05833,1.85473,0.6428,1.11012,0.000836834,0.000836834,0.000836834
85,8856.39,0.93405,1.35015,0.56813,1.00747,0.83967,0.7043,0.76889,0.46425,0.82277,0.67865,0.74031,0.39975,1.06577,1.86555,0.63359,1.12152,0.000826832,0.000826832,0.000826832
86,8960.61,0.94346,1.38758,0.56386,0.99665,0.87156,0.70237,0.7578,0.46275,0.83288,0.6707,0.71547,0.38575,1.04907,1.90431,0.60206,1.11497,0.00081683,0.00081683,0.00081683
87,9064.77,0.92306,1.34481,0.52713,0.98981,0.83109,0.67957,0.7317,0.43957,0.81388,0.66381,0.71684,0.37167,1.06103,1.86983,0.64758,1.12678,0.000806828,0.000806828,0.000806828
88,9168.81,0.91673,1.33393,0.53959,0.9884,0.85764,0.70055,0.76931,0.46704,0.84662,0.66766,0.74014,0.4004,1.04437,1.89595,0.6448,1.112,0.000796826,0.000796826,0.000796826
89,9273.05,0.93339,1.40354,0.55206,0.99271,0.81261,0.68034,0.73506,0.45251,0.83083,0.66692,0.72313,0.38465,1.05515,1.84725,0.67519,1.11722,0.000786824,0.000786824,0.000786824
90,9377.26,0.91617,1.34815,0.53578,0.98539,0.78404,0.69363,0.73865,0.4428,0.77701,0.67903,0.71508,0.37869,1.0576,1.85663,0.64544,1.12456,0.000776822,0.000776822,0.000776822
91,9481.21,0.91341,1.3599,0.54027,0.99003,0.77821,0.67715,0.73402,0.44233,0.74765,0.66,0.71321,0.37504,1.05049,1.85951,0.6426,1.11716,0.00076682,0.00076682,0.00076682
92,9584.9,0.91874,1.36978,0.53441,0.98648,0.8714,0.69015,0.76732,0.46531,0.82575,0.67913,0.73983,0.38948,1.04504,1.85902,0.61333,1.11689,0.000756818,0.000756818,0.000756818
93,9688.95,0.9369,1.37879,0.53096,0.99512,0.86208,0.64352,0.74027,0.44256,0.83808,0.62118,0.70991,0.38154,1.06652,1.84437,0.61731,1.13063,0.000746816,0.000746816,0.000746816
94,9793.19,0.9103,1.34338,0.53771,0.98818,0.841,0.72303,0.75766,0.45354,0.81649,0.70419,0.74273,0.39215,1.06165,1.85309,0.61759,1.11169,0.000736814,0.000736814,0.000736814
95,9897.1,0.90793,1.31704,0.53396,0.99072,0.82069,0.71074,0.76052,0.44983,0.80316,0.69475,0.73712,0.37875,1.08425,1.92568,0.62261,1.14161,0.000726812,0.000726812,0.000726812
96,10001,0.89822,1.33059,0.52581,0.97945,0.86549,0.67968,0.75587,0.45082,0.84189,0.65665,0.72113,0.39053,1.06268,1.86129,0.6208,1.11958,0.00071681,0.00071681,0.00071681
97,10105.3,0.90713,1.30636,0.53059,0.99714,0.87608,0.68655,0.74066,0.44781,0.85036,0.6518,0.7083,0.38396,1.05314,1.88706,0.62346,1.11344,0.000706808,0.000706808,0.000706808
98,10209.5,0.87834,1.29111,0.52223,0.98183,0.78581,0.70276,0.73807,0.45608,0.79045,0.68826,0.71376,0.39339,1.03936,1.86886,0.61606,1.11246,0.000696806,0.000696806,0.000696806
99,10313.7,0.89648,1.34639,0.54054,0.98222,0.8543,0.70838,0.76828,0.47045,0.82085,0.68179,0.73962,0.39931,1.06023,1.8626,0.59906,1.11412,0.000686804,0.000686804,0.000686804
100,10417.5,0.90648,1.31096,0.51688,0.99138,0.85583,0.70287,0.75301,0.4621,0.83474,0.68348,0.72739,0.39706,1.05319,1.8634,0.6312,1.1187,0.000676802,0.000676802,0.000676802
101,10521.3,0.89839,1.28543,0.52,0.97717,0.90392,0.68547,0.77074,0.46255,0.86769,0.65776,0.73736,0.38467,1.04649,1.94644,0.6093,1.11668,0.0006668,0.0006668,0.0006668
102,10625.1,0.87503,1.28468,0.5014,0.97781,0.8051,0.67906,0.72523,0.4408,0.77611,0.65245,0.69287,0.3686,1.04739,1.89689,0.6467,1.12622,0.000656798,0.000656798,0.000656798
103,10728.8,0.86729,1.25547,0.4968,0.96933,0.85448,0.69822,0.74752,0.44496,0.84814,0.66802,0.6991,0.3775,1.05813,1.89972,0.62667,1.12412,0.000646796,0.000646796,0.000646796
104,10832.5,0.87341,1.2839,0.50139,0.97484,0.7694,0.67599,0.71403,0.42788,0.75915,0.66635,0.69478,0.36277,1.05835,1.86824,0.63678,1.12922,0.000636794,0.000636794,0.000636794
105,10936.4,0.89087,1.29744,0.51314,0.98242,0.87022,0.67161,0.74578,0.443,0.82601,0.63678,0.70081,0.37023,1.06655,1.90827,0.6358,1.13712,0.000626792,0.000626792,0.000626792
