epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,1162.64,1.27994,2.03014,1.06079,1.16697,0.65194,0.58585,0.61513,0.35828,0.64914,0.58286,0.59935,0.31089,1.23139,2.04816,0.99406,1.20183,0.00156698,0.00156698,0.00156698
12,1266.66,1.26172,1.9862,1.00693,1.1697,0.72953,0.47541,0.55747,0.31093,0.72647,0.47363,0.55109,0.27994,1.20868,2.06819,1.04702,1.19508,0.00155698,0.00155698,0.00155698
13,1370.31,1.28706,2.00471,1.05246,1.16874,0.7535,0.56832,0.61405,0.34854,0.74011,0.55871,0.59317,0.29897,1.19509,2.13587,1.03368,1.18094,0.00154698,0.00154698,0.00154698
14,1474.19,1.24894,1.91092,0.974,1.17745,0.82871,0.49927,0.59144,0.33921,0.8233,0.50291,0.59302,0.30135,1.22778,2.14428,1.05276,1.18711,0.00153697,0.00153697,0.00153697
15,1578.06,1.22602,1.87934,0.97242,1.14361,0.82731,0.56524,0.65392,0.36238,0.76343,0.56245,0.58829,0.2977,1.1918,2.04914,0.94333,1.17702,0.00152697,0.00152697,0.00152697
16,1681.65,1.24734,1.94048,0.94499,1.14888,0.80113,0.59197,0.67434,0.39174,0.79581,0.59856,0.65782,0.337,1.21995,1.98969,0.87297,1.16223,0.00151697,0.00151697,0.00151697
17,1785.82,1.20539,1.89062,0.92304,1.13711,0.82968,0.6339,0.70153,0.39107,0.82254,0.61514,0.67818,0.33708,1.23742,2.00393,0.95833,1.18472,0.00150697,0.00150697,0.00150697
18,1889.83,1.19232,1.88031,0.93316,1.13717,0.81974,0.62483,0.68875,0.40105,0.80751,0.61582,0.67756,0.35144,1.13025,1.93883,0.92423,1.14984,0.00149697,0.00149697,0.00149697
19,1993.96,1.1766,1.78759,0.87109,1.13145,0.795,0.60761,0.68609,0.38875,0.77293,0.58958,0.66322,0.34063,1.17095,1.9874,0.89436,1.14756,0.00148696,0.00148696,0.00148696
20,2097.78,1.17681,1.89872,0.86887,1.11465,0.83523,0.60877,0.67593,0.40167,0.83592,0.59437,0.65626,0.3424,1.1462,1.92503,0.88348,1.14222,0.00147696,0.00147696,0.00147696
21,2201.39,1.19473,1.83063,0.86961,1.12427,0.82609,0.62926,0.69903,0.40774,0.8123,0.61982,0.67574,0.35727,1.17411,1.95765,0.84562,1.15914,0.00146696,0.00146696,0.00146696
22,2305.66,1.17428,1.80395,0.85834,1.13105,0.8181,0.5517,0.64237,0.37584,0.80538,0.54328,0.63051,0.33443,1.19108,1.99271,0.90267,1.16766,0.00145696,0.00145696,0.00145696
23,2409.56,1.17238,1.83936,0.8521,1.10923,0.82708,0.6281,0.68879,0.39455,0.88243,0.57042,0.66757,0.34673,1.16893,1.91314,0.87173,1.14944,0.00144696,0.00144696,0.00144696
24,2513.26,1.13727,1.74955,0.82524,1.10942,0.89016,0.59424,0.72736,0.41569,0.88093,0.58052,0.68308,0.35265,1.12519,1.96575,0.80168,1.1359,0.00143695,0.00143695,0.00143695
25,2617.47,1.1604,1.75874,0.82865,1.10897,0.79134,0.65183,0.69407,0.39834,0.76225,0.62784,0.64257,0.33047,1.1073,1.9418,0.77647,1.11669,0.00142695,0.00142695,0.00142695
26,2721.33,1.15968,1.77154,0.81114,1.12458,0.86894,0.62229,0.72068,0.40684,0.87183,0.62264,0.70956,0.36247,1.1096,1.8849,0.83086,1.12441,0.00141695,0.00141695,0.00141695
27,2825.44,1.1395,1.74906,0.80134,1.09388,0.84965,0.66058,0.73079,0.42423,0.8627,0.64131,0.71137,0.36979,1.09878,1.94923,0.7379,1.11424,0.00140695,0.00140695,0.00140695
28,2929.66,1.10554,1.67804,0.76957,1.09622,0.84322,0.64214,0.72485,0.43121,0.836,0.63616,0.708,0.37756,1.06887,1.85543,0.76281,1.11618,0.00139695,0.00139695,0.00139695
29,3033.92,1.12724,1.70918,0.81681,1.08993,0.9173,0.61746,0.70841,0.40396,0.91262,0.6128,0.68849,0.35107,1.08781,1.87098,0.8424,1.1148,0.00138694,0.00138694,0.00138694
30,3137.97,1.1547,1.78024,0.82959,1.10538,0.88771,0.64066,0.73054,0.41303,0.88231,0.63648,0.71274,0.36337,1.10385,1.93409,0.77381,1.12817,0.00137694,0.00137694,0.00137694
31,3241.69,1.09683,1.65448,0.75938,1.08105,0.90359,0.59437,0.71774,0.41145,0.88359,0.58117,0.68683,0.36119,1.10365,1.85261,0.7841,1.12551,0.00136694,0.00136694,0.00136694
32,3345.6,1.11084,1.68488,0.77489,1.07695,0.89161,0.60945,0.7218,0.40522,0.8836,0.59284,0.68937,0.35819,1.07061,1.85812,0.71852,1.10848,0.00135694,0.00135694,0.00135694
33,3449.7,1.14305,1.70302,0.78695,1.08586,0.88468,0.63051,0.74025,0.42392,0.91174,0.62757,0.71908,0.36932,1.09773,1.83867,0.70424,1.10831,0.00134694,0.00134694,0.00134694
34,3553.6,1.09632,1.63074,0.7603,1.08457,0.8122,0.65147,0.7389,0.43663,0.80631,0.63827,0.72366,0.38251,1.08326,1.87823,0.7602,1.11092,0.00133693,0.00133693,0.00133693
35,3658.03,1.08633,1.69244,0.73091,1.06874,0.83975,0.65256,0.73379,0.42296,0.8362,0.64159,0.71713,0.36817,1.08473,1.87307,0.74113,1.11718,0.00132693,0.00132693,0.00132693
36,3762.15,1.11661,1.71467,0.78279,1.07845,0.80064,0.64714,0.73422,0.42924,0.80159,0.62687,0.71681,0.37654,1.1141,1.84331,0.72204,1.1285,0.00131693,0.00131693,0.00131693
37,3866.09,1.06141,1.63181,0.73462,1.06884,0.82003,0.6664,0.75656,0.43219,0.81008,0.6555,0.73686,0.39179,1.11626,1.83421,0.77145,1.11782,0.00130693,0.00130693,0.00130693
38,3970.4,1.08407,1.66919,0.72644,1.07647,0.80665,0.63957,0.71603,0.4242,0.81113,0.63766,0.70688,0.36622,1.07634,1.85558,0.76776,1.10654,0.00129693,0.00129693,0.00129693
39,4074.23,1.09467,1.56947,0.70842,1.08108,0.89082,0.6742,0.75169,0.44245,0.86615,0.65558,0.72247,0.382,1.10302,1.87277,0.70082,1.11636,0.00128692,0.00128692,0.00128692
40,4178.21,1.06733,1.64169,0.72185,1.0598,0.73844,0.64515,0.72425,0.42562,0.79261,0.60812,0.71713,0.37163,1.12436,1.91228,0.76706,1.13476,0.00127692,0.00127692,0.00127692
41,4282.32,1.08993,1.64156,0.73078,1.08439,0.84882,0.6475,0.74929,0.42672,0.84124,0.6327,0.72173,0.38461,1.08155,1.84688,0.71214,1.10423,0.00126692,0.00126692,0.00126692
42,4386.38,1.07603,1.59983,0.73268,1.0568,0.81939,0.64326,0.73823,0.43968,0.82349,0.64271,0.73371,0.39166,1.08521,1.7897,0.74916,1.1083,0.00125692,0.00125692,0.00125692
43,4490.67,1.09009,1.65138,0.73771,1.06966,0.88663,0.67229,0.75233,0.45445,0.863,0.64834,0.73069,0.38871,1.06561,1.80796,0.7066,1.10044,0.00124692,0.00124692,0.00124692
44,4594.87,1.07478,1.56008,0.69107,1.06486,0.90443,0.64893,0.76852,0.45974,0.90535,0.63153,0.73561,0.38431,1.07026,1.81945,0.71273,1.10185,0.00123691,0.00123691,0.00123691
45,4699.14,1.08197,1.63763,0.71488,1.06577,0.85051,0.63734,0.73992,0.41946,0.93223,0.58832,0.71519,0.36352,1.08888,1.84697,0.72333,1.1049,0.00122691,0.00122691,0.00122691
46,4803.23,1.07227,1.64679,0.69358,1.06761,0.87634,0.61778,0.70638,0.42997,0.87215,0.60846,0.70208,0.37351,1.08215,1.8657,0.74165,1.11455,0.00121691,0.00121691,0.00121691
47,4906.94,1.04295,1.59936,0.69084,1.05489,0.81951,0.67202,0.75038,0.44952,0.79869,0.66636,0.73985,0.40026,1.05984,1.85981,0.70346,1.09783,0.00120691,0.00120691,0.00120691
48,5011,1.06575,1.58987,0.68284,1.06339,0.83457,0.71598,0.78714,0.46427,0.81584,0.69453,0.75661,0.38932,1.07525,1.84552,0.67145,1.10578,0.00119691,0.00119691,0.00119691
49,5115.16,1.07329,1.64417,0.70365,1.06847,0.81413,0.70712,0.7846,0.46374,0.77544,0.67292,0.73538,0.3928,1.06149,1.86214,0.71075,1.10438,0.0011869,0.0011869,0.0011869
50,5219.35,1.02652,1.56404,0.66524,1.03691,0.83011,0.69144,0.77211,0.45044,0.81958,0.64676,0.71466,0.38036,1.04991,1.82546,0.66356,1.10353,0.0011769,0.0011769,0.0011769
51,5323.47,1.0459,1.59797,0.67814,1.05782,0.78315,0.72997,0.79067,0.44041,0.80477,0.6784,0.76302,0.38357,1.09124,1.83867,0.67832,1.11461,0.0011669,0.0011669,0.0011669
52,5427.22,1.02991,1.52998,0.66389,1.05051,0.88511,0.67718,0.76723,0.44135,0.87831,0.67161,0.75254,0.39284,1.0898,1.82766,0.70676,1.11451,0.0011569,0.0011569,0.0011569
53,5531.35,1.06634,1.59657,0.68476,1.06324,0.92489,0.63464,0.76027,0.44251,0.9089,0.62224,0.72282,0.38299,1.07742,1.85384,0.6759,1.10429,0.0011469,0.0011469,0.0011469
54,5635.35,1.0572,1.57777,0.68247,1.06241,0.83312,0.65984,0.75628,0.44839,0.82164,0.64056,0.726,0.38665,1.09728,1.85963,0.70983,1.11412,0.00113689,0.00113689,0.00113689
55,5739.27,1.03862,1.56158,0.684,1.05153,0.81909,0.70603,0.76779,0.4372,0.78798,0.67219,0.73998,0.38745,1.05525,1.80572,0.6792,1.09381,0.00112689,0.00112689,0.00112689
56,5843.31,1.04053,1.54253,0.64376,1.03816,0.88995,0.63022,0.75917,0.4447,0.89266,0.62923,0.75125,0.39621,1.08073,1.82404,0.70871,1.11912,0.00111689,0.00111689,0.00111689
57,5947.32,1.02184,1.53264,0.64072,1.04425,0.84836,0.67806,0.77142,0.45449,0.83643,0.64415,0.72018,0.38679,1.05381,1.78736,0.66214,1.10016,0.00110689,0.00110689,0.00110689
58,6051.24,1.0033,1.47154,0.6308,1.04155,0.90933,0.67606,0.7659,0.44504,0.89504,0.66361,0.73017,0.38208,1.07402,1.83793,0.69327,1.12306,0.00109689,0.00109689,0.00109689
59,6155.1,0.99959,1.49422,0.62125,1.03657,0.85698,0.6555,0.7404,0.4555,0.85306,0.62493,0.70004,0.3929,1.06037,1.83494,0.6727,1.09693,0.00108688,0.00108688,0.00108688
60,6258.81,1.02078,1.58046,0.65774,1.04542,0.87245,0.66034,0.75457,0.43338,0.84933,0.63175,0.71117,0.36667,1.07759,1.87047,0.7026,1.10544,0.00107688,0.00107688,0.00107688
61,6362.58,0.99462,1.47544,0.63036,1.02075,0.89472,0.70004,0.79543,0.47406,0.8776,0.68276,0.76928,0.40675,1.03393,1.80865,0.63251,1.08347,0.00106688,0.00106688,0.00106688
62,6467.17,1.01829,1.58447,0.65883,1.04592,0.86331,0.69268,0.80351,0.46644,0.84192,0.67382,0.75635,0.40283,1.05728,1.78931,0.63591,1.09183,0.00105688,0.00105688,0.00105688
63,6571.46,1.00973,1.53399,0.63843,1.03509,0.8792,0.71026,0.77222,0.45655,0.87141,0.67199,0.71778,0.3899,1.06432,1.8618,0.64749,1.09498,0.00104688,0.00104688,0.00104688
64,6675.85,1.01126,1.50207,0.61177,1.03418,0.86586,0.66072,0.76176,0.4584,0.87917,0.6626,0.75579,0.39578,1.05034,1.7897,0.67004,1.10157,0.00103687,0.00103687,0.00103687
65,6780.08,1.01507,1.51376,0.61961,1.04354,0.90215,0.63763,0.75799,0.44877,0.88343,0.62503,0.7217,0.3845,1.06359,1.81927,0.67644,1.10326,0.00102687,0.00102687,0.00102687
66,6884.46,1.00847,1.51068,0.613,1.03295,0.87395,0.72236,0.78783,0.46943,0.85683,0.69483,0.73549,0.4004,1.07073,1.77735,0.66365,1.09204,0.00101687,0.00101687,0.00101687
67,6988.83,0.99216,1.46534,0.60094,1.02124,0.89416,0.67639,0.76405,0.45763,0.86978,0.65026,0.72939,0.39351,1.03973,1.79305,0.66598,1.08735,0.00100687,0.00100687,0.00100687
68,7093.12,1.01469,1.49151,0.62404,1.01553,0.8887,0.70484,0.79633,0.47005,0.87048,0.68834,0.77004,0.3927,1.0388,1.82809,0.63664,1.09172,0.000996866,0.000996866,0.000996866
69,7197.24,0.97486,1.41884,0.60333,1.02409,0.8508,0.70852,0.77499,0.45508,0.83848,0.69777,0.75365,0.40037,1.05398,1.78015,0.6774,1.0952,0.000986864,0.000986864,0.000986864
70,7301.47,0.99734,1.50016,0.60117,1.02596,0.87727,0.66203,0.76422,0.45822,0.83762,0.66889,0.73467,0.3914,1.05559,1.84677,0.67067,1.09645,0.000976862,0.000976862,0.000976862
71,7405.69,0.99518,1.4744,0.60987,1.04089,0.81206,0.68541,0.75237,0.45122,0.80336,0.6763,0.73937,0.3796,1.0425,1.79969,0.6406,1.08456,0.00096686,0.00096686,0.00096686
72,7509.92,0.96134,1.40427,0.58022,1.02862,0.86757,0.72774,0.78727,0.46792,0.8543,0.71579,0.76177,0.40338,1.0351,1.80683,0.60759,1.08802,0.000956858,0.000956858,0.000956858
73,7614.26,1.00614,1.46704,0.60277,1.03061,0.92286,0.69997,0.81715,0.4472,0.88568,0.66341,0.74189,0.38423,1.04227,1.842,0.62906,1.09497,0.000946856,0.000946856,0.000946856
74,7718.58,0.97762,1.4293,0.59786,1.02692,0.85556,0.74506,0.78422,0.46578,0.82222,0.716,0.73738,0.40473,1.04096,1.79111,0.62312,1.08455,0.000936854,0.000936854,0.000936854
75,7823.02,0.99407,1.47444,0.59652,1.02418,0.83254,0.73062,0.8112,0.47038,0.8549,0.68996,0.76487,0.41846,1.05314,1.76,0.60998,1.09396,0.000926852,0.000926852,0.000926852
76,7927.48,0.97776,1.45205,0.5836,1.02476,0.86508,0.71917,0.78875,0.46927,0.82226,0.68925,0.73826,0.39791,1.06474,1.79897,0.63408,1.09443,0.00091685,0.00091685,0.00091685
77,8031.74,0.95935,1.43324,0.5711,1.01026,0.86107,0.67993,0.75914,0.437,0.83248,0.65,0.71908,0.37315,1.07533,1.87472,0.64742,1.1122,0.000906848,0.000906848,0.000906848
78,8136.06,0.95539,1.41783,0.56329,1.01026,0.89603,0.71391,0.79459,0.47045,0.86563,0.68699,0.75495,0.40287,1.0483,1.83138,0.63439,1.09553,0.000896846,0.000896846,0.000896846
79,8240.25,0.95581,1.43359,0.57438,1.01315,0.88609,0.68122,0.7907,0.46972,0.84392,0.64495,0.73118,0.39974,1.04212,1.84211,0.63842,1.0906,0.000886844,0.000886844,0.000886844
80,8344.57,0.95489,1.43568,0.56296,1.0077,0.87812,0.73421,0.80442,0.48876,0.84375,0.70598,0.75627,0.42136,1.02431,1.76694,0.61034,1.08163,0.000876842,0.000876842,0.000876842
81,8449.1,0.93289,1.35929,0.54947,1.00667,0.868,0.69886,0.77601,0.46797,0.85911,0.69401,0.75338,0.412,1.03458,1.79572,0.61659,1.09036,0.00086684,0.00086684,0.00086684
82,8553.65,0.95046,1.37004,0.55121,0.99795,0.9029,0.70982,0.80425,0.48267,0.87809,0.69102,0.77065,0.41751,1.02081,1.7821,0.59247,1.08665,0.000856838,0.000856838,0.000856838
83,8657.97,0.93424,1.37235,0.55213,1.00237,0.84135,0.71679,0.7853,0.46675,0.8098,0.69006,0.74477,0.40199,1.04887,1.78708,0.63965,1.09022,0.000846836,0.000846836,0.000846836
84,8762.24,0.94677,1.36459,0.54678,1.00029,0.86017,0.67987,0.78792,0.46573,0.82492,0.66879,0.75318,0.40984,1.0436,1.82386,0.63476,1.09293,0.000836834,0.000836834,0.000836834
85,8866.46,0.96513,1.41037,0.56159,1.01436,0.86258,0.7041,0.79191,0.47347,0.85829,0.69043,0.76404,0.40874,1.04754,1.86376,0.60676,1.0909,0.000826832,0.000826832,0.000826832
86,8970.84,0.94506,1.40579,0.5476,1.00333,0.84475,0.68296,0.74569,0.45414,0.81265,0.65133,0.69012,0.3901,1.00868,1.82682,0.64084,1.0699,0.00081683,0.00081683,0.00081683
87,9075.28,0.9606,1.39751,0.56317,1.00149,0.86636,0.7254,0.80209,0.48187,0.86187,0.69118,0.75637,0.41603,1.0495,1.78443,0.59846,1.08779,0.000806828,0.000806828,0.000806828
88,9179.67,0.94287,1.36545,0.54053,1.00989,0.82823,0.74012,0.78601,0.47405,0.79919,0.71355,0.74082,0.40859,1.0422,1.80159,0.62847,1.09393,0.000796826,0.000796826,0.000796826
89,9284.6,0.93288,1.35695,0.54697,1.00524,0.88771,0.6989,0.80082,0.45981,0.83165,0.67313,0.74838,0.4048,1.06498,1.82534,0.62413,1.09844,0.000786824,0.000786824,0.000786824
90,9389.06,0.93195,1.34359,0.54387,0.99083,0.87682,0.73182,0.80889,0.47728,0.86706,0.68878,0.75889,0.41603,1.02502,1.77685,0.61628,1.0873,0.000776822,0.000776822,0.000776822
91,9493.46,0.92879,1.37565,0.55227,0.99939,0.85427,0.6894,0.78073,0.46442,0.84177,0.65002,0.74302,0.3998,1.05044,1.80135,0.63408,1.08438,0.00076682,0.00076682,0.00076682
92,9597.74,0.917,1.34569,0.52818,0.98979,0.90282,0.73241,0.81314,0.49412,0.84612,0.7027,0.77031,0.41924,1.02342,1.81445,0.59625,1.09608,0.000756818,0.000756818,0.000756818
93,9702.36,0.9278,1.36909,0.52572,0.99588,0.86239,0.69198,0.80034,0.47415,0.84783,0.6428,0.75766,0.403,1.05488,1.81203,0.61964,1.09074,0.000746816,0.000746816,0.000746816
94,9806.73,0.93613,1.34647,0.54522,1.00631,0.85418,0.71148,0.79122,0.47017,0.8366,0.68924,0.75103,0.41027,1.03573,1.81052,0.62522,1.09233,0.000736814,0.000736814,0.000736814
95,9910.96,0.9324,1.34723,0.53198,0.99425,0.89801,0.72408,0.80977,0.47509,0.86495,0.68382,0.7567,0.41031,1.01997,1.82192,0.60891,1.08128,0.000726812,0.000726812,0.000726812
96,10015.5,0.91216,1.322,0.52302,0.99712,0.85881,0.71564,0.79093,0.4843,0.87196,0.70249,0.77262,0.42,1.01272,1.80593,0.62571,1.07842,0.00071681,0.00071681,0.00071681
97,10120,0.90294,1.30592,0.51802,0.99542,0.86502,0.73236,0.80977,0.48028,0.8454,0.71283,0.78176,0.41432,1.0157,1.7704,0.58968,1.08575,0.000706808,0.000706808,0.000706808
98,10224.4,0.89008,1.28702,0.51429,0.98745,0.85143,0.72249,0.79278,0.48196,0.84055,0.71062,0.77469,0.41815,1.02444,1.81799,0.57841,1.08246,0.000696806,0.000696806,0.000696806
99,10328.8,0.90962,1.34219,0.52032,0.99901,0.82889,0.75229,0.81135,0.47963,0.79476,0.71623,0.77096,0.41841,1.03111,1.81345,0.59021,1.08391,0.000686804,0.000686804,0.000686804
100,10433.3,0.9052,1.32315,0.51454,0.9844,0.86583,0.71503,0.7954,0.47094,0.82564,0.68202,0.74877,0.40261,1.0377,1.80168,0.61153,1.08627,0.000676802,0.000676802,0.000676802
101,10537.8,0.89003,1.30303,0.51181,0.98049,0.87674,0.72353,0.80634,0.4795,0.85043,0.6886,0.74926,0.41391,1.02837,1.7834,0.58199,1.08374,0.0006668,0.0006668,0.0006668
102,10642.4,0.8861,1.28584,0.50409,0.98998,0.7924,0.74986,0.79624,0.47771,0.81631,0.69501,0.7594,0.40951,1.02118,1.77184,0.59053,1.08819,0.000656798,0.000656798,0.000656798
103,10746.9,0.88887,1.2846,0.50372,0.98005,0.81476,0.79446,0.82446,0.49323,0.81648,0.76147,0.79999,0.43437,1.03045,1.80384,0.5787,1.08234,0.000646796,0.000646796,0.000646796
104,10851.7,0.89852,1.32579,0.49593,0.99441,0.87575,0.73573,0.8087,0.48562,0.81792,0.72952,0.78102,0.41955,1.02961,1.7782,0.56557,1.07904,0.000636794,0.000636794,0.000636794
105,10956.2,0.87736,1.28847,0.4995,0.97939,0.89038,0.72315,0.81484,0.48955,0.85975,0.69639,0.77769,0.43048,1.003,1.78343,0.55917,1.07026,0.000626792,0.000626792,0.000626792
106,11060.6,0.86859,1.25088,0.48625,0.97288,0.86281,0.71717,0.80526,0.48034,0.84187,0.69109,0.75578,0.41748,1.03335,1.79562,0.58742,1.08968,0.00061679,0.00061679,0.00061679
107,11164.8,0.86375,1.22096,0.48755,0.97456,0.82868,0.70409,0.78008,0.45976,0.80855,0.68671,0.74031,0.39407,1.02661,1.80738,0.59032,1.07891,0.000606788,0.000606788,0.000606788
108,11269.4,0.87905,1.31577,0.50664,0.98136,0.87905,0.72992,0.81889,0.48637,0.83683,0.69047,0.75576,0.42488,1.00845,1.84952,0.57558,1.0761,0.000596786,0.000596786,0.000596786
109,11373.9,0.89368,1.29419,0.49422,0.98145,0.88895,0.724,0.79843,0.48296,0.81659,0.70237,0.75171,0.42096,1.0333,1.828,0.57934,1.08457,0.000586784,0.000586784,0.000586784
110,11478.2,0.88122,1.27608,0.4998,0.97789,0.89524,0.71309,0.80822,0.47865,0.86489,0.67968,0.75723,0.41663,1.01262,1.85104,0.57045,1.07456,0.000576782,0.000576782,0.000576782
111,11582.6,0.86989,1.27636,0.49462,0.97467,0.86506,0.71862,0.79812,0.48502,0.84302,0.70487,0.75886,0.42985,1.03902,1.87037,0.59782,1.08738,0.00056678,0.00056678,0.00056678
112,11686.8,0.86794,1.27172,0.49636,0.97428,0.88271,0.72106,0.80881,0.48561,0.87688,0.68583,0.76394,0.42411,1.03392,1.8065,0.58767,1.09161,0.000556778,0.000556778,0.000556778
113,11791.2,0.88202,1.3042,0.50005,0.97681,0.88616,0.74009,0.81614,0.48881,0.87023,0.71698,0.77158,0.42253,1.01587,1.83659,0.56405,1.07469,0.000546776,0.000546776,0.000546776
114,11895.8,0.87747,1.27121,0.48093,0.97628,0.83115,0.73834,0.81354,0.47879,0.81053,0.68374,0.75841,0.40573,1.02711,1.80655,0.5714,1.08143,0.000536774,0.000536774,0.000536774
115,12000.6,0.87324,1.31553,0.49107,0.97272,0.86169,0.71598,0.8009,0.48938,0.83709,0.69545,0.76313,0.42601,1.02094,1.81977,0.58003,1.07565,0.000526772,0.000526772,0.000526772
116,12105,0.87359,1.30739,0.48602,0.96979,0.88491,0.70267,0.7938,0.48696,0.8637,0.68203,0.76471,0.42964,1.02419,1.84356,0.5681,1.07975,0.00051677,0.00051677,0.00051677
117,12209.3,0.86091,1.2678,0.47674,0.96964,0.89994,0.71558,0.81183,0.48117,0.88699,0.70073,0.77598,0.41781,1.01059,1.80018,0.5619,1.07304,0.000506768,0.000506768,0.000506768
118,12313.9,0.85099,1.24607,0.47771,0.96066,0.93171,0.70895,0.8245,0.48415,0.90542,0.68819,0.77987,0.41691,1.02022,1.82596,0.57479,1.07986,0.000496766,0.000496766,0.000496766
119,12418.3,0.84864,1.21183,0.47181,0.9658,0.8933,0.70215,0.79464,0.47749,0.8591,0.67571,0.74355,0.4089,1.02941,1.86359,0.59768,1.07703,0.000486764,0.000486764,0.000486764
120,12522.8,0.84365,1.2269,0.47656,0.96214,0.85028,0.72507,0.79651,0.47543,0.81286,0.68079,0.74064,0.40636,1.01499,1.82965,0.60855,1.07547,0.000476762,0.000476762,0.000476762
121,12627.3,0.83193,1.19195,0.46123,0.96049,0.88164,0.69747,0.796,0.4791,0.8669,0.68117,0.76267,0.41549,1.02012,1.81115,0.5907,1.08207,0.00046676,0.00046676,0.00046676
122,12731.7,0.83767,1.22206,0.47446,0.95696,0.85644,0.7311,0.79107,0.48108,0.82882,0.70078,0.73987,0.4124,1.01388,1.83819,0.58529,1.08167,0.000456758,0.000456758,0.000456758
123,12836.5,0.8586,1.2598,0.47374,0.9733,0.88945,0.69748,0.79714,0.46612,0.85127,0.67976,0.75413,0.40428,1.03381,1.85059,0.58186,1.09544,0.000446756,0.000446756,0.000446756
124,12940.9,0.83441,1.21134,0.46544,0.94986,0.89374,0.68139,0.79928,0.48362,0.86567,0.66039,0.75585,0.41539,1.02965,1.82623,0.58941,1.09864,0.000436754,0.000436754,0.000436754
125,13045.6,0.83608,1.23453,0.47735,0.96626,0.86435,0.74152,0.81924,0.48896,0.82613,0.70911,0.76412,0.41278,1.01991,1.81726,0.5663,1.08463,0.000426752,0.000426752,0.000426752
126,13150.2,0.83038,1.1824,0.45903,0.96329,0.8602,0.73809,0.80559,0.48571,0.84215,0.7126,0.76498,0.41866,1.02221,1.84576,0.56702,1.08314,0.00041675,0.00041675,0.00041675
127,13254.8,0.83047,1.21926,0.46181,0.96254,0.85094,0.75371,0.79816,0.4909,0.82207,0.71866,0.75713,0.42103,1.00963,1.82462,0.57573,1.07676,0.000406748,0.000406748,0.000406748
128,13359.2,0.81696,1.162,0.45622,0.95189,0.87569,0.70294,0.79576,0.48568,0.85875,0.69071,0.76748,0.41724,1.0232,1.86634,0.59359,1.08778,0.000396746,0.000396746,0.000396746
