epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,3069.03,1.13209,0.70048,1.10087,0.8346,0.57619,0.67405,0.39849,1.08074,0.76953,1.10803,0.00126692,0.00126692,0.00126692
42,3143.48,1.10767,0.69891,1.09366,0.83293,0.63613,0.74312,0.44099,1.09985,0.70578,1.12407,0.00125692,0.00125692,0.00125692
43,3218.04,1.11235,0.6831,1.08558,0.91854,0.64435,0.76847,0.44281,1.09599,0.72412,1.11558,0.00124692,0.00124692,0.00124692
44,3292.64,1.10139,0.69934,1.09855,0.88408,0.6582,0.74872,0.43121,1.04491,0.78466,1.085,0.00123691,0.00123691,0.00123691
45,3367.13,1.1323,0.69389,1.10562,0.83287,0.65654,0.7566,0.441,1.12842,0.70551,1.13592,0.00122691,0.00122691,0.00122691
46,3441.49,1.05398,0.64844,1.07751,0.8904,0.59964,0.72421,0.43364,1.0794,0.76278,1.10632,0.00121691,0.00121691,0.00121691
47,3515.74,1.08373,0.68326,1.08792,0.82563,0.66625,0.74597,0.44953,1.09326,0.70166,1.11396,0.00120691,0.00120691,0.00120691
48,3590.32,1.0814,0.66173,1.08132,0.86123,0.66119,0.74828,0.42745,1.07324,0.6859,1.10552,0.00119691,0.00119691,0.00119691
49,3664.65,1.07206,0.65629,1.07854,0.87167,0.64143,0.76074,0.44025,1.07048,0.67953,1.10884,0.0011869,0.0011869,0.0011869
50,3738.97,1.07918,0.64556,1.07082,0.77177,0.68197,0.72378,0.43384,1.05091,0.69844,1.10391,0.0011769,0.0011769,0.0011769
51,3813.56,1.06456,0.64629,1.06699,0.83303,0.69307,0.7827,0.45777,1.10155,0.6684,1.117,0.0011669,0.0011669,0.0011669
52,3888.24,1.04469,0.64139,1.07129,0.86929,0.67756,0.75318,0.43852,1.10848,0.7392,1.13135,0.0011569,0.0011569,0.0011569
53,3962.51,1.06645,0.6488,1.07949,0.87337,0.69946,0.77562,0.46474,1.05658,0.67785,1.1036,0.0011469,0.0011469,0.0011469
54,4037.08,1.07052,0.648,1.08609,0.85943,0.6778,0.76357,0.46757,1.04837,0.65197,1.10165,0.00113689,0.00113689,0.00113689
55,4111.64,1.06394,0.63268,1.07857,0.88932,0.68746,0.75915,0.44505,1.0817,0.68199,1.09945,0.00112689,0.00112689,0.00112689
56,4185.94,1.05311,0.63854,1.06828,0.8522,0.66152,0.75479,0.44777,1.07641,0.68679,1.09381,0.00111689,0.00111689,0.00111689
57,4260.21,1.04927,0.62646,1.07562,0.87412,0.67845,0.77029,0.4507,1.11057,0.70863,1.11842,0.00110689,0.00110689,0.00110689
58,4335.02,1.05006,0.62611,1.07284,0.8692,0.68283,0.76822,0.45751,1.09081,0.68151,1.10654,0.00109689,0.00109689,0.00109689
59,4409.3,1.04399,0.62338,1.06275,0.85695,0.69364,0.75911,0.44866,1.07141,0.71579,1.10611,0.00108688,0.00108688,0.00108688
60,4483.7,1.06541,0.61549,1.08077,0.89149,0.64425,0.74262,0.45021,1.0735,0.7474,1.09073,0.00107688,0.00107688,0.00107688
61,4558.1,1.02641,0.60588,1.05333,0.90003,0.68098,0.7784,0.46202,1.0651,0.64064,1.10269,0.00106688,0.00106688,0.00106688
62,4632.43,1.01825,0.60825,1.05365,0.85338,0.71094,0.79251,0.45938,1.07403,0.66243,1.11623,0.00105688,0.00105688,0.00105688
63,4706.67,1.00697,0.59968,1.05853,0.88871,0.67023,0.74814,0.44128,1.08663,0.69493,1.11318,0.00104688,0.00104688,0.00104688
64,4781.32,1.02293,0.58037,1.06768,0.90142,0.69742,0.79082,0.45122,1.08644,0.65971,1.11729,0.00103687,0.00103687,0.00103687
65,4855.68,1.03037,0.596,1.05336,0.84129,0.66713,0.74139,0.43816,1.13198,0.72502,1.14107,0.00102687,0.00102687,0.00102687
66,4930.09,1.02364,0.60992,1.05531,0.8569,0.67428,0.76807,0.44795,1.07326,0.65524,1.10438,0.00101687,0.00101687,0.00101687
67,5004.44,1.01788,0.59931,1.04806,0.88547,0.6656,0.74563,0.44444,1.06342,0.66609,1.10554,0.00100687,0.00100687,0.00100687
68,5078.77,1.02818,0.5897,1.06106,0.85405,0.70179,0.7748,0.46675,1.04531,0.65369,1.10027,0.000996866,0.000996866,0.000996866
69,5153.39,1.01551,0.57915,1.04643,0.82272,0.68875,0.75405,0.45374,1.08581,0.68024,1.11211,0.000986864,0.000986864,0.000986864
70,5228,1.00609,0.58341,1.04764,0.88816,0.70946,0.79234,0.46655,1.02894,0.64961,1.08823,0.000976862,0.000976862,0.000976862
71,5302.77,0.99656,0.57679,1.03877,0.84494,0.7349,0.80852,0.47401,1.03231,0.64035,1.09126,0.00096686,0.00096686,0.00096686
72,5377.44,0.99655,0.57866,1.03923,0.84914,0.6783,0.77283,0.45816,1.05218,0.66723,1.09668,0.000956858,0.000956858,0.000956858
73,5451.7,0.98326,0.5762,1.04451,0.88261,0.70603,0.79049,0.47267,1.03392,0.63933,1.09434,0.000946856,0.000946856,0.000946856
74,5526.03,0.99106,0.58236,1.04739,0.84125,0.73421,0.79435,0.4624,1.06621,0.65154,1.10253,0.000936854,0.000936854,0.000936854
75,5600.45,0.9989,0.57498,1.04029,0.89589,0.68069,0.77205,0.46207,1.06572,0.67152,1.10506,0.000926852,0.000926852,0.000926852
76,5674.94,1.02024,0.58312,1.03436,0.89125,0.71021,0.79631,0.47659,1.04757,0.65396,1.09162,0.00091685,0.00091685,0.00091685
77,5749.8,0.97549,0.54846,1.03071,0.87439,0.71586,0.79931,0.47818,1.03657,0.63995,1.10597,0.000906848,0.000906848,0.000906848
78,5824.67,0.99594,0.55679,1.03976,0.84065,0.72785,0.79691,0.47456,1.07446,0.62722,1.11616,0.000896846,0.000896846,0.000896846
79,5898.99,1.00077,0.55812,1.04018,0.86418,0.7583,0.8152,0.48486,1.03572,0.66022,1.092,0.000886844,0.000886844,0.000886844
80,5973.59,0.99907,0.54652,1.05242,0.91908,0.69338,0.7926,0.47981,1.07246,0.62757,1.10748,0.000876842,0.000876842,0.000876842
81,6047.91,0.97877,0.53919,1.03507,0.85706,0.69289,0.78548,0.47759,1.05421,0.66343,1.09045,0.00086684,0.00086684,0.00086684
82,6122.27,0.95503,0.54092,1.02926,0.88595,0.72475,0.79634,0.47608,1.05601,0.62684,1.10447,0.000856838,0.000856838,0.000856838
83,6196.66,0.96737,0.55447,1.0253,0.86079,0.74612,0.79872,0.48006,1.04541,0.63541,1.10429,0.000846836,0.000846836,0.000846836
84,6271.26,1.00635,0.55459,1.03402,0.82082,0.69214,0.76625,0.45442,1.07073,0.694,1.10921,0.000836834,0.000836834,0.000836834
85,6345.9,0.96767,0.54524,1.03599,0.86379,0.70581,0.77896,0.47598,1.05757,0.66455,1.10399,0.000826832,0.000826832,0.000826832
86,6420.28,0.98201,0.55312,1.0269,0.8519,0.68071,0.75476,0.46202,1.05803,0.65488,1.12564,0.00081683,0.00081683,0.00081683
87,6494.7,0.97742,0.54223,1.02077,0.88412,0.67412,0.77272,0.46218,1.0443,0.62891,1.09335,0.000806828,0.000806828,0.000806828
88,6568.97,0.97243,0.53833,1.03114,0.84178,0.65899,0.76731,0.45221,1.05801,0.65917,1.10362,0.000796826,0.000796826,0.000796826
89,6643.31,0.92349,0.50852,1.01615,0.87317,0.67911,0.7627,0.45768,1.06877,0.73436,1.11179,0.000786824,0.000786824,0.000786824
90,6717.64,0.95909,0.51786,1.01456,0.83283,0.72584,0.79815,0.4707,1.05712,0.63978,1.09776,0.000776822,0.000776822,0.000776822
91,6791.88,0.95111,0.51794,1.01155,0.86652,0.70458,0.78606,0.46669,1.04737,0.64217,1.09545,0.00076682,0.00076682,0.00076682
92,6866.47,0.96856,0.53207,1.02182,0.88014,0.72042,0.79792,0.48316,1.04161,0.62159,1.1015,0.000756818,0.000756818,0.000756818
93,6940.78,0.93252,0.50087,1.01494,0.8982,0.69816,0.8037,0.48091,1.05446,0.62745,1.10226,0.000746816,0.000746816,0.000746816
94,7015.01,0.94015,0.5202,1.02101,0.87395,0.70409,0.7769,0.47483,1.02158,0.63398,1.08386,0.000736814,0.000736814,0.000736814
95,7089.24,0.94676,0.51194,1.01643,0.88873,0.70603,0.7934,0.47157,1.0574,0.64397,1.11561,0.000726812,0.000726812,0.000726812
96,7163.59,0.93824,0.52108,1.01521,0.8268,0.68676,0.77246,0.46364,1.06917,0.67371,1.12689,0.00071681,0.00071681,0.00071681
97,7237.89,0.91557,0.49504,1.00757,0.84105,0.70719,0.78431,0.46399,1.06472,0.64535,1.11303,0.000706808,0.000706808,0.000706808
98,7312.37,0.93994,0.50017,1.01884,0.84703,0.71249,0.8079,0.47341,1.04732,0.62072,1.10207,0.000696806,0.000696806,0.000696806
99,7386.63,0.93733,0.51624,1.01601,0.88418,0.70653,0.79887,0.47519,1.04874,0.60787,1.09544,0.000686804,0.000686804,0.000686804
