epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2496.63,1.06779,0.63135,1.06542,0.84574,0.67425,0.75942,0.4364,1.10522,0.65218,1.13352,0.00105188,0.00105188,0.00105188
43,2555.9,1.0659,0.66352,1.06756,0.77096,0.66519,0.73173,0.42278,1.08565,0.6924,1.1192,0.00103687,0.00103687,0.00103687
44,2615.14,1.05851,0.64409,1.05973,0.83754,0.65577,0.74867,0.44434,1.08975,0.682,1.12958,0.00102187,0.00102187,0.00102187
45,2674.39,1.07414,0.63816,1.07858,0.83975,0.66271,0.75994,0.42907,1.10644,0.65172,1.12815,0.00100687,0.00100687,0.00100687
46,2733.58,1.07106,0.63332,1.06265,0.82555,0.69359,0.76889,0.42966,1.10368,0.67832,1.13349,0.000991865,0.000991865,0.000991865
47,2792.71,1.05543,0.63606,1.06727,0.84118,0.69611,0.7626,0.44877,1.07689,0.6461,1.1237,0.000976862,0.000976862,0.000976862
48,2851.98,1.04522,0.61291,1.06191,0.81791,0.66147,0.73008,0.41891,1.16077,0.68666,1.16147,0.000961859,0.000961859,0.000961859
49,2911.04,1.04942,0.64276,1.06736,0.79305,0.67891,0.75163,0.43382,1.10569,0.64432,1.12681,0.000946856,0.000946856,0.000946856
50,2970.31,1.05523,0.63607,1.05584,0.78089,0.66583,0.73047,0.43341,1.11955,0.68887,1.13553,0.000931853,0.000931853,0.000931853
51,3029.52,1.03289,0.61571,1.05544,0.80588,0.65438,0.74479,0.43501,1.11377,0.63922,1.13523,0.00091685,0.00091685,0.00091685
52,3088.73,1.02764,0.60386,1.04708,0.75361,0.66799,0.72354,0.42571,1.07497,0.67227,1.11884,0.000901847,0.000901847,0.000901847
53,3147.93,0.9955,0.60489,1.05507,0.86154,0.65214,0.72889,0.4323,1.0499,0.64047,1.10823,0.000886844,0.000886844,0.000886844
54,3207.18,1.00268,0.5926,1.05193,0.84258,0.67997,0.7627,0.42356,1.11278,0.67175,1.13571,0.000871841,0.000871841,0.000871841
55,3266.43,1.03473,0.59212,1.06384,0.83274,0.6533,0.74011,0.4202,1.08252,0.6577,1.12682,0.000856838,0.000856838,0.000856838
56,3325.63,1.01277,0.59705,1.05086,0.8096,0.6633,0.75769,0.45001,1.08817,0.62691,1.1166,0.000841835,0.000841835,0.000841835
57,3384.98,1.02238,0.58467,1.04683,0.78318,0.6674,0.75234,0.44716,1.09774,0.63239,1.12455,0.000826832,0.000826832,0.000826832
58,3444.2,1.023,0.58409,1.05197,0.83549,0.70458,0.78129,0.46161,1.0905,0.61457,1.13107,0.000811829,0.000811829,0.000811829
59,3503.49,0.96734,0.56109,1.03012,0.82275,0.64645,0.70566,0.41074,1.10654,0.68832,1.15322,0.000796826,0.000796826,0.000796826
60,3562.61,1.01108,0.57492,1.04965,0.85975,0.65934,0.74377,0.43533,1.09249,0.64655,1.13035,0.000781823,0.000781823,0.000781823
61,3621.7,0.98707,0.58294,1.03955,0.83201,0.69499,0.77046,0.46064,1.05771,0.64862,1.11404,0.00076682,0.00076682,0.00076682
62,3680.98,0.98176,0.56088,1.03537,0.77715,0.75197,0.78494,0.46206,1.08263,0.63206,1.12591,0.000751817,0.000751817,0.000751817
63,3740.3,1.00375,0.57475,1.03528,0.83938,0.65642,0.73524,0.43061,1.13435,0.66121,1.15616,0.000736814,0.000736814,0.000736814
64,3799.56,1.03096,0.5616,1.04431,0.83692,0.72034,0.77004,0.44743,1.06089,0.60504,1.11144,0.000721811,0.000721811,0.000721811
65,3858.66,1.00173,0.5772,1.03961,0.83515,0.67759,0.76876,0.45053,1.05914,0.61159,1.10956,0.000706808,0.000706808,0.000706808
66,3917.77,0.97491,0.5567,1.02818,0.85193,0.67863,0.77434,0.44989,1.04951,0.61775,1.10896,0.000691805,0.000691805,0.000691805
67,3976.93,0.9813,0.56137,1.04187,0.8508,0.65578,0.73559,0.42978,1.05354,0.62257,1.10843,0.000676802,0.000676802,0.000676802
68,4036.09,0.9686,0.54843,1.02442,0.81129,0.67669,0.74874,0.43829,1.07093,0.6236,1.12326,0.000661799,0.000661799,0.000661799
69,4095.2,1.00616,0.56721,1.03896,0.90186,0.64172,0.75714,0.45011,1.06735,0.62184,1.11984,0.000646796,0.000646796,0.000646796
70,4154.47,0.95698,0.56169,1.03115,0.83527,0.6767,0.77013,0.45896,1.04003,0.60483,1.10462,0.000631793,0.000631793,0.000631793
71,4213.65,0.94808,0.53256,1.0185,0.8659,0.67892,0.76961,0.45159,1.05075,0.61921,1.10475,0.00061679,0.00061679,0.00061679
72,4272.85,0.96698,0.53764,1.02464,0.80497,0.64193,0.72661,0.42526,1.0727,0.65647,1.11572,0.000601787,0.000601787,0.000601787
73,4331.99,0.94409,0.52381,1.02254,0.83118,0.67852,0.76244,0.44435,1.06474,0.61695,1.11069,0.000586784,0.000586784,0.000586784
74,4391.23,0.93652,0.51932,1.01577,0.86532,0.6792,0.76967,0.45544,1.05598,0.6266,1.10049,0.000571781,0.000571781,0.000571781
75,4450.38,0.92876,0.51102,1.01952,0.85019,0.66134,0.75735,0.45901,1.06628,0.61145,1.11853,0.000556778,0.000556778,0.000556778
76,4509.56,0.91489,0.50337,1.00615,0.80735,0.72253,0.74773,0.45819,1.05509,0.588,1.121,0.000541775,0.000541775,0.000541775
77,4568.77,0.92131,0.51244,1.00174,0.83445,0.68614,0.76341,0.45253,1.06883,0.60684,1.1171,0.000526772,0.000526772,0.000526772
78,4628,0.90527,0.50401,1.00819,0.818,0.68902,0.76674,0.44937,1.06814,0.61353,1.11094,0.000511769,0.000511769,0.000511769
79,4687.09,0.94406,0.51414,1.01233,0.85529,0.67709,0.73524,0.43361,1.0425,0.61988,1.10395,0.000496766,0.000496766,0.000496766
80,4746.29,0.90435,0.49595,1.00569,0.83125,0.70896,0.76639,0.464,1.04166,0.59015,1.10298,0.000481763,0.000481763,0.000481763
81,4805.49,0.90735,0.48787,1.01227,0.76976,0.71943,0.75155,0.44061,1.05587,0.63043,1.11773,0.00046676,0.00046676,0.00046676
82,4864.7,0.92015,0.49858,1.01091,0.85027,0.68248,0.7779,0.4523,1.04694,0.62083,1.10468,0.000451757,0.000451757,0.000451757
