epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,1152.7,0.00904,0.01513,3.06663,1.15314,0.7702,0.528,0.59887,0.33307,0.76855,0.52622,0.57809,0.28477,0.00835,0.01556,2.53095,1.18761,0.00123791,0.00123791,0.00123791
15,1233.68,0.00879,0.01481,3.00951,1.14608,0.73287,0.56686,0.6064,0.34988,0.73529,0.56161,0.58156,0.28982,0.00785,0.01542,2.52251,1.14238,0.00120491,0.00120491,0.00120491
16,1314.73,0.0087,0.01487,2.92508,1.13677,0.70522,0.53705,0.57986,0.32498,0.70131,0.52674,0.56813,0.28221,0.00806,0.01517,2.50056,1.14754,0.0011719,0.0011719,0.0011719
17,1395.97,0.00861,0.01465,2.85586,1.12314,0.83822,0.5535,0.61487,0.3465,0.8463,0.5458,0.60347,0.3032,0.00803,0.01497,3.30187,1.14605,0.00113889,0.00113889,0.00113889
18,1477.58,0.00868,0.01459,2.83518,1.13221,0.85017,0.52486,0.63408,0.35306,0.82603,0.50984,0.57786,0.30178,0.00784,0.01501,2.31869,1.13093,0.00110589,0.00110589,0.00110589
19,1559.14,0.00853,0.01471,2.78477,1.12893,0.7591,0.5632,0.63991,0.36902,0.76477,0.55407,0.61824,0.31559,0.00767,0.0146,2.30971,1.11393,0.00107288,0.00107288,0.00107288
20,1640.71,0.00848,0.01453,2.78932,1.12482,0.75344,0.62669,0.70274,0.40683,0.74365,0.61291,0.67161,0.33703,0.00756,0.01463,2.18682,1.11919,0.00103987,0.00103987,0.00103987
21,1722.28,0.00816,0.01381,2.62957,1.10581,0.78008,0.56156,0.65173,0.37551,0.75751,0.53793,0.61994,0.31548,0.00761,0.01432,2.32731,1.11004,0.00100687,0.00100687,0.00100687
22,1803.24,0.00816,0.01418,2.64473,1.1033,0.9119,0.5664,0.67329,0.38951,0.90521,0.55984,0.6472,0.33648,0.00771,0.01425,2.76561,1.13621,0.000973861,0.000973861,0.000973861
23,1884.62,0.00831,0.01393,2.65307,1.10339,0.88161,0.56305,0.65353,0.3748,0.85113,0.56292,0.63772,0.31899,0.00776,0.01416,2.2526,1.12479,0.000940855,0.000940855,0.000940855
24,1965.91,0.00806,0.0137,2.5369,1.08694,0.79846,0.62247,0.70405,0.40825,0.8099,0.59724,0.66646,0.33682,0.00757,0.0142,2.21124,1.11127,0.000907848,0.000907848,0.000907848
25,2047.3,0.00808,0.01383,2.51718,1.08891,0.87079,0.5475,0.6785,0.38771,0.928,0.54559,0.66799,0.32937,0.00739,0.0138,2.29143,1.10085,0.000874842,0.000874842,0.000874842
26,2128.26,0.00803,0.01355,2.50552,1.08072,0.8814,0.57541,0.68795,0.39967,0.84452,0.58374,0.66836,0.33871,0.00772,0.01425,2.30741,1.12649,0.000841835,0.000841835,0.000841835
27,2209.27,0.00804,0.01388,2.55104,1.09129,0.7893,0.64198,0.68102,0.40137,0.76154,0.60671,0.64531,0.33397,0.00744,0.01399,2.07057,1.10797,0.000808828,0.000808828,0.000808828
28,2290.42,0.00798,0.01358,2.4749,1.07979,0.87531,0.59342,0.69963,0.40143,0.86539,0.58752,0.67329,0.34198,0.00763,0.0143,2.18427,1.11938,0.000775822,0.000775822,0.000775822
29,2371.55,0.00792,0.0133,2.4686,1.06868,0.82368,0.61507,0.7043,0.40468,0.79426,0.58795,0.67532,0.35065,0.00744,0.01368,2.15123,1.1027,0.000742815,0.000742815,0.000742815
30,2453.17,0.00786,0.01355,2.49192,1.08547,0.81305,0.6362,0.70729,0.40933,0.80436,0.62767,0.69066,0.35768,0.00757,0.01358,2.01831,1.1008,0.000709809,0.000709809,0.000709809
31,2534.62,0.00772,0.01296,2.35294,1.08081,0.89389,0.5542,0.70116,0.40402,0.86663,0.55653,0.68272,0.34083,0.00772,0.01399,2.154,1.12137,0.000676802,0.000676802,0.000676802
32,2615.76,0.00786,0.01333,2.41224,1.07703,0.77342,0.68449,0.73088,0.41118,0.74808,0.65457,0.68908,0.35032,0.00755,0.01395,2.03797,1.10913,0.000643795,0.000643795,0.000643795
33,2696.9,0.00785,0.0133,2.30855,1.07885,0.81721,0.6177,0.68544,0.40381,0.85856,0.57493,0.66016,0.34083,0.00749,0.01383,2.19862,1.12033,0.000610789,0.000610789,0.000610789
34,2778.07,0.00798,0.0133,2.34259,1.08128,0.91451,0.62898,0.73876,0.4253,0.909,0.61374,0.70193,0.36996,0.00738,0.01392,1.94126,1.08995,0.000577782,0.000577782,0.000577782
35,2859.59,0.00767,0.01305,2.27638,1.07588,0.84223,0.67138,0.75716,0.43596,0.84375,0.65995,0.74006,0.37715,0.00751,0.0138,1.92368,1.09724,0.000544776,0.000544776,0.000544776
36,2941.32,0.00775,0.0133,2.29284,1.0613,0.90704,0.60563,0.74231,0.44159,0.91101,0.60845,0.72976,0.3843,0.00737,0.01345,1.90612,1.09447,0.000511769,0.000511769,0.000511769
37,3022.88,0.00758,0.0128,2.20292,1.05402,0.87514,0.70204,0.77241,0.45447,0.85987,0.68786,0.74922,0.38102,0.00727,0.01352,1.89678,1.1012,0.000478762,0.000478762,0.000478762
38,3104.46,0.00745,0.01263,2.13764,1.055,0.87342,0.59264,0.7249,0.42516,0.87512,0.5889,0.71108,0.36671,0.00714,0.01353,2.15657,1.08082,0.000445756,0.000445756,0.000445756
39,3185.51,0.0074,0.01212,2.09414,1.04301,0.85319,0.65153,0.72971,0.42655,0.8938,0.6161,0.70038,0.3611,0.00742,0.01435,1.87953,1.09348,0.000412749,0.000412749,0.000412749
40,3266.89,0.00745,0.01267,2.11578,1.04755,0.84642,0.65248,0.75385,0.44704,0.81456,0.62309,0.71576,0.36564,0.00733,0.01371,1.90542,1.0916,0.000379743,0.000379743,0.000379743
41,3348.7,0.00709,0.01167,1.82906,1.12854,0.87723,0.69075,0.77048,0.44301,0.86102,0.67763,0.73844,0.36873,0.0074,0.0136,1.91586,1.09076,0.000346736,0.000346736,0.000346736
42,3429.93,0.00726,0.01161,1.71319,1.1487,0.85868,0.69052,0.77145,0.44989,0.84317,0.67248,0.73651,0.36957,0.00733,0.01334,1.83292,1.09021,0.000313729,0.000313729,0.000313729
43,3511.13,0.00707,0.0114,1.64428,1.11988,0.85862,0.68516,0.78121,0.44276,0.83662,0.66397,0.74856,0.38273,0.00718,0.01326,1.76217,1.07452,0.000280723,0.000280723,0.000280723
44,3592.3,0.00704,0.01147,1.61956,1.12325,0.87866,0.6649,0.75373,0.44203,0.8619,0.63861,0.72433,0.37278,0.00732,0.01327,1.88972,1.09177,0.000247716,0.000247716,0.000247716
45,3673.27,0.00713,0.01148,1.6262,1.12174,0.85817,0.70561,0.75682,0.42978,0.87365,0.68281,0.74427,0.37029,0.00744,0.01333,1.79432,1.09388,0.00021471,0.00021471,0.00021471
46,3754.33,0.00691,0.01103,1.52184,1.11716,0.87942,0.6692,0.76274,0.45074,0.90109,0.65999,0.74232,0.3843,0.00734,0.01319,1.70643,1.08688,0.000181703,0.000181703,0.000181703
47,3835.45,0.00691,0.0109,1.52345,1.11348,0.88836,0.66349,0.77252,0.45236,0.91649,0.65122,0.74689,0.38455,0.00721,0.01321,1.70211,1.07292,0.000148696,0.000148696,0.000148696
48,3917.13,0.00686,0.011,1.4636,1.09526,0.8842,0.69098,0.7713,0.4623,0.89278,0.66106,0.74453,0.38236,0.00735,0.01314,1.67267,1.08619,0.00011569,0.00011569,0.00011569
49,3998.76,0.00657,0.01082,1.41856,1.08141,0.87866,0.67475,0.77425,0.46358,0.90759,0.6484,0.73947,0.38675,0.00718,0.013,1.63919,1.0788,8.26832e-05,8.26832e-05,8.26832e-05
50,4080.39,0.00663,0.01072,1.39544,1.09858,0.87204,0.6855,0.78089,0.45593,0.89782,0.66106,0.74048,0.38047,0.00721,0.01302,1.64953,1.07512,4.96766e-05,4.96766e-05,4.96766e-05
